date,time,temperature,label,type
22-Apr-25,22:34:23,26.85,0,normal
22-Apr-25,22:34:02,24.4,0,normal
22-Apr-25,22:34:02,24.4,0,normal
22-Apr-25,22:33:35,26.59,0,normal
22-Apr-25,22:33:35,26.59,0,normal
22-Apr-25,22:32:58,21.65,0,normal
22-Apr-25,22:32:58,21.65,0,normal
22-Apr-25,22:32:33,27.61,0,normal
22-Apr-25,22:32:33,27.61,0,normal
22-Apr-25,22:32:01,29.99,0,normal
22-Apr-25,22:32:01,29.99,0,normal
22-Apr-25,22:31:39,18.56,0,normal
22-Apr-25,22:31:39,18.56,0,normal
22-Apr-25,22:31:01,28.79,0,normal
22-Apr-25,22:31:01,28.79,0,normal
22-Apr-25,22:30:41,29.68,0,normal
22-Apr-25,22:30:41,29.68,0,normal
22-Apr-25,22:30:04,23.88,0,normal
22-Apr-25,22:30:04,23.88,0,normal
22-Apr-25,22:29:40,26.0,0,normal
22-Apr-25,22:29:40,26.0,0,normal
22-Apr-25,22:29:09,21.55,0,normal
22-Apr-25,22:29:09,21.55,0,normal
22-Apr-25,22:28:30,23.1,0,normal
22-Apr-25,22:28:30,23.1,0,normal
22-Apr-25,22:28:04,25.31,0,normal
22-Apr-25,22:28:04,25.31,0,normal
22-Apr-25,22:27:41,29.11,0,normal
22-Apr-25,22:27:41,29.11,0,normal
22-Apr-25,22:27:14,26.07,0,normal
22-Apr-25,22:27:14,26.07,0,normal
22-Apr-25,22:26:43,29.72,0,normal
22-Apr-25,22:26:43,29.72,0,normal
22-Apr-25,22:26:17,25.72,0,normal
22-Apr-25,22:26:17,25.72,0,normal
22-Apr-25,22:25:53,24.11,0,normal
22-Apr-25,22:25:53,24.11,0,normal
22-Apr-25,22:25:21,26.93,0,normal
22-Apr-25,22:25:21,26.93,0,normal
22-Apr-25,22:25:00,25.61,0,normal
22-Apr-25,22:25:00,25.61,0,normal
22-Apr-25,22:24:34,25.34,0,normal
22-Apr-25,22:24:34,25.34,0,normal
22-Apr-25,22:24:03,27.75,0,normal
22-Apr-25,22:24:03,27.75,0,normal
22-Apr-25,22:23:26,18.12,0,normal
22-Apr-25,22:23:26,18.12,0,normal
22-Apr-25,22:23:05,29.47,0,normal
22-Apr-25,22:23:05,29.47,0,normal
22-Apr-25,22:22:37,24.41,0,normal
22-Apr-25,22:22:37,24.41,0,normal
22-Apr-25,22:21:58,20.91,0,normal
22-Apr-25,22:21:58,20.91,0,normal
22-Apr-25,22:21:26,26.9,0,normal
22-Apr-25,22:21:26,26.9,0,normal
22-Apr-25,22:20:58,24.66,0,normal
22-Apr-25,22:20:58,24.66,0,normal
22-Apr-25,22:20:30,24.8,0,normal
22-Apr-25,22:20:30,24.8,0,normal
22-Apr-25,22:19:50,18.86,0,normal
22-Apr-25,22:19:50,18.86,0,normal
22-Apr-25,22:19:21,29.44,0,normal
22-Apr-25,22:19:21,29.44,0,normal
22-Apr-25,22:18:45,28.36,0,normal
22-Apr-25,22:18:45,28.36,0,normal
22-Apr-25,22:18:20,19.17,0,normal
22-Apr-25,22:18:20,19.17,0,normal
22-Apr-25,22:17:58,22.36,0,normal
22-Apr-25,22:17:58,22.36,0,normal
22-Apr-25,22:17:23,20.96,0,normal
22-Apr-25,22:17:23,20.96,0,normal
22-Apr-25,22:16:59,26.58,0,normal
22-Apr-25,22:16:59,26.58,0,normal
22-Apr-25,22:16:20,21.69,0,normal
22-Apr-25,22:16:20,21.69,0,normal
22-Apr-25,22:15:49,20.38,0,normal
22-Apr-25,22:15:49,20.38,0,normal
22-Apr-25,22:15:26,28.04,0,normal
22-Apr-25,22:15:26,28.04,0,normal
22-Apr-25,22:14:56,18.54,0,normal
22-Apr-25,22:14:56,18.54,0,normal
22-Apr-25,22:14:36,20.55,0,normal
22-Apr-25,22:14:36,20.55,0,normal
22-Apr-25,22:14:10,19.06,0,normal
22-Apr-25,22:14:10,19.06,0,normal
22-Apr-25,22:13:46,23.07,0,normal
22-Apr-25,22:13:46,23.07,0,normal
22-Apr-25,22:13:08,25.93,0,normal
22-Apr-25,22:13:08,25.93,0,normal
22-Apr-25,22:12:33,26.43,0,normal
22-Apr-25,22:12:33,26.43,0,normal
22-Apr-25,22:12:01,22.56,0,normal
22-Apr-25,22:12:01,22.56,0,normal
22-Apr-25,22:11:26,27.29,0,normal
22-Apr-25,22:11:26,27.29,0,normal
22-Apr-25,22:10:48,25.91,0,normal
22-Apr-25,22:10:48,25.91,0,normal
22-Apr-25,22:10:08,20.21,0,normal
22-Apr-25,22:10:08,20.21,0,normal
22-Apr-25,22:09:44,24.72,0,normal
22-Apr-25,22:09:44,24.72,0,normal
22-Apr-25,22:09:08,18.06,0,normal
22-Apr-25,22:09:08,18.06,0,normal
22-Apr-25,22:08:39,18.1,0,normal
22-Apr-25,22:08:39,18.1,0,normal
22-Apr-25,22:08:11,27.75,0,normal
22-Apr-25,22:08:11,27.75,0,normal
22-Apr-25,22:07:45,28.88,0,normal
22-Apr-25,22:07:45,28.88,0,normal
22-Apr-25,22:07:11,19.79,0,normal
22-Apr-25,22:07:11,19.79,0,normal
22-Apr-25,22:06:47,19.89,0,normal
22-Apr-25,22:06:47,19.89,0,normal
22-Apr-25,22:06:14,24.19,0,normal
22-Apr-25,22:06:14,24.19,0,normal
22-Apr-25,22:05:45,20.35,0,normal
22-Apr-25,22:05:45,20.35,0,normal
22-Apr-25,22:05:19,23.07,0,normal
22-Apr-25,22:05:19,23.07,0,normal
22-Apr-25,22:04:53,22.2,0,normal
22-Apr-25,22:04:53,22.2,0,normal
22-Apr-25,22:04:23,24.63,0,normal
22-Apr-25,22:04:23,24.63,0,normal
22-Apr-25,22:03:51,24.21,0,normal
22-Apr-25,22:03:51,24.21,0,normal
22-Apr-25,22:03:15,26.39,0,normal
22-Apr-25,22:03:15,26.39,0,normal
22-Apr-25,22:02:51,23.0,0,normal
22-Apr-25,22:02:51,23.0,0,normal
22-Apr-25,22:02:20,22.78,0,normal
22-Apr-25,22:02:20,22.78,0,normal
22-Apr-25,22:01:41,25.37,0,normal
22-Apr-25,22:01:41,25.37,0,normal
22-Apr-25,22:01:01,18.54,0,normal
22-Apr-25,22:01:01,18.54,0,normal
22-Apr-25,22:00:31,19.76,0,normal
22-Apr-25,22:00:31,19.76,0,normal
22-Apr-25,21:59:54,24.83,0,normal
22-Apr-25,21:59:54,24.83,0,normal
22-Apr-25,21:59:22,22.65,0,normal
22-Apr-25,21:59:22,22.65,0,normal
22-Apr-25,21:58:57,24.94,0,normal
22-Apr-25,21:58:57,24.94,0,normal
22-Apr-25,21:58:22,19.75,0,normal
22-Apr-25,21:58:22,19.75,0,normal
22-Apr-25,21:57:44,18.34,0,normal
22-Apr-25,21:57:44,18.34,0,normal
22-Apr-25,21:57:05,25.42,0,normal
22-Apr-25,21:57:05,25.42,0,normal
22-Apr-25,21:56:34,28.52,0,normal
22-Apr-25,21:56:34,28.52,0,normal
22-Apr-25,21:55:55,19.68,0,normal
22-Apr-25,21:55:55,19.68,0,normal
22-Apr-25,21:55:26,24.81,0,normal
22-Apr-25,21:55:26,24.81,0,normal
22-Apr-25,21:54:51,28.65,0,normal
22-Apr-25,21:54:51,28.65,0,normal
22-Apr-25,21:54:18,23.53,0,normal
22-Apr-25,21:54:18,23.53,0,normal
22-Apr-25,21:53:49,27.05,0,normal
22-Apr-25,21:53:49,27.05,0,normal
22-Apr-25,21:53:21,20.62,0,normal
22-Apr-25,21:53:21,20.62,0,normal
22-Apr-25,21:52:49,29.1,0,normal
22-Apr-25,21:52:49,29.1,0,normal
22-Apr-25,21:52:13,29.23,0,normal
22-Apr-25,21:52:13,29.23,0,normal
22-Apr-25,21:51:50,25.54,0,normal
22-Apr-25,21:51:50,25.54,0,normal
22-Apr-25,21:51:18,24.33,0,normal
22-Apr-25,21:51:18,24.33,0,normal
22-Apr-25,21:50:44,24.11,0,normal
22-Apr-25,21:50:44,24.11,0,normal
22-Apr-25,21:50:10,25.44,0,normal
22-Apr-25,21:50:10,25.44,0,normal
22-Apr-25,21:49:44,20.05,0,normal
22-Apr-25,21:49:44,20.05,0,normal
22-Apr-25,21:49:15,26.24,0,normal
22-Apr-25,21:49:15,26.24,0,normal
22-Apr-25,21:48:44,20.36,0,normal
22-Apr-25,21:48:44,20.36,0,normal
22-Apr-25,21:48:20,19.83,0,normal
22-Apr-25,21:48:20,19.83,0,normal
22-Apr-25,21:47:53,25.38,0,normal
22-Apr-25,21:47:53,25.38,0,normal
22-Apr-25,21:47:32,23.4,0,normal
22-Apr-25,21:47:32,23.4,0,normal
22-Apr-25,21:46:57,23.64,0,normal
22-Apr-25,21:46:57,23.64,0,normal
22-Apr-25,21:46:26,29.88,0,normal
22-Apr-25,21:46:26,29.88,0,normal
22-Apr-25,21:45:54,28.45,0,normal
22-Apr-25,21:45:54,28.45,0,normal
22-Apr-25,21:45:16,27.57,0,normal
22-Apr-25,21:45:16,27.57,0,normal
22-Apr-25,21:44:40,21.02,0,normal
22-Apr-25,21:44:40,21.02,0,normal
22-Apr-25,21:44:11,28.23,0,normal
22-Apr-25,21:44:11,28.23,0,normal
22-Apr-25,21:43:32,19.89,0,normal
22-Apr-25,21:43:32,19.89,0,normal
22-Apr-25,21:43:03,22.51,0,normal
22-Apr-25,21:43:03,22.51,0,normal
22-Apr-25,21:42:24,24.07,0,normal
22-Apr-25,21:42:24,24.07,0,normal
22-Apr-25,21:41:52,25.79,0,normal
22-Apr-25,21:41:52,25.79,0,normal
22-Apr-25,21:41:20,28.96,0,normal
22-Apr-25,21:41:20,28.96,0,normal
22-Apr-25,21:40:59,28.55,0,normal
22-Apr-25,21:40:59,28.55,0,normal
22-Apr-25,21:40:35,26.45,0,normal
22-Apr-25,21:40:35,26.45,0,normal
22-Apr-25,21:39:59,25.64,0,normal
22-Apr-25,21:39:59,25.64,0,normal
22-Apr-25,21:39:20,23.91,0,normal
22-Apr-25,21:39:20,23.91,0,normal
22-Apr-25,21:38:54,26.65,0,normal
22-Apr-25,21:38:54,26.65,0,normal
22-Apr-25,21:38:34,21.69,0,normal
22-Apr-25,21:38:34,21.69,0,normal
22-Apr-25,21:38:11,25.31,0,normal
22-Apr-25,21:38:11,25.31,0,normal
22-Apr-25,21:37:35,23.05,0,normal
22-Apr-25,21:37:35,23.05,0,normal
22-Apr-25,21:36:59,23.15,0,normal
22-Apr-25,21:36:59,23.15,0,normal
22-Apr-25,21:36:21,25.42,0,normal
22-Apr-25,21:36:21,25.42,0,normal
22-Apr-25,21:35:42,24.48,0,normal
22-Apr-25,21:35:42,24.48,0,normal
22-Apr-25,21:35:02,22.64,0,normal
22-Apr-25,21:35:02,22.64,0,normal
22-Apr-25,21:34:42,27.79,0,normal
22-Apr-25,21:34:42,27.79,0,normal
22-Apr-25,21:34:18,21.18,0,normal
22-Apr-25,21:34:18,21.18,0,normal
22-Apr-25,21:33:45,27.91,0,normal
22-Apr-25,21:33:45,27.91,0,normal
22-Apr-25,21:33:19,24.27,0,normal
22-Apr-25,21:33:19,24.27,0,normal
22-Apr-25,21:32:39,19.32,0,normal
22-Apr-25,21:32:39,19.32,0,normal
22-Apr-25,21:32:19,23.37,0,normal
22-Apr-25,21:32:19,23.37,0,normal
22-Apr-25,21:31:46,29.32,0,normal
22-Apr-25,21:31:46,29.32,0,normal
22-Apr-25,21:31:23,24.68,0,normal
22-Apr-25,21:31:23,24.68,0,normal
22-Apr-25,21:30:47,22.4,0,normal
22-Apr-25,21:30:47,22.4,0,normal
22-Apr-25,21:30:09,19.88,0,normal
22-Apr-25,21:30:09,19.88,0,normal
22-Apr-25,21:29:41,25.03,0,normal
22-Apr-25,21:29:41,25.03,0,normal
22-Apr-25,21:29:07,21.92,0,normal
22-Apr-25,21:29:07,21.92,0,normal
22-Apr-25,21:28:41,28.67,0,normal
22-Apr-25,21:28:41,28.67,0,normal
22-Apr-25,21:28:08,29.66,0,normal
22-Apr-25,21:28:08,29.66,0,normal
22-Apr-25,21:27:41,18.04,0,normal
22-Apr-25,21:27:41,18.04,0,normal
22-Apr-25,21:27:05,18.19,0,normal
22-Apr-25,21:27:05,18.19,0,normal
22-Apr-25,21:26:35,27.8,0,normal
22-Apr-25,21:26:35,27.8,0,normal
22-Apr-25,21:25:55,22.99,0,normal
22-Apr-25,21:25:55,22.99,0,normal
22-Apr-25,21:25:26,23.27,0,normal
22-Apr-25,21:25:26,23.27,0,normal
22-Apr-25,21:24:55,22.34,0,normal
22-Apr-25,21:24:55,22.34,0,normal
22-Apr-25,21:24:25,20.61,0,normal
22-Apr-25,21:24:25,20.61,0,normal
22-Apr-25,21:24:01,25.7,0,normal
22-Apr-25,21:24:01,25.7,0,normal
22-Apr-25,21:23:39,28.87,0,normal
22-Apr-25,21:23:39,28.87,0,normal
22-Apr-25,21:23:14,25.86,0,normal
22-Apr-25,21:23:14,25.86,0,normal
22-Apr-25,21:22:53,25.43,0,normal
22-Apr-25,21:22:53,25.43,0,normal
22-Apr-25,21:22:24,27.79,0,normal
22-Apr-25,21:22:24,27.79,0,normal
22-Apr-25,21:21:53,24.48,0,normal
22-Apr-25,21:21:53,24.48,0,normal
22-Apr-25,21:21:32,26.49,0,normal
22-Apr-25,21:21:32,26.49,0,normal
22-Apr-25,21:20:55,28.64,0,normal
22-Apr-25,21:20:55,28.64,0,normal
22-Apr-25,21:20:16,21.35,0,normal
22-Apr-25,21:20:16,21.35,0,normal
22-Apr-25,21:19:51,19.91,0,normal
22-Apr-25,21:19:51,19.91,0,normal
22-Apr-25,21:19:28,25.08,0,normal
22-Apr-25,21:19:28,25.08,0,normal
22-Apr-25,21:18:56,18.68,0,normal
22-Apr-25,21:18:56,18.68,0,normal
22-Apr-25,21:18:35,22.95,0,normal
22-Apr-25,21:18:35,22.95,0,normal
22-Apr-25,21:17:58,29.58,0,normal
22-Apr-25,21:17:58,29.58,0,normal
22-Apr-25,21:17:23,25.79,0,normal
22-Apr-25,21:17:23,25.79,0,normal
22-Apr-25,21:16:54,20.62,0,normal
22-Apr-25,21:16:54,20.62,0,normal
22-Apr-25,21:16:18,25.41,0,normal
22-Apr-25,21:16:18,25.41,0,normal
22-Apr-25,21:15:51,28.5,0,normal
22-Apr-25,21:15:51,28.5,0,normal
22-Apr-25,21:15:22,22.13,0,normal
22-Apr-25,21:15:22,22.13,0,normal
22-Apr-25,21:14:52,19.24,0,normal
22-Apr-25,21:14:52,19.24,0,normal
22-Apr-25,21:14:31,28.62,0,normal
22-Apr-25,21:14:31,28.62,0,normal
22-Apr-25,21:14:05,21.84,0,normal
22-Apr-25,21:14:05,21.84,0,normal
22-Apr-25,21:13:41,25.94,0,normal
22-Apr-25,21:13:41,25.94,0,normal
22-Apr-25,21:13:21,25.56,0,normal
22-Apr-25,21:13:21,25.56,0,normal
22-Apr-25,21:12:57,23.91,0,normal
22-Apr-25,21:12:57,23.91,0,normal
22-Apr-25,21:12:26,23.45,0,normal
22-Apr-25,21:12:26,23.45,0,normal
22-Apr-25,21:11:47,28.43,0,normal
22-Apr-25,21:11:47,28.43,0,normal
22-Apr-25,21:11:11,18.74,0,normal
22-Apr-25,21:11:11,18.74,0,normal
22-Apr-25,21:10:32,24.36,0,normal
22-Apr-25,21:10:32,24.36,0,normal
22-Apr-25,21:10:10,21.37,0,normal
22-Apr-25,21:10:10,21.37,0,normal
22-Apr-25,21:09:40,21.36,0,normal
22-Apr-25,21:09:40,21.36,0,normal
22-Apr-25,21:09:13,27.71,0,normal
22-Apr-25,21:09:13,27.71,0,normal
22-Apr-25,21:08:50,27.86,0,normal
22-Apr-25,21:08:50,27.86,0,normal
22-Apr-25,21:08:18,19.17,0,normal
22-Apr-25,21:08:18,19.17,0,normal
22-Apr-25,21:07:57,18.8,0,normal
22-Apr-25,21:07:57,18.8,0,normal
22-Apr-25,21:07:34,23.41,0,normal
22-Apr-25,21:07:34,23.41,0,normal
22-Apr-25,21:07:08,23.89,0,normal
22-Apr-25,21:07:08,23.89,0,normal
22-Apr-25,21:06:42,28.92,0,normal
22-Apr-25,21:06:42,28.92,0,normal
22-Apr-25,21:06:06,27.17,0,normal
22-Apr-25,21:06:06,27.17,0,normal
22-Apr-25,21:05:26,26.02,0,normal
22-Apr-25,21:05:26,26.02,0,normal
22-Apr-25,21:04:59,27.49,0,normal
22-Apr-25,21:04:59,27.49,0,normal
22-Apr-25,21:04:21,28.92,0,normal
22-Apr-25,21:04:21,28.92,0,normal
22-Apr-25,21:03:58,28.66,0,normal
22-Apr-25,21:03:58,28.66,0,normal
22-Apr-25,21:03:31,26.24,0,normal
22-Apr-25,21:03:31,26.24,0,normal
22-Apr-25,21:03:09,24.68,0,normal
22-Apr-25,21:03:09,24.68,0,normal
22-Apr-25,21:02:37,21.8,0,normal
22-Apr-25,21:02:37,21.8,0,normal
22-Apr-25,21:02:06,23.75,0,normal
22-Apr-25,21:02:06,23.75,0,normal
22-Apr-25,21:01:41,19.12,0,normal
22-Apr-25,21:01:41,19.12,0,normal
22-Apr-25,21:01:10,26.53,0,normal
22-Apr-25,21:01:10,26.53,0,normal
22-Apr-25,21:00:31,27.85,0,normal
22-Apr-25,21:00:31,27.85,0,normal
22-Apr-25,21:00:06,20.51,0,normal
22-Apr-25,21:00:06,20.51,0,normal
22-Apr-25,20:59:31,21.92,0,normal
22-Apr-25,20:59:31,21.92,0,normal
22-Apr-25,20:59:06,22.4,0,normal
22-Apr-25,20:59:06,22.4,0,normal
22-Apr-25,20:58:29,19.29,0,normal
22-Apr-25,20:58:29,19.29,0,normal
22-Apr-25,20:58:05,23.66,0,normal
22-Apr-25,20:58:05,23.66,0,normal
22-Apr-25,20:57:35,24.55,0,normal
22-Apr-25,20:57:35,24.55,0,normal
22-Apr-25,20:57:09,28.95,0,normal
22-Apr-25,20:57:09,28.95,0,normal
22-Apr-25,20:56:39,28.13,0,normal
22-Apr-25,20:56:39,28.13,0,normal
22-Apr-25,20:56:13,22.85,0,normal
22-Apr-25,20:56:13,22.85,0,normal
22-Apr-25,20:55:42,24.9,0,normal
22-Apr-25,20:55:42,24.9,0,normal
22-Apr-25,20:55:09,25.28,0,normal
22-Apr-25,20:55:09,25.28,0,normal
22-Apr-25,20:54:32,25.93,0,normal
22-Apr-25,20:54:32,25.93,0,normal
22-Apr-25,20:53:53,19.98,0,normal
22-Apr-25,20:53:53,19.98,0,normal
22-Apr-25,20:53:23,24.48,0,normal
22-Apr-25,20:53:23,24.48,0,normal
22-Apr-25,20:52:55,19.51,0,normal
22-Apr-25,20:52:55,19.51,0,normal
22-Apr-25,20:52:31,27.1,0,normal
22-Apr-25,20:52:31,27.1,0,normal
22-Apr-25,20:51:53,20.07,0,normal
22-Apr-25,20:51:53,20.07,0,normal
22-Apr-25,20:51:19,22.28,0,normal
22-Apr-25,20:51:19,22.28,0,normal
22-Apr-25,20:50:53,28.11,0,normal
22-Apr-25,20:50:53,28.11,0,normal
22-Apr-25,20:50:16,20.34,0,normal
22-Apr-25,20:50:16,20.34,0,normal
22-Apr-25,20:49:42,18.78,0,normal
22-Apr-25,20:49:42,18.78,0,normal
22-Apr-25,20:49:07,24.58,0,normal
22-Apr-25,20:49:07,24.58,0,normal
22-Apr-25,20:48:41,24.08,0,normal
22-Apr-25,20:48:41,24.08,0,normal
22-Apr-25,20:48:10,23.0,0,normal
22-Apr-25,20:48:10,23.0,0,normal
22-Apr-25,20:47:44,26.01,0,normal
22-Apr-25,20:47:44,26.01,0,normal
22-Apr-25,20:47:06,18.37,0,normal
22-Apr-25,20:47:06,18.37,0,normal
22-Apr-25,20:46:34,19.45,0,normal
22-Apr-25,20:46:34,19.45,0,normal
22-Apr-25,20:46:06,19.61,0,normal
22-Apr-25,20:46:06,19.61,0,normal
22-Apr-25,20:45:36,27.73,0,normal
22-Apr-25,20:45:36,27.73,0,normal
22-Apr-25,20:45:05,22.87,0,normal
22-Apr-25,20:45:05,22.87,0,normal
22-Apr-25,20:44:43,26.58,0,normal
22-Apr-25,20:44:43,26.58,0,normal
22-Apr-25,20:44:13,21.31,0,normal
22-Apr-25,20:44:13,21.31,0,normal
22-Apr-25,20:43:45,24.68,0,normal
22-Apr-25,20:43:45,24.68,0,normal
22-Apr-25,20:43:24,27.97,0,normal
22-Apr-25,20:43:24,27.97,0,normal
22-Apr-25,20:42:49,29.62,0,normal
22-Apr-25,20:42:49,29.62,0,normal
22-Apr-25,20:42:16,21.78,0,normal
22-Apr-25,20:42:16,21.78,0,normal
22-Apr-25,20:41:42,24.83,0,normal
22-Apr-25,20:41:42,24.83,0,normal
22-Apr-25,20:41:06,25.96,0,normal
22-Apr-25,20:41:06,25.96,0,normal
22-Apr-25,20:40:41,26.85,0,normal
22-Apr-25,20:40:41,26.85,0,normal
22-Apr-25,20:40:07,27.25,0,normal
22-Apr-25,20:40:07,27.25,0,normal
22-Apr-25,20:39:31,21.23,0,normal
22-Apr-25,20:39:31,21.23,0,normal
22-Apr-25,20:39:04,28.44,0,normal
22-Apr-25,20:39:04,28.44,0,normal
22-Apr-25,20:38:26,19.61,0,normal
22-Apr-25,20:38:26,19.61,0,normal
22-Apr-25,20:37:55,24.15,0,normal
22-Apr-25,20:37:55,24.15,0,normal
22-Apr-25,20:37:15,28.62,0,normal
22-Apr-25,20:37:15,28.62,0,normal
22-Apr-25,20:36:52,24.68,0,normal
22-Apr-25,20:36:52,24.68,0,normal
22-Apr-25,20:36:26,19.12,0,normal
22-Apr-25,20:36:26,19.12,0,normal
22-Apr-25,20:35:47,23.56,0,normal
22-Apr-25,20:35:47,23.56,0,normal
22-Apr-25,20:35:15,28.56,0,normal
22-Apr-25,20:35:15,28.56,0,normal
22-Apr-25,20:34:43,18.95,0,normal
22-Apr-25,20:34:43,18.95,0,normal
22-Apr-25,20:34:17,29.36,0,normal
22-Apr-25,20:34:17,29.36,0,normal
22-Apr-25,20:33:50,22.69,0,normal
22-Apr-25,20:33:50,22.69,0,normal
22-Apr-25,20:33:10,21.29,0,normal
22-Apr-25,20:33:10,21.29,0,normal
22-Apr-25,20:32:36,18.56,0,normal
22-Apr-25,20:32:36,18.56,0,normal
22-Apr-25,20:32:05,25.14,0,normal
22-Apr-25,20:32:05,25.14,0,normal
22-Apr-25,20:31:28,24.66,0,normal
22-Apr-25,20:31:28,24.66,0,normal
22-Apr-25,20:30:57,25.08,0,normal
22-Apr-25,20:30:57,25.08,0,normal
22-Apr-25,20:30:36,22.19,0,normal
22-Apr-25,20:30:36,22.19,0,normal
22-Apr-25,20:29:58,20.97,0,normal
22-Apr-25,20:29:58,20.97,0,normal
22-Apr-25,20:29:18,27.87,0,normal
22-Apr-25,20:29:18,27.87,0,normal
22-Apr-25,20:28:44,27.96,0,normal
22-Apr-25,20:28:44,27.96,0,normal
22-Apr-25,20:28:07,22.3,0,normal
22-Apr-25,20:28:07,22.3,0,normal
22-Apr-25,20:27:36,24.02,0,normal
22-Apr-25,20:27:36,24.02,0,normal
22-Apr-25,20:27:07,19.69,0,normal
22-Apr-25,20:27:07,19.69,0,normal
22-Apr-25,20:26:40,27.16,0,normal
22-Apr-25,20:26:40,27.16,0,normal
22-Apr-25,20:26:12,25.89,0,normal
22-Apr-25,20:26:12,25.89,0,normal
22-Apr-25,20:25:46,19.85,0,normal
22-Apr-25,20:25:46,19.85,0,normal
22-Apr-25,20:25:13,23.66,0,normal
22-Apr-25,20:25:13,23.66,0,normal
22-Apr-25,20:24:42,22.43,0,normal
22-Apr-25,20:24:42,22.43,0,normal
22-Apr-25,20:24:21,25.12,0,normal
22-Apr-25,20:24:21,25.12,0,normal
22-Apr-25,20:24:01,26.94,0,normal
22-Apr-25,20:24:01,26.94,0,normal
22-Apr-25,20:23:29,21.0,0,normal
22-Apr-25,20:23:29,21.0,0,normal
22-Apr-25,20:23:07,19.85,0,normal
22-Apr-25,20:23:07,19.85,0,normal
22-Apr-25,20:22:32,21.3,0,normal
22-Apr-25,20:22:32,21.3,0,normal
22-Apr-25,20:22:03,20.33,0,normal
22-Apr-25,20:22:03,20.33,0,normal
22-Apr-25,20:21:39,28.41,0,normal
22-Apr-25,20:21:39,28.41,0,normal
22-Apr-25,20:21:17,25.81,0,normal
22-Apr-25,20:21:17,25.81,0,normal
22-Apr-25,20:20:38,23.62,0,normal
22-Apr-25,20:20:38,23.62,0,normal
22-Apr-25,20:20:10,24.58,0,normal
22-Apr-25,20:20:10,24.58,0,normal
22-Apr-25,20:19:39,20.37,0,normal
22-Apr-25,20:19:39,20.37,0,normal
22-Apr-25,20:19:10,22.96,0,normal
22-Apr-25,20:19:10,22.96,0,normal
22-Apr-25,20:18:30,27.0,0,normal
22-Apr-25,20:18:30,27.0,0,normal
22-Apr-25,20:18:05,25.64,0,normal
22-Apr-25,20:18:05,25.64,0,normal
22-Apr-25,20:17:38,18.71,0,normal
22-Apr-25,20:17:38,18.71,0,normal
22-Apr-25,20:17:00,23.87,0,normal
22-Apr-25,20:17:00,23.87,0,normal
22-Apr-25,20:16:20,28.88,0,normal
22-Apr-25,20:16:20,28.88,0,normal
22-Apr-25,20:15:55,29.52,0,normal
22-Apr-25,20:15:55,29.52,0,normal
22-Apr-25,20:15:30,18.22,0,normal
22-Apr-25,20:15:30,18.22,0,normal
22-Apr-25,20:15:03,28.36,0,normal
22-Apr-25,20:15:03,28.36,0,normal
22-Apr-25,20:14:36,25.32,0,normal
22-Apr-25,20:14:36,25.32,0,normal
22-Apr-25,20:14:15,19.83,0,normal
22-Apr-25,20:14:15,19.83,0,normal
22-Apr-25,20:13:37,25.43,0,normal
22-Apr-25,20:13:37,25.43,0,normal
22-Apr-25,20:13:01,19.55,0,normal
22-Apr-25,20:13:01,19.55,0,normal
22-Apr-25,20:12:27,26.39,0,normal
22-Apr-25,20:12:27,26.39,0,normal
22-Apr-25,20:11:51,19.92,0,normal
22-Apr-25,20:11:51,19.92,0,normal
22-Apr-25,20:11:22,29.86,0,normal
22-Apr-25,20:11:22,29.86,0,normal
22-Apr-25,20:10:47,26.44,0,normal
22-Apr-25,20:10:47,26.44,0,normal
22-Apr-25,20:10:16,23.4,0,normal
22-Apr-25,20:10:16,23.4,0,normal
22-Apr-25,20:09:37,26.61,0,normal
22-Apr-25,20:09:37,26.61,0,normal
22-Apr-25,20:09:12,24.77,0,normal
22-Apr-25,20:09:12,24.77,0,normal
22-Apr-25,20:08:35,24.32,0,normal
22-Apr-25,20:08:35,24.32,0,normal
22-Apr-25,20:07:57,25.35,0,normal
22-Apr-25,20:07:57,25.35,0,normal
22-Apr-25,20:07:21,26.47,0,normal
22-Apr-25,20:07:21,26.47,0,normal
22-Apr-25,20:06:50,29.4,0,normal
22-Apr-25,20:06:50,29.4,0,normal
22-Apr-25,20:06:28,19.5,0,normal
22-Apr-25,20:06:28,19.5,0,normal
22-Apr-25,20:05:53,19.08,0,normal
22-Apr-25,20:05:53,19.08,0,normal
22-Apr-25,20:05:13,20.75,0,normal
22-Apr-25,20:05:13,20.75,0,normal
22-Apr-25,20:04:52,21.61,0,normal
22-Apr-25,20:04:52,21.61,0,normal
22-Apr-25,20:04:14,19.01,0,normal
22-Apr-25,20:04:14,19.01,0,normal
22-Apr-25,20:03:34,18.69,0,normal
22-Apr-25,20:03:34,18.69,0,normal
22-Apr-25,20:02:56,24.6,0,normal
22-Apr-25,20:02:56,24.6,0,normal
22-Apr-25,20:02:33,25.16,0,normal
22-Apr-25,20:02:33,25.16,0,normal
22-Apr-25,20:01:57,18.52,0,normal
22-Apr-25,20:01:57,18.52,0,normal
22-Apr-25,20:01:29,23.67,0,normal
22-Apr-25,20:01:29,23.67,0,normal
22-Apr-25,20:00:57,18.83,0,normal
22-Apr-25,20:00:57,18.83,0,normal
22-Apr-25,20:00:29,25.92,0,normal
22-Apr-25,20:00:29,25.92,0,normal
22-Apr-25,20:00:02,25.78,0,normal
