date,time,temperature,label,type,delta_time
26-Apr-19,15:27:30,29.15583565,1,password,4.0
26-Apr-19,15:27:31,28.63718269,1,password,1.0
26-Apr-19,15:27:36,28.19412313,1,password,5.0
26-Apr-19,15:27:40,28.50565363,1,password,4.0
26-Apr-19,15:27:41,28.07549437,1,password,1.0
26-Apr-19,15:27:45,28.43385106,1,password,4.0
26-Apr-19,15:27:46,27.57759152,1,password,1.0
26-Apr-19,15:27:50,28.20513425,1,password,4.0
26-Apr-19,15:27:51,27.55142201,1,password,1.0
26-Apr-19,15:27:55,28.15827936,1,password,4.0
26-Apr-19,15:27:56,27.05645569,1,password,1.0
26-Apr-19,15:28:00,28.00006893,1,password,4.0
26-Apr-19,15:28:01,27.0405691,1,password,1.0
26-Apr-19,15:28:05,27.96482955,1,password,4.0
26-Apr-19,15:28:06,26.83680244,1,password,1.0
26-Apr-19,15:28:10,27.5196999,1,password,4.0
26-Apr-19,15:28:11,26.76417953,1,password,1.0
26-Apr-19,15:28:16,26.43973072,1,password,5.0
26-Apr-19,15:28:20,27.01402659,1,password,4.0
26-Apr-19,15:28:21,26.17255966,1,password,1.0
26-Apr-19,15:28:25,26.54729321,1,password,4.0
26-Apr-19,15:28:26,26.05256214,1,password,1.0
26-Apr-19,15:28:30,26.54266999,1,password,4.0
26-Apr-19,15:28:35,26.18696757,1,password,5.0
26-Apr-19,15:28:36,25.0,1,password,1.0
26-Apr-19,15:28:40,25.90427822,1,password,4.0
26-Apr-19,15:28:41,29.72622827,1,password,1.0
26-Apr-19,15:28:45,25.0,1,password,4.0
26-Apr-19,15:28:46,29.59031581,1,password,1.0
26-Apr-19,15:28:50,30.56331485,1,password,4.0
26-Apr-19,15:28:51,29.23866572,1,password,1.0
26-Apr-19,15:28:55,30.42481454,1,password,4.0
26-Apr-19,15:28:56,29.22514982,1,password,1.0
26-Apr-19,15:29:00,30.08024278,1,password,4.0
26-Apr-19,15:29:01,28.8468687,1,password,1.0
26-Apr-19,15:29:05,29.83526944,1,password,4.0
26-Apr-19,15:29:06,28.81316724,1,password,1.0
26-Apr-19,15:29:10,29.79405721,1,password,4.0
26-Apr-19,15:29:11,28.72811558,1,password,1.0
26-Apr-19,15:29:20,29.24279659,1,password,9.0
26-Apr-19,15:29:21,28.30032568,1,password,1.0
26-Apr-19,15:29:25,28.90164745,1,password,4.0
26-Apr-19,15:29:26,28.24556445,1,password,1.0
26-Apr-19,15:29:30,28.78540222,1,password,4.0
26-Apr-19,15:29:31,27.94086626,1,password,1.0
26-Apr-19,15:29:35,28.50052915,1,password,4.0
26-Apr-19,15:29:36,27.75809124,1,password,1.0
26-Apr-19,15:29:40,28.20147251,1,password,4.0
26-Apr-19,15:29:41,27.33403062,1,password,1.0
26-Apr-19,15:29:45,27.83974697,1,password,4.0
26-Apr-19,15:29:46,26.95831145,1,password,1.0
26-Apr-19,15:29:50,27.42771444,1,password,4.0
26-Apr-19,15:29:51,26.72303537,1,password,1.0
26-Apr-19,15:29:55,27.39442322,1,password,4.0
26-Apr-19,15:29:56,26.49747439,1,password,1.0
26-Apr-19,15:30:00,27.35353451,1,password,4.0
26-Apr-19,15:30:01,26.19051369,1,password,1.0
26-Apr-19,15:30:05,27.06666296,1,password,4.0
26-Apr-19,15:30:10,26.84649702,1,password,5.0
26-Apr-19,15:30:11,25.0,1,password,1.0
26-Apr-19,15:30:20,26.41347387,1,password,9.0
26-Apr-19,15:30:21,30.40916457,1,password,1.0
26-Apr-19,15:30:25,26.18517435,1,password,4.0
26-Apr-19,15:30:30,25.99083012,1,password,5.0
26-Apr-19,15:30:31,29.95545227,1,password,1.0
26-Apr-19,15:30:35,25.0,1,password,4.0
26-Apr-19,15:30:36,29.92669937,1,password,1.0
26-Apr-19,15:30:40,31.02642456,1,password,4.0
26-Apr-19,15:30:41,29.52980517,1,password,1.0
26-Apr-19,15:30:45,30.86234632,1,password,4.0
26-Apr-19,15:30:46,29.4592684,1,password,1.0
26-Apr-19,15:30:50,30.48928532,1,password,4.0
26-Apr-19,15:30:51,29.43307474,1,password,1.0
26-Apr-19,15:30:55,30.37781384,1,password,4.0
26-Apr-19,15:30:56,29.34699443,1,password,1.0
26-Apr-19,15:31:00,30.36251109,1,password,4.0
26-Apr-19,15:31:01,29.13770705,1,password,1.0
26-Apr-19,15:31:05,29.86271836,1,password,4.0
26-Apr-19,15:31:06,29.11345854,1,password,1.0
26-Apr-19,15:31:10,29.50407583,1,password,4.0
26-Apr-19,15:31:11,29.10844936,1,password,1.0
26-Apr-19,15:31:16,28.97865094,1,password,5.0
26-Apr-19,15:31:20,28.76890118,1,password,4.0
26-Apr-19,15:31:21,28.69854797,1,password,1.0
26-Apr-19,15:31:26,28.39883617,1,password,5.0
26-Apr-19,15:31:30,28.16481672,1,password,4.0
26-Apr-19,15:31:31,28.28875675,1,password,1.0
26-Apr-19,15:31:35,27.7223899,1,password,4.0
26-Apr-19,15:31:36,28.25745839,1,password,1.0
26-Apr-19,15:31:40,27.55728627,1,password,4.0
26-Apr-19,15:31:41,28.03501122,1,password,1.0
26-Apr-19,15:31:46,27.92317959,1,password,5.0
26-Apr-19,15:31:50,27.38101273,1,password,4.0
26-Apr-19,15:31:51,27.91426327,1,password,1.0
26-Apr-19,15:31:55,27.08884702,1,password,4.0
26-Apr-19,15:31:56,27.6673791,1,password,1.0
26-Apr-19,15:32:00,26.61153916,1,password,4.0
26-Apr-19,15:32:01,27.51818907,1,password,1.0
26-Apr-19,15:32:05,26.47182289,1,password,4.0
26-Apr-19,15:32:06,27.40199678,1,password,1.0
26-Apr-19,15:32:10,26.43776241,1,password,4.0
26-Apr-19,15:32:11,27.072216,1,password,1.0
26-Apr-19,15:32:16,27.03857342,1,password,5.0
26-Apr-19,15:32:20,25.69876909,1,password,4.0
26-Apr-19,15:32:21,26.88284863,1,password,1.0
26-Apr-19,15:32:25,25.0,1,password,4.0
26-Apr-19,15:32:26,26.7496465,1,password,1.0
26-Apr-19,15:32:30,28.31162856,1,password,4.0
26-Apr-19,15:32:31,26.48786263,1,password,1.0
26-Apr-19,15:32:35,28.18538551,1,password,4.0
26-Apr-19,15:32:36,26.2668376,1,password,1.0
26-Apr-19,15:32:40,27.87757576,1,password,4.0
26-Apr-19,15:32:41,25.91628727,1,password,1.0
26-Apr-19,15:32:45,27.84572626,1,password,4.0
26-Apr-19,15:32:46,25.0,1,password,1.0
26-Apr-19,15:32:50,27.79071599,1,password,4.0
26-Apr-19,15:32:51,30.15674989,1,password,1.0
26-Apr-19,15:32:55,27.69462929,1,password,4.0
26-Apr-19,15:32:56,29.96958638,1,password,1.0
26-Apr-19,15:33:00,27.54435027,1,password,4.0
26-Apr-19,15:33:01,29.70385956,1,password,1.0
26-Apr-19,15:33:05,27.30901151,1,password,4.0
26-Apr-19,15:33:06,29.54883124,1,password,1.0
26-Apr-19,15:33:10,27.22654267,1,password,4.0
26-Apr-19,15:33:16,28.89172612,1,password,6.0
26-Apr-19,15:33:20,26.61805059,1,password,4.0
26-Apr-19,15:33:21,28.46041364,1,password,1.0
26-Apr-19,15:33:25,26.20965148,1,password,4.0
26-Apr-19,15:33:26,28.40381055,1,password,1.0
26-Apr-19,15:33:30,26.15938483,1,password,4.0
26-Apr-19,15:33:31,28.30973476,1,password,1.0
26-Apr-19,15:33:35,26.07493947,1,password,4.0
26-Apr-19,15:33:36,28.21164434,1,password,1.0
26-Apr-19,15:33:40,25.73457259,1,password,4.0
26-Apr-19,15:33:41,27.79324558,1,password,1.0
26-Apr-19,15:33:45,25.0,1,password,4.0
26-Apr-19,15:33:46,27.72320339,1,password,1.0
26-Apr-19,15:33:50,31.56480159,1,password,4.0
26-Apr-19,15:33:51,27.66313839,1,password,1.0
26-Apr-19,15:33:55,31.40999157,1,password,4.0
26-Apr-19,15:33:56,27.46904749,1,password,1.0
26-Apr-19,15:34:00,31.21454315,1,password,4.0
26-Apr-19,15:34:01,27.17921916,1,password,1.0
26-Apr-19,15:34:05,30.86290314,1,password,4.0
26-Apr-19,15:34:06,27.02988629,1,password,1.0
26-Apr-19,15:34:10,30.47971244,1,password,4.0
26-Apr-19,15:34:11,26.87075589,1,password,1.0
26-Apr-19,15:34:20,30.0783585,1,password,9.0
26-Apr-19,15:34:21,26.39629927,1,password,1.0
26-Apr-19,15:34:25,29.98015468,1,password,4.0
26-Apr-19,15:34:26,26.067435,1,password,1.0
26-Apr-19,15:34:30,29.61226198,1,password,4.0
26-Apr-19,15:34:31,26.01374981,1,password,1.0
26-Apr-19,15:34:35,29.32718138,1,password,4.0
26-Apr-19,15:34:36,25.61166451,1,password,1.0
26-Apr-19,15:34:40,29.28368365,1,password,4.0
26-Apr-19,15:34:41,25.0,1,password,1.0
26-Apr-19,15:34:45,29.07957457,1,password,4.0
26-Apr-19,15:34:46,26.41584492,1,password,1.0
26-Apr-19,15:34:50,28.83905056,1,password,4.0
26-Apr-19,15:34:51,25.96101984,1,password,1.0
26-Apr-19,15:34:55,28.56680217,1,password,4.0
26-Apr-19,15:34:56,25.0,1,password,1.0
26-Apr-19,15:35:00,28.26761881,1,password,4.0
26-Apr-19,15:35:01,30.57499227,1,password,1.0
26-Apr-19,15:35:05,28.025424,1,password,4.0
26-Apr-19,15:35:06,30.33195377,1,password,1.0
26-Apr-19,15:35:10,27.76039336,1,password,4.0
26-Apr-19,15:35:11,30.05495647,1,password,1.0
26-Apr-19,15:35:20,27.0981178,1,password,9.0
26-Apr-19,15:35:21,29.6653209,1,password,1.0
26-Apr-19,15:35:25,26.69656724,1,password,4.0
26-Apr-19,15:35:26,29.63924719,1,password,1.0
26-Apr-19,15:35:30,26.51805532,1,password,4.0
26-Apr-19,15:35:31,29.52456385,1,password,1.0
26-Apr-19,15:35:35,26.32733378,1,password,4.0
26-Apr-19,15:35:36,29.11570934,1,password,1.0
26-Apr-19,15:35:40,26.23076067,1,password,4.0
26-Apr-19,15:35:41,28.69993783,1,password,1.0
26-Apr-19,15:35:45,26.17698378,1,password,4.0
26-Apr-19,15:35:46,28.42581426,1,password,1.0
26-Apr-19,15:35:50,25.92534846,1,password,4.0
26-Apr-19,15:35:51,28.0928947,1,password,1.0
26-Apr-19,15:35:55,25.0,1,password,4.0
26-Apr-19,15:35:56,27.96291392,1,password,1.0
26-Apr-19,15:36:00,30.75916353,1,password,4.0
26-Apr-19,15:36:01,27.78982025,1,password,1.0
26-Apr-19,15:36:05,30.59250641,1,password,4.0
26-Apr-19,15:36:06,27.51294358,1,password,1.0
26-Apr-19,15:36:10,30.40725929,1,password,4.0
26-Apr-19,15:36:11,27.38148961,1,password,1.0
26-Apr-19,15:36:20,29.81903312,1,password,9.0
26-Apr-19,15:36:21,26.92543873,1,password,1.0
26-Apr-19,15:36:26,26.59899721,1,password,5.0
26-Apr-19,15:36:31,26.23202404,1,password,5.0
26-Apr-19,15:36:35,29.16206845,1,password,4.0
26-Apr-19,15:36:36,26.2036943,1,password,1.0
26-Apr-19,15:36:40,29.06767711,1,password,4.0
26-Apr-19,15:36:41,25.76591412,1,password,1.0
26-Apr-19,15:36:45,28.76955698,1,password,4.0
26-Apr-19,15:36:46,25.0,1,password,1.0
26-Apr-19,15:36:50,28.57565404,1,password,4.0
26-Apr-19,15:36:51,26.10343983,1,password,1.0
26-Apr-19,15:36:55,28.26385255,1,password,4.0
26-Apr-19,15:36:56,25.76707311,1,password,1.0
26-Apr-19,15:37:00,28.10089999,1,password,4.0
26-Apr-19,15:37:01,25.0,1,password,1.0
26-Apr-19,15:37:05,27.79969937,1,password,4.0
26-Apr-19,15:37:06,30.15071991,1,password,1.0
26-Apr-19,15:37:10,27.52855144,1,password,4.0
26-Apr-19,15:37:11,30.02573375,1,password,1.0
26-Apr-19,15:37:20,27.45811581,1,password,9.0
26-Apr-19,15:37:21,29.69600201,1,password,1.0
26-Apr-19,15:37:25,27.01290736,1,password,4.0
26-Apr-19,15:37:26,29.51034905,1,password,1.0
26-Apr-19,15:37:30,27.01047432,1,password,4.0
26-Apr-19,15:37:31,29.42588596,1,password,1.0
26-Apr-19,15:37:35,26.86163636,1,password,4.0
26-Apr-19,15:37:36,29.23750982,1,password,1.0
26-Apr-19,15:37:40,26.75881482,1,password,4.0
26-Apr-19,15:37:41,29.01551346,1,password,1.0
26-Apr-19,15:37:45,26.59683993,1,password,4.0
26-Apr-19,15:37:46,28.82311959,1,password,1.0
26-Apr-19,15:37:50,26.13251833,1,password,4.0
26-Apr-19,15:37:51,28.62385562,1,password,1.0
26-Apr-19,15:37:55,25.67228695,1,password,4.0
26-Apr-19,15:37:56,28.12405055,1,password,1.0
26-Apr-19,15:38:00,25.0,1,password,4.0
26-Apr-19,15:38:01,27.77416799,1,password,1.0
26-Apr-19,15:38:05,30.78206913,1,password,4.0
26-Apr-19,15:38:10,30.50213779,1,password,5.0
26-Apr-19,15:38:11,27.20207062,1,password,1.0
26-Apr-19,15:38:16,26.74214203,1,password,5.0
26-Apr-19,15:38:20,29.70090397,1,password,4.0
26-Apr-19,15:38:21,26.66464536,1,password,1.0
26-Apr-19,15:38:25,29.43071021,1,password,4.0
26-Apr-19,15:38:26,26.3110652,1,password,1.0
26-Apr-19,15:38:30,29.03477217,1,password,4.0
26-Apr-19,15:38:31,26.07150692,1,password,1.0
26-Apr-19,15:38:35,28.68782736,1,password,4.0
26-Apr-19,15:38:36,26.04340225,1,password,1.0
26-Apr-19,15:38:40,28.23641506,1,password,4.0
26-Apr-19,15:38:41,25.76836566,1,password,1.0
26-Apr-19,15:38:45,28.00157188,1,password,4.0
26-Apr-19,15:38:46,25.0,1,password,1.0
26-Apr-19,15:38:50,27.51703989,1,password,4.0
26-Apr-19,15:38:51,31.77541814,1,password,1.0
26-Apr-19,15:38:55,27.08924822,1,password,4.0
26-Apr-19,15:38:56,31.46313244,1,password,1.0
26-Apr-19,15:39:00,26.71738109,1,password,4.0
26-Apr-19,15:39:01,31.1135932,1,password,1.0
26-Apr-19,15:39:05,26.33495371,1,password,4.0
26-Apr-19,15:39:06,31.07743505,1,password,1.0
26-Apr-19,15:39:10,26.21911859,1,password,4.0
26-Apr-19,15:39:11,31.04672198,1,password,1.0
26-Apr-19,15:39:20,25.0,1,password,9.0
26-Apr-19,15:39:21,30.57373471,1,password,1.0
26-Apr-19,15:39:25,34.58135583,1,password,4.0
26-Apr-19,15:39:26,30.32621389,1,password,1.0
26-Apr-19,15:39:30,34.38731982,1,password,4.0
26-Apr-19,15:39:31,30.2439325,1,password,1.0
26-Apr-19,15:39:35,33.94422603,1,password,4.0
26-Apr-19,15:39:36,29.87994923,1,password,1.0
26-Apr-19,15:39:40,33.898081,1,password,4.0
26-Apr-19,15:39:41,29.65249858,1,password,1.0
26-Apr-19,15:39:45,33.78452222,1,password,4.0
26-Apr-19,15:39:46,29.5115049,1,password,1.0
26-Apr-19,15:39:50,33.55487816,1,password,4.0
26-Apr-19,15:39:51,29.33323044,1,password,1.0
26-Apr-19,15:39:55,33.34051092,1,password,4.0
26-Apr-19,15:39:56,29.18021898,1,password,1.0
26-Apr-19,15:40:00,33.2297411,1,password,4.0
26-Apr-19,15:40:01,29.13996273,1,password,1.0
26-Apr-19,15:40:06,29.06314586,1,password,5.0
26-Apr-19,15:40:10,32.61825235,1,password,4.0
26-Apr-19,15:40:11,29.05026001,1,password,1.0
26-Apr-19,15:40:16,28.98190771,1,password,5.0
26-Apr-19,15:40:20,32.10914678,1,password,4.0
26-Apr-19,15:40:21,28.56212462,1,password,1.0
26-Apr-19,15:40:26,28.39765934,1,password,5.0
26-Apr-19,15:40:30,31.35014849,1,password,4.0
26-Apr-19,15:40:31,28.16826365,1,password,1.0
26-Apr-19,15:40:35,31.15243736,1,password,4.0
26-Apr-19,15:40:36,27.9289661,1,password,1.0
26-Apr-19,15:40:40,30.87063009,1,password,4.0
26-Apr-19,15:40:41,27.78664629,1,password,1.0
26-Apr-19,15:40:45,30.47672514,1,password,4.0
26-Apr-19,15:40:46,27.41642473,1,password,1.0
26-Apr-19,15:40:50,30.11230564,1,password,4.0
26-Apr-19,15:40:51,26.98585763,1,password,1.0
26-Apr-19,15:40:55,29.65008793,1,password,4.0
26-Apr-19,15:40:56,26.96990677,1,password,1.0
26-Apr-19,15:41:00,29.61118845,1,password,4.0
26-Apr-19,15:41:01,26.82622997,1,password,1.0
26-Apr-19,15:41:05,29.29480839,1,password,4.0
26-Apr-19,15:41:06,26.73126076,1,password,1.0
26-Apr-19,15:41:10,29.25824014,1,password,4.0
26-Apr-19,15:41:11,26.37895595,1,password,1.0
26-Apr-19,15:41:16,25.97084074,1,password,5.0
26-Apr-19,15:41:20,28.8325394,1,password,4.0
26-Apr-19,15:41:21,25.0,1,password,1.0
26-Apr-19,15:41:25,28.52081901,1,password,4.0
26-Apr-19,15:41:26,25.69084921,1,password,1.0
26-Apr-19,15:41:30,28.51328483,1,password,4.0
26-Apr-19,15:41:31,25.0,1,password,1.0
26-Apr-19,15:41:35,28.16419943,1,password,4.0
26-Apr-19,15:41:36,26.86700402,1,password,1.0
26-Apr-19,15:41:40,27.91373285,1,password,4.0
26-Apr-19,15:41:41,26.80217376,1,password,1.0
26-Apr-19,15:41:45,27.58073034,1,password,4.0
26-Apr-19,15:41:46,26.46728166,1,password,1.0
26-Apr-19,15:41:50,27.29256313,1,password,4.0
26-Apr-19,15:41:51,26.37025329,1,password,1.0
26-Apr-19,15:41:55,26.82927021,1,password,4.0
26-Apr-19,15:41:56,26.23051911,1,password,1.0
26-Apr-19,15:42:00,26.57131559,1,password,4.0
26-Apr-19,15:42:01,26.15448306,1,password,1.0
26-Apr-19,15:42:05,26.3248911,1,password,4.0
26-Apr-19,15:42:06,26.02831343,1,password,1.0
26-Apr-19,15:42:10,26.16638909,1,password,4.0
26-Apr-19,15:42:11,25.64693892,1,password,1.0
26-Apr-19,15:42:20,25.90789156,1,password,9.0
26-Apr-19,15:42:21,34.22655584,1,password,1.0
26-Apr-19,15:42:25,25.0,1,password,4.0
26-Apr-19,15:42:26,33.9444104,1,password,1.0
26-Apr-19,15:42:30,34.44663144,1,password,4.0
26-Apr-19,15:42:31,33.67638595,1,password,1.0
26-Apr-19,15:42:35,34.41585311,1,password,4.0
26-Apr-19,15:42:36,33.50217788,1,password,1.0
26-Apr-19,15:42:40,34.23956822,1,password,4.0
26-Apr-19,15:42:41,33.26561953,1,password,1.0
26-Apr-19,15:42:45,33.77477913,1,password,4.0
26-Apr-19,15:42:46,33.23302394,1,password,1.0
26-Apr-19,15:42:50,33.35680563,1,password,4.0
26-Apr-19,15:42:51,32.76458146,1,password,1.0
26-Apr-19,15:42:55,32.86137491,1,password,4.0
26-Apr-19,15:42:56,32.65885743,1,password,1.0
26-Apr-19,15:43:00,32.72316407,1,password,4.0
26-Apr-19,15:43:01,32.26259157,1,password,1.0
26-Apr-19,15:43:05,32.64420713,1,password,4.0
26-Apr-19,15:43:06,32.25649751,1,password,1.0
26-Apr-19,15:43:10,32.33524179,1,password,4.0
26-Apr-19,15:43:11,32.04105975,1,password,1.0
26-Apr-19,15:43:15,32.31581212,1,password,4.0
26-Apr-19,15:43:20,32.04476895,1,password,5.0
26-Apr-19,15:43:21,31.56914124,1,password,1.0
26-Apr-19,15:43:25,31.98451194,1,password,4.0
26-Apr-19,15:43:26,31.5576308,1,password,1.0
26-Apr-19,15:43:31,31.31236087,1,password,5.0
26-Apr-19,15:43:35,31.08221666,1,password,4.0
26-Apr-19,15:43:36,31.00119225,1,password,1.0
26-Apr-19,15:43:40,30.79564716,1,password,4.0
26-Apr-19,15:43:41,30.87405066,1,password,1.0
26-Apr-19,15:43:45,30.44436576,1,password,4.0
26-Apr-19,15:43:46,30.65882502,1,password,1.0
26-Apr-19,15:43:50,30.25327712,1,password,4.0
26-Apr-19,15:43:51,30.44324751,1,password,1.0
26-Apr-19,15:43:55,30.12826504,1,password,4.0
26-Apr-19,15:43:56,29.99553051,1,password,1.0
26-Apr-19,15:44:00,29.88168546,1,password,4.0
26-Apr-19,15:44:01,29.73523183,1,password,1.0
26-Apr-19,15:44:05,29.61648285,1,password,4.0
26-Apr-19,15:44:06,29.45721326,1,password,1.0
26-Apr-19,15:44:10,29.49177352,1,password,4.0
26-Apr-19,15:44:11,29.07028105,1,password,1.0
26-Apr-19,15:44:16,29.05206475,1,password,5.0
26-Apr-19,15:44:20,29.17002185,1,password,4.0
26-Apr-19,15:44:21,28.91744156,1,password,1.0
26-Apr-19,15:44:25,29.0424944,1,password,4.0
26-Apr-19,15:44:26,28.44482566,1,password,1.0
26-Apr-19,15:44:30,28.93142522,1,password,4.0
26-Apr-19,15:44:31,28.15849594,1,password,1.0
26-Apr-19,15:44:35,28.84243127,1,password,4.0
26-Apr-19,15:44:36,28.10685331,1,password,1.0
26-Apr-19,15:44:40,28.35614376,1,password,4.0
26-Apr-19,15:44:41,27.72188515,1,password,1.0
26-Apr-19,15:44:45,27.97224603,1,password,4.0
26-Apr-19,15:44:46,27.67112575,1,password,1.0
26-Apr-19,15:44:50,27.72920159,1,password,4.0
26-Apr-19,15:44:51,27.36788308,1,password,1.0
26-Apr-19,15:44:55,27.36648413,1,password,4.0
26-Apr-19,15:44:56,27.15566478,1,password,1.0
26-Apr-19,15:45:00,26.95309958,1,password,4.0
26-Apr-19,15:45:05,26.68897318,1,password,5.0
26-Apr-19,15:45:06,26.99694018,1,password,1.0
26-Apr-19,15:45:10,26.58176068,1,password,4.0
26-Apr-19,15:45:11,26.98288922,1,password,1.0
26-Apr-19,15:45:20,25.69628455,1,password,9.0
26-Apr-19,15:45:21,26.67542162,1,password,1.0
26-Apr-19,15:45:25,25.0,1,password,4.0
26-Apr-19,15:45:26,26.25016915,1,password,1.0
26-Apr-19,15:45:30,34.60037912,1,password,4.0
26-Apr-19,15:45:31,26.1990453,1,password,1.0
26-Apr-19,15:45:36,25.86650786,1,password,5.0
26-Apr-19,15:45:40,34.3152603,1,password,4.0
26-Apr-19,15:45:41,25.0,1,password,1.0
26-Apr-19,15:45:45,33.95609206,1,password,4.0
26-Apr-19,15:45:46,32.34724347,1,password,1.0
26-Apr-19,15:45:50,33.62257955,1,password,4.0
26-Apr-19,15:45:51,31.85356016,1,password,1.0
26-Apr-19,15:45:55,33.51319847,1,password,4.0
26-Apr-19,15:45:56,31.45951931,1,password,1.0
26-Apr-19,15:46:00,33.45270907,1,password,4.0
26-Apr-19,15:46:01,31.07896605,1,password,1.0
26-Apr-19,15:46:05,32.95479728,1,password,4.0
26-Apr-19,15:46:06,30.90031144,1,password,1.0
26-Apr-19,15:46:10,32.78011627,1,password,4.0
26-Apr-19,15:46:11,30.42016331,1,password,1.0
26-Apr-19,15:46:21,30.10870168,1,password,10.0
26-Apr-19,15:46:25,32.20526595,1,password,4.0
26-Apr-19,15:46:26,29.6693062,1,password,1.0
26-Apr-19,15:46:30,31.7504309,1,password,4.0
26-Apr-19,15:46:31,29.50605178,1,password,1.0
26-Apr-19,15:46:35,31.42321408,1,password,4.0
26-Apr-19,15:46:36,29.31903046,1,password,1.0
26-Apr-19,15:46:40,31.18391474,1,password,4.0
26-Apr-19,15:46:41,29.20641327,1,password,1.0
26-Apr-19,15:46:45,30.81104805,1,password,4.0
26-Apr-19,15:46:46,29.17769674,1,password,1.0
26-Apr-19,15:46:50,30.33669728,1,password,4.0
26-Apr-19,15:46:51,29.06188734,1,password,1.0
26-Apr-19,15:46:55,30.10477991,1,password,4.0
26-Apr-19,15:46:56,28.58972007,1,password,1.0
26-Apr-19,15:47:00,29.71378103,1,password,4.0
26-Apr-19,15:47:01,28.55465777,1,password,1.0
26-Apr-19,15:47:05,29.70631306,1,password,4.0
26-Apr-19,15:47:06,28.55141415,1,password,1.0
26-Apr-19,15:47:10,29.63199823,1,password,4.0
26-Apr-19,15:47:11,28.20478456,1,password,1.0
26-Apr-19,15:47:20,29.00488422,1,password,9.0
26-Apr-19,15:47:25,28.51472721,1,password,5.0
26-Apr-19,15:47:26,27.38338775,1,password,1.0
26-Apr-19,15:47:30,28.2028062,1,password,4.0
26-Apr-19,15:47:31,27.11815651,1,password,1.0
26-Apr-19,15:47:35,28.10717104,1,password,4.0
26-Apr-19,15:47:36,26.9824137,1,password,1.0
26-Apr-19,15:47:40,28.04689507,1,password,4.0
26-Apr-19,15:47:41,26.76093297,1,password,1.0
26-Apr-19,15:47:45,27.79769795,1,password,4.0
26-Apr-19,15:47:46,26.65556758,1,password,1.0
26-Apr-19,15:47:50,27.52954993,1,password,4.0
26-Apr-19,15:47:51,26.36090635,1,password,1.0
26-Apr-19,15:47:55,27.45151094,1,password,4.0
26-Apr-19,15:47:56,25.93100089,1,password,1.0
26-Apr-19,15:48:00,27.00348207,1,password,4.0
26-Apr-19,15:48:01,25.0,1,password,1.0
26-Apr-19,15:48:05,26.5129394,1,password,4.0
26-Apr-19,15:48:06,31.31184284,1,password,1.0
26-Apr-19,15:48:10,26.51254723,1,password,4.0
26-Apr-19,15:48:11,31.25484994,1,password,1.0
26-Apr-19,15:48:20,26.17742099,1,password,9.0
26-Apr-19,15:48:21,30.66712759,1,password,1.0
26-Apr-19,15:48:25,26.17577499,1,password,4.0
26-Apr-19,15:48:26,30.61769023,1,password,1.0
26-Apr-19,15:48:30,26.08524568,1,password,4.0
26-Apr-19,15:48:31,30.31630091,1,password,1.0
26-Apr-19,15:48:35,25.78484684,1,password,4.0
26-Apr-19,15:48:36,30.24429778,1,password,1.0
26-Apr-19,15:48:40,25.0,1,password,4.0
26-Apr-19,15:48:41,29.79354282,1,password,1.0
26-Apr-19,15:48:45,34.509481,1,password,4.0
26-Apr-19,15:48:46,29.73078705,1,password,1.0
26-Apr-19,15:48:50,34.06888154,1,password,4.0
26-Apr-19,15:48:51,29.519739,1,password,1.0
26-Apr-19,15:48:55,33.85241725,1,password,4.0
26-Apr-19,15:48:56,29.06957742,1,password,1.0
26-Apr-19,15:49:00,33.57902266,1,password,4.0
26-Apr-19,15:49:01,28.92219567,1,password,1.0
26-Apr-19,15:49:06,28.43355063,1,password,5.0
26-Apr-19,15:49:10,32.724688,1,password,4.0
26-Apr-19,15:49:11,28.22308207,1,password,1.0
26-Apr-19,15:49:20,32.48024775,1,password,9.0
26-Apr-19,15:49:21,27.73535543,1,password,1.0
26-Apr-19,15:49:25,32.25705129,1,password,4.0
26-Apr-19,15:49:31,26.86964094,1,password,6.0
26-Apr-19,15:49:35,31.55982767,1,password,4.0
26-Apr-19,15:49:36,26.66866246,1,password,1.0
26-Apr-19,15:49:40,31.37226074,1,password,4.0
26-Apr-19,15:49:46,25.99737105,1,password,6.0
26-Apr-19,15:49:50,30.7970326,1,password,4.0
26-Apr-19,15:49:51,25.0,1,password,1.0
26-Apr-19,15:49:55,30.47266034,1,password,4.0
26-Apr-19,15:49:56,26.79727986,1,password,1.0
26-Apr-19,15:50:00,30.16466979,1,password,4.0
26-Apr-19,15:50:01,26.51959474,1,password,1.0
26-Apr-19,15:50:05,29.80855867,1,password,4.0
26-Apr-19,15:50:06,26.25551299,1,password,1.0
26-Apr-19,15:50:10,29.5129091,1,password,4.0
26-Apr-19,15:50:11,25.96892255,1,password,1.0
26-Apr-19,15:50:16,25.0,1,password,5.0
26-Apr-19,15:50:20,28.85142926,1,password,4.0
26-Apr-19,15:50:21,31.65975877,1,password,1.0
26-Apr-19,15:50:25,28.53513327,1,password,4.0
26-Apr-19,15:50:26,31.30943089,1,password,1.0
26-Apr-19,15:50:30,28.40038283,1,password,4.0
26-Apr-19,15:50:31,31.18466157,1,password,1.0
26-Apr-19,15:50:35,28.0084626,1,password,4.0
26-Apr-19,15:50:36,31.03824456,1,password,1.0
26-Apr-19,15:50:40,27.85277257,1,password,4.0
26-Apr-19,15:50:41,30.8010517,1,password,1.0
26-Apr-19,15:50:45,27.63318872,1,password,4.0
