date,time,humidity,label,type,delta_time
25-Apr-19,9:53:15,32.76850269,1,injection,0.0
25-Apr-19,9:53:16,90.31997219,1,injection,1.0
25-Apr-19,9:53:16,47.46527066,1,injection,0.0
25-Apr-19,9:53:17,70.9472167,1,injection,1.0
25-Apr-19,9:53:19,56.27115526,1,injection,2.0
25-Apr-19,9:53:20,6.792418565,1,injection,1.0
25-Apr-19,9:53:20,84.41473337,1,injection,0.0
25-Apr-19,9:53:20,32.76850269,1,injection,0.0
25-Apr-19,9:53:21,89.07835712,1,injection,1.0
25-Apr-19,9:53:21,47.46527066,1,injection,0.0
25-Apr-19,9:53:22,70.9472167,1,injection,1.0
25-Apr-19,9:53:24,56.27115526,1,injection,2.0
25-Apr-19,9:53:25,6.792418565,1,injection,1.0
25-Apr-19,9:53:25,83.17658496,1,injection,0.0
25-Apr-19,9:53:25,32.76850269,1,injection,0.0
25-Apr-19,9:53:26,91.00377434,1,injection,1.0
25-Apr-19,9:53:26,47.46527066,1,injection,0.0
25-Apr-19,9:53:27,70.9472167,1,injection,1.0
25-Apr-19,9:53:30,6.792418565,1,injection,3.0
25-Apr-19,9:53:30,83.17658496,1,injection,0.0
25-Apr-19,9:53:30,32.76850269,1,injection,0.0
25-Apr-19,9:53:31,90.4066003,1,injection,1.0
25-Apr-19,9:53:31,47.46527066,1,injection,0.0
25-Apr-19,9:53:32,70.9472167,1,injection,1.0
25-Apr-19,9:53:35,56.27115526,1,injection,3.0
25-Apr-19,9:53:35,6.792418565,1,injection,0.0
25-Apr-19,9:53:35,83.17658496,1,injection,0.0
25-Apr-19,9:53:35,32.76850269,1,injection,0.0
25-Apr-19,9:53:36,90.4066003,1,injection,1.0
25-Apr-19,9:53:36,47.46527066,1,injection,0.0
25-Apr-19,9:53:37,70.9472167,1,injection,1.0
25-Apr-19,9:53:40,56.27115526,1,injection,3.0
25-Apr-19,9:53:40,6.792418565,1,injection,0.0
25-Apr-19,9:53:40,83.17658496,1,injection,0.0
25-Apr-19,9:53:40,32.76850269,1,injection,0.0
25-Apr-19,9:53:41,90.4066003,1,injection,1.0
25-Apr-19,9:53:41,52.33424686,1,injection,0.0
25-Apr-19,9:53:42,70.9472167,1,injection,1.0
25-Apr-19,9:53:45,56.27115526,1,injection,3.0
25-Apr-19,9:53:45,6.792418565,1,injection,0.0
25-Apr-19,9:53:45,83.17658496,1,injection,0.0
25-Apr-19,9:53:45,32.76850269,1,injection,0.0
25-Apr-19,9:53:46,90.4066003,1,injection,1.0
25-Apr-19,9:53:46,52.33424686,1,injection,0.0
25-Apr-19,9:53:47,70.9472167,1,injection,1.0
25-Apr-19,9:53:50,56.27115526,1,injection,3.0
25-Apr-19,9:53:50,6.050692055,1,injection,0.0
25-Apr-19,9:53:50,83.17658496,1,injection,0.0
25-Apr-19,9:53:50,32.76850269,1,injection,0.0
25-Apr-19,9:53:51,90.4066003,1,injection,1.0
25-Apr-19,9:53:51,53.94368184,1,injection,0.0
25-Apr-19,9:53:52,70.9472167,1,injection,1.0
25-Apr-19,9:53:55,56.27115526,1,injection,3.0
25-Apr-19,9:53:55,6.050692055,1,injection,0.0
25-Apr-19,9:53:55,78.20873698,1,injection,0.0
25-Apr-19,9:53:55,32.76850269,1,injection,0.0
25-Apr-19,9:53:57,70.9472167,1,injection,2.0
25-Apr-19,9:54:00,56.27115526,1,injection,3.0
25-Apr-19,9:54:00,6.050692055,1,injection,0.0
25-Apr-19,9:54:00,78.20873698,1,injection,0.0
25-Apr-19,9:54:00,32.76850269,1,injection,0.0
25-Apr-19,9:54:01,90.4066003,1,injection,1.0
25-Apr-19,9:54:01,53.94368184,1,injection,0.0
25-Apr-19,9:54:02,70.9472167,1,injection,1.0
25-Apr-19,9:54:05,56.27115526,1,injection,3.0
25-Apr-19,9:54:05,6.050692055,1,injection,0.0
25-Apr-19,9:54:05,78.20873698,1,injection,0.0
25-Apr-19,9:54:05,32.76850269,1,injection,0.0
25-Apr-19,9:54:06,90.62091327,1,injection,1.0
25-Apr-19,9:54:06,53.94368184,1,injection,0.0
25-Apr-19,9:54:10,56.27115526,1,injection,4.0
25-Apr-19,9:54:10,6.050692055,1,injection,0.0
25-Apr-19,9:54:10,78.20873698,1,injection,0.0
25-Apr-19,9:54:10,37.74927013,1,injection,0.0
25-Apr-19,9:54:11,90.62091327,1,injection,1.0
25-Apr-19,9:54:11,53.94368184,1,injection,0.0
25-Apr-19,9:54:12,70.9472167,1,injection,1.0
25-Apr-19,9:54:15,56.27115526,1,injection,3.0
25-Apr-19,9:54:15,6.050692055,1,injection,0.0
25-Apr-19,9:54:15,78.20873698,1,injection,0.0
25-Apr-19,9:54:15,36.35372172,1,injection,0.0
25-Apr-19,9:54:16,90.62091327,1,injection,1.0
25-Apr-19,9:54:16,53.94368184,1,injection,0.0
25-Apr-19,9:54:17,70.9472167,1,injection,1.0
25-Apr-19,9:54:20,53.31345456,1,injection,3.0
25-Apr-19,9:54:20,6.050692055,1,injection,0.0
25-Apr-19,9:54:20,81.70334642,1,injection,0.0
25-Apr-19,9:54:20,36.35372172,1,injection,0.0
25-Apr-19,9:54:21,90.62091327,1,injection,1.0
25-Apr-19,9:54:21,53.94368184,1,injection,0.0
25-Apr-19,9:54:22,70.9472167,1,injection,1.0
25-Apr-19,9:54:25,53.31345456,1,injection,3.0
25-Apr-19,9:54:25,6.050692055,1,injection,0.0
25-Apr-19,9:54:25,81.70334642,1,injection,0.0
25-Apr-19,9:54:25,36.35372172,1,injection,0.0
25-Apr-19,9:54:26,90.62091327,1,injection,1.0
25-Apr-19,9:54:26,53.94368184,1,injection,0.0
25-Apr-19,9:54:27,73.90841802,1,injection,1.0
25-Apr-19,9:54:30,53.31345456,1,injection,3.0
25-Apr-19,9:54:30,6.050692055,1,injection,0.0
25-Apr-19,9:54:30,81.70334642,1,injection,0.0
25-Apr-19,9:54:30,36.35372172,1,injection,0.0
25-Apr-19,9:54:31,90.62091327,1,injection,1.0
25-Apr-19,9:54:31,53.94368184,1,injection,0.0
25-Apr-19,9:54:32,73.90841802,1,injection,1.0
25-Apr-19,9:54:35,53.31345456,1,injection,3.0
25-Apr-19,9:54:35,10.4792779,1,injection,0.0
25-Apr-19,9:54:35,81.70334642,1,injection,0.0
25-Apr-19,9:54:35,36.35372172,1,injection,0.0
25-Apr-19,9:54:36,90.62091327,1,injection,1.0
25-Apr-19,9:54:36,53.94368184,1,injection,0.0
25-Apr-19,9:54:37,73.90841802,1,injection,1.0
25-Apr-19,9:54:40,50.66760892,1,injection,3.0
25-Apr-19,9:54:40,10.4792779,1,injection,0.0
25-Apr-19,9:54:40,81.70334642,1,injection,0.0
25-Apr-19,9:54:40,39.66292243,1,injection,0.0
25-Apr-19,9:54:41,90.62091327,1,injection,1.0
25-Apr-19,9:54:41,53.94368184,1,injection,0.0
25-Apr-19,9:54:42,73.90841802,1,injection,1.0
25-Apr-19,9:54:45,50.66760892,1,injection,3.0
25-Apr-19,9:54:45,10.4792779,1,injection,0.0
25-Apr-19,9:54:45,81.70334642,1,injection,0.0
25-Apr-19,9:54:45,39.66292243,1,injection,0.0
25-Apr-19,9:54:46,90.62091327,1,injection,1.0
25-Apr-19,9:54:46,53.94368184,1,injection,0.0
25-Apr-19,9:54:47,73.90841802,1,injection,1.0
25-Apr-19,9:54:50,52.91581992,1,injection,3.0
25-Apr-19,9:54:50,10.4792779,1,injection,0.0
25-Apr-19,9:54:50,81.70334642,1,injection,0.0
25-Apr-19,9:54:50,39.66292243,1,injection,0.0
25-Apr-19,9:54:51,90.62091327,1,injection,1.0
25-Apr-19,9:54:51,53.94368184,1,injection,0.0
25-Apr-19,9:54:52,73.90841802,1,injection,1.0
25-Apr-19,9:54:55,52.91581992,1,injection,3.0
25-Apr-19,9:54:55,10.4792779,1,injection,0.0
25-Apr-19,9:54:55,81.70334642,1,injection,0.0
25-Apr-19,9:54:55,39.66292243,1,injection,0.0
25-Apr-19,9:54:56,90.62091327,1,injection,1.0
25-Apr-19,9:54:56,57.44837693,1,injection,0.0
25-Apr-19,9:54:57,73.90841802,1,injection,1.0
25-Apr-19,9:55:00,52.91581992,1,injection,3.0
25-Apr-19,9:55:00,10.4792779,1,injection,0.0
25-Apr-19,9:55:00,81.70334642,1,injection,0.0
25-Apr-19,9:55:00,39.66292243,1,injection,0.0
25-Apr-19,9:55:01,90.62091327,1,injection,1.0
25-Apr-19,9:55:01,60.45820126,1,injection,0.0
25-Apr-19,9:55:02,69.85994415,1,injection,1.0
25-Apr-19,9:55:05,52.91581992,1,injection,3.0
25-Apr-19,9:55:05,10.4792779,1,injection,0.0
25-Apr-19,9:55:05,81.70334642,1,injection,0.0
25-Apr-19,9:55:05,39.66292243,1,injection,0.0
25-Apr-19,9:55:07,69.85994415,1,injection,2.0
25-Apr-19,9:55:10,52.91581992,1,injection,3.0
25-Apr-19,9:55:10,10.4792779,1,injection,0.0
25-Apr-19,9:55:10,81.70334642,1,injection,0.0
25-Apr-19,9:55:10,44.18160713,1,injection,0.0
25-Apr-19,9:55:11,90.62091327,1,injection,1.0
25-Apr-19,9:55:11,59.33642204,1,injection,0.0
25-Apr-19,9:55:12,69.85994415,1,injection,1.0
25-Apr-19,9:55:15,52.91581992,1,injection,3.0
25-Apr-19,9:55:15,10.4792779,1,injection,0.0
25-Apr-19,9:55:15,81.70334642,1,injection,0.0
25-Apr-19,9:55:15,44.18160713,1,injection,0.0
25-Apr-19,9:55:16,90.62091327,1,injection,1.0
25-Apr-19,9:55:16,59.33642204,1,injection,0.0
25-Apr-19,9:55:17,69.85994415,1,injection,1.0
25-Apr-19,9:55:20,52.91581992,1,injection,3.0
25-Apr-19,9:55:20,10.4792779,1,injection,0.0
25-Apr-19,9:55:20,81.70334642,1,injection,0.0
25-Apr-19,9:55:20,44.18160713,1,injection,0.0
25-Apr-19,9:55:21,94.68710885,1,injection,1.0
25-Apr-19,9:55:21,59.33642204,1,injection,0.0
25-Apr-19,9:55:22,69.85994415,1,injection,1.0
25-Apr-19,9:55:25,52.91581992,1,injection,3.0
25-Apr-19,9:55:25,14.35766413,1,injection,0.0
25-Apr-19,9:55:25,81.70334642,1,injection,0.0
25-Apr-19,9:55:25,44.18160713,1,injection,0.0
25-Apr-19,9:55:26,94.68710885,1,injection,1.0
25-Apr-19,9:55:26,59.33642204,1,injection,0.0
25-Apr-19,9:55:27,69.85994415,1,injection,1.0
25-Apr-19,9:55:30,52.91581992,1,injection,3.0
25-Apr-19,9:55:30,14.35766413,1,injection,0.0
25-Apr-19,9:55:30,81.70334642,1,injection,0.0
25-Apr-19,9:55:30,44.18160713,1,injection,0.0
25-Apr-19,9:55:31,94.68710885,1,injection,1.0
25-Apr-19,9:55:31,59.33642204,1,injection,0.0
25-Apr-19,9:55:32,69.85994415,1,injection,1.0
25-Apr-19,9:55:35,52.91581992,1,injection,3.0
25-Apr-19,9:55:35,14.35766413,1,injection,0.0
25-Apr-19,9:55:35,83.58212507,1,injection,0.0
25-Apr-19,9:55:35,44.18160713,1,injection,0.0
25-Apr-19,9:55:36,90.64063754,1,injection,1.0
25-Apr-19,9:55:36,59.33642204,1,injection,0.0
25-Apr-19,9:55:37,69.85994415,1,injection,1.0
25-Apr-19,9:55:40,52.91581992,1,injection,3.0
25-Apr-19,9:55:40,14.35766413,1,injection,0.0
25-Apr-19,9:55:40,83.58212507,1,injection,0.0
25-Apr-19,9:55:40,44.18160713,1,injection,0.0
25-Apr-19,9:55:41,90.64063754,1,injection,1.0
25-Apr-19,9:55:41,59.33642204,1,injection,0.0
25-Apr-19,9:55:42,72.52666704,1,injection,1.0
25-Apr-19,9:55:45,52.91581992,1,injection,3.0
25-Apr-19,9:55:45,11.6303366,1,injection,0.0
25-Apr-19,9:55:45,83.58212507,1,injection,0.0
25-Apr-19,9:55:45,44.18160713,1,injection,0.0
25-Apr-19,9:55:46,90.64063754,1,injection,1.0
25-Apr-19,9:55:46,59.33642204,1,injection,0.0
25-Apr-19,9:55:47,72.52666704,1,injection,1.0
25-Apr-19,9:55:50,52.91581992,1,injection,3.0
25-Apr-19,9:55:50,6.976455006,1,injection,0.0
25-Apr-19,9:55:50,83.58212507,1,injection,0.0
25-Apr-19,9:55:50,44.18160713,1,injection,0.0
25-Apr-19,9:55:51,90.64063754,1,injection,1.0
25-Apr-19,9:55:51,59.33642204,1,injection,0.0
25-Apr-19,9:55:52,72.52666704,1,injection,1.0
25-Apr-19,9:55:55,52.91581992,1,injection,3.0
25-Apr-19,9:55:55,6.976455006,1,injection,0.0
25-Apr-19,9:55:55,83.58212507,1,injection,0.0
25-Apr-19,9:55:55,44.18160713,1,injection,0.0
25-Apr-19,9:55:56,90.64063754,1,injection,1.0
25-Apr-19,9:55:56,59.33642204,1,injection,0.0
25-Apr-19,9:55:57,76.83459822,1,injection,1.0
25-Apr-19,9:56:00,52.91581992,1,injection,3.0
25-Apr-19,9:56:00,6.976455006,1,injection,0.0
25-Apr-19,9:56:00,83.58212507,1,injection,0.0
25-Apr-19,9:56:00,42.86530999,1,injection,0.0
25-Apr-19,9:56:01,90.64063754,1,injection,1.0
25-Apr-19,9:56:01,61.07102401,1,injection,0.0
25-Apr-19,9:56:02,76.83459822,1,injection,1.0
25-Apr-19,9:56:05,52.91581992,1,injection,3.0
25-Apr-19,9:56:05,6.976455006,1,injection,0.0
25-Apr-19,9:56:05,84.62546276,1,injection,0.0
25-Apr-19,9:56:05,42.86530999,1,injection,0.0
25-Apr-19,9:56:06,90.64063754,1,injection,1.0
25-Apr-19,9:56:06,61.07102401,1,injection,0.0
25-Apr-19,9:56:07,76.83459822,1,injection,1.0
25-Apr-19,9:56:10,52.91581992,1,injection,3.0
25-Apr-19,9:56:10,6.976455006,1,injection,0.0
25-Apr-19,9:56:10,84.62546276,1,injection,0.0
25-Apr-19,9:56:10,47.83067081,1,injection,0.0
25-Apr-19,9:56:11,94.63366531,1,injection,1.0
25-Apr-19,9:56:11,61.07102401,1,injection,0.0
25-Apr-19,9:56:12,76.83459822,1,injection,1.0
25-Apr-19,9:56:15,52.91581992,1,injection,3.0
25-Apr-19,9:56:15,6.976455006,1,injection,0.0
25-Apr-19,9:56:15,84.62546276,1,injection,0.0
25-Apr-19,9:56:15,47.83067081,1,injection,0.0
25-Apr-19,9:56:16,94.63366531,1,injection,1.0
25-Apr-19,9:56:17,61.07102401,1,injection,1.0
25-Apr-19,9:56:17,74.65264971,1,injection,0.0
25-Apr-19,9:56:20,52.91581992,1,injection,3.0
25-Apr-19,9:56:20,6.976455006,1,injection,0.0
25-Apr-19,9:56:20,84.62546276,1,injection,0.0
25-Apr-19,9:56:20,47.83067081,1,injection,0.0
25-Apr-19,9:56:21,94.63366531,1,injection,1.0
25-Apr-19,9:56:22,61.07102401,1,injection,1.0
25-Apr-19,9:56:22,78.85531521,1,injection,0.0
25-Apr-19,9:56:25,52.91581992,1,injection,3.0
25-Apr-19,9:56:25,6.976455006,1,injection,0.0
25-Apr-19,9:56:25,84.62546276,1,injection,0.0
25-Apr-19,9:56:25,47.83067081,1,injection,0.0
25-Apr-19,9:56:26,94.63366531,1,injection,1.0
25-Apr-19,9:56:27,61.07102401,1,injection,1.0
25-Apr-19,9:56:27,78.85531521,1,injection,0.0
25-Apr-19,9:56:30,52.91581992,1,injection,3.0
25-Apr-19,9:56:30,6.976455006,1,injection,0.0
25-Apr-19,9:56:30,84.62546276,1,injection,0.0
25-Apr-19,9:56:30,47.83067081,1,injection,0.0
25-Apr-19,9:56:31,94.63366531,1,injection,1.0
25-Apr-19,9:56:35,52.84942529,1,injection,4.0
25-Apr-19,9:56:35,6.976455006,1,injection,0.0
25-Apr-19,9:56:35,84.62546276,1,injection,0.0
25-Apr-19,9:56:35,47.83067081,1,injection,0.0
25-Apr-19,9:56:36,94.63366531,1,injection,1.0
25-Apr-19,9:56:37,61.07102401,1,injection,1.0
25-Apr-19,9:56:37,78.85531521,1,injection,0.0
25-Apr-19,9:56:40,52.84942529,1,injection,3.0
25-Apr-19,9:56:40,6.976455006,1,injection,0.0
25-Apr-19,9:56:40,84.62546276,1,injection,0.0
25-Apr-19,9:56:40,51.19925961,1,injection,0.0
25-Apr-19,9:56:41,94.63366531,1,injection,1.0
25-Apr-19,9:56:42,61.07102401,1,injection,1.0
25-Apr-19,9:56:42,78.85531521,1,injection,0.0
25-Apr-19,9:56:45,52.84942529,1,injection,3.0
25-Apr-19,9:56:45,6.976455006,1,injection,0.0
25-Apr-19,9:56:45,83.43970946,1,injection,0.0
25-Apr-19,9:56:45,51.19925961,1,injection,0.0
25-Apr-19,9:56:46,94.63366531,1,injection,1.0
25-Apr-19,9:56:47,61.07102401,1,injection,1.0
25-Apr-19,9:56:47,78.85531521,1,injection,0.0
25-Apr-19,9:56:50,52.84942529,1,injection,3.0
25-Apr-19,9:56:50,11.1326986,1,injection,0.0
25-Apr-19,9:56:50,83.43970946,1,injection,0.0
25-Apr-19,9:56:50,51.19925961,1,injection,0.0
25-Apr-19,9:56:51,91.18410403,1,injection,1.0
25-Apr-19,9:56:52,61.07102401,1,injection,1.0
25-Apr-19,9:56:52,78.85531521,1,injection,0.0
25-Apr-19,9:56:56,51.19925961,1,injection,4.0
25-Apr-19,9:56:56,91.18410403,1,injection,0.0
25-Apr-19,9:56:57,56.27140741,1,injection,1.0
25-Apr-19,9:56:57,78.85531521,1,injection,0.0
25-Apr-19,9:57:00,52.84942529,1,injection,3.0
25-Apr-19,9:57:00,11.1406858,1,injection,0.0
25-Apr-19,9:57:00,86.41565528,1,injection,0.0
25-Apr-19,9:57:01,51.19925961,1,injection,1.0
25-Apr-19,9:57:01,91.18410403,1,injection,0.0
25-Apr-19,9:57:02,56.27140741,1,injection,1.0
25-Apr-19,9:57:02,75.73177239,1,injection,0.0
25-Apr-19,9:57:05,52.84942529,1,injection,3.0
25-Apr-19,9:57:05,11.1406858,1,injection,0.0
25-Apr-19,9:57:05,86.41565528,1,injection,0.0
25-Apr-19,9:57:06,51.19925961,1,injection,1.0
25-Apr-19,9:57:06,91.18410403,1,injection,0.0
25-Apr-19,9:57:07,54.70999712,1,injection,1.0
25-Apr-19,9:57:07,75.73177239,1,injection,0.0
25-Apr-19,9:57:10,52.84942529,1,injection,3.0
25-Apr-19,9:57:10,11.1406858,1,injection,0.0
25-Apr-19,9:57:10,86.41565528,1,injection,0.0
25-Apr-19,9:57:11,51.19925961,1,injection,1.0
25-Apr-19,9:57:11,94.75248711,1,injection,0.0
25-Apr-19,9:57:12,54.70999712,1,injection,1.0
25-Apr-19,9:57:12,75.73177239,1,injection,0.0
25-Apr-19,9:57:15,52.84942529,1,injection,3.0
25-Apr-19,9:57:15,7.711044757,1,injection,0.0
25-Apr-19,9:57:15,86.41565528,1,injection,0.0
25-Apr-19,9:57:17,54.70999712,1,injection,2.0
25-Apr-19,9:57:17,75.73177239,1,injection,0.0
25-Apr-19,9:57:20,52.84942529,1,injection,3.0
25-Apr-19,9:57:20,7.711044757,1,injection,0.0
25-Apr-19,9:57:20,86.41565528,1,injection,0.0
25-Apr-19,9:57:21,51.19925961,1,injection,1.0
25-Apr-19,9:57:21,94.75248711,1,injection,0.0
25-Apr-19,9:57:22,54.70999712,1,injection,1.0
25-Apr-19,9:57:22,75.73177239,1,injection,0.0
25-Apr-19,9:57:25,52.84942529,1,injection,3.0
25-Apr-19,9:57:25,7.711044757,1,injection,0.0
25-Apr-19,9:57:25,84.07495225,1,injection,0.0
25-Apr-19,9:57:26,51.19925961,1,injection,1.0
25-Apr-19,9:57:26,94.75248711,1,injection,0.0
25-Apr-19,9:57:27,54.70999712,1,injection,1.0
25-Apr-19,9:57:27,75.73177239,1,injection,0.0
25-Apr-19,9:57:30,56.02710434,1,injection,3.0
25-Apr-19,9:57:30,7.711044757,1,injection,0.0
25-Apr-19,9:57:30,84.07495225,1,injection,0.0
25-Apr-19,9:57:31,51.19925961,1,injection,1.0
25-Apr-19,9:57:31,94.75248711,1,injection,0.0
25-Apr-19,9:57:32,54.70999712,1,injection,1.0
25-Apr-19,9:57:32,75.73177239,1,injection,0.0
25-Apr-19,9:57:36,48.95149957,1,injection,4.0
25-Apr-19,9:57:36,92.07480006,1,injection,0.0
25-Apr-19,9:57:37,54.70999712,1,injection,1.0
25-Apr-19,9:57:37,75.73177239,1,injection,0.0
25-Apr-19,9:57:40,53.9374625,1,injection,3.0
25-Apr-19,9:57:40,7.711044757,1,injection,0.0
25-Apr-19,9:57:40,84.07495225,1,injection,0.0
25-Apr-19,9:57:41,49.58503679,1,injection,1.0
25-Apr-19,9:57:41,92.07480006,1,injection,0.0
25-Apr-19,9:57:42,54.70999712,1,injection,1.0
25-Apr-19,9:57:42,75.73177239,1,injection,0.0
25-Apr-19,9:57:45,53.9374625,1,injection,3.0
25-Apr-19,9:57:45,7.711044757,1,injection,0.0
25-Apr-19,9:57:45,84.07495225,1,injection,0.0
25-Apr-19,9:57:46,49.58503679,1,injection,1.0
25-Apr-19,9:57:46,92.07480006,1,injection,0.0
25-Apr-19,9:57:47,54.70999712,1,injection,1.0
25-Apr-19,9:57:47,78.79358537,1,injection,0.0
25-Apr-19,9:57:50,53.9374625,1,injection,3.0
25-Apr-19,9:57:50,7.711044757,1,injection,0.0
25-Apr-19,9:57:50,84.07495225,1,injection,0.0
25-Apr-19,9:57:51,49.58503679,1,injection,1.0
25-Apr-19,9:57:51,92.07480006,1,injection,0.0
25-Apr-19,9:57:52,54.70999712,1,injection,1.0
25-Apr-19,9:57:52,78.79358537,1,injection,0.0
25-Apr-19,9:57:55,53.9374625,1,injection,3.0
25-Apr-19,9:57:55,12.2320111,1,injection,0.0
25-Apr-19,9:57:55,84.07495225,1,injection,0.0
25-Apr-19,9:57:56,49.58503679,1,injection,1.0
25-Apr-19,9:57:56,92.07480006,1,injection,0.0
25-Apr-19,9:57:57,54.91161388,1,injection,1.0
25-Apr-19,9:57:57,78.79358537,1,injection,0.0
25-Apr-19,9:58:00,53.9374625,1,injection,3.0
25-Apr-19,9:58:00,12.2320111,1,injection,0.0
25-Apr-19,9:58:00,87.06383362,1,injection,0.0
25-Apr-19,9:58:01,49.58503679,1,injection,1.0
25-Apr-19,9:58:01,92.07480006,1,injection,0.0
25-Apr-19,9:58:02,54.76530007,1,injection,1.0
25-Apr-19,9:58:02,76.86244829,1,injection,0.0
25-Apr-19,9:58:05,53.9374625,1,injection,3.0
25-Apr-19,9:58:05,12.2320111,1,injection,0.0
25-Apr-19,9:58:05,87.06383362,1,injection,0.0
25-Apr-19,9:58:06,49.58503679,1,injection,1.0
25-Apr-19,9:58:06,92.07480006,1,injection,0.0
25-Apr-19,9:58:07,54.76530007,1,injection,1.0
25-Apr-19,9:58:07,76.86244829,1,injection,0.0
25-Apr-19,9:58:10,53.9374625,1,injection,3.0
25-Apr-19,9:58:10,14.49765421,1,injection,0.0
25-Apr-19,9:58:10,87.06383362,1,injection,0.0
25-Apr-19,9:58:11,49.58503679,1,injection,1.0
25-Apr-19,9:58:11,87.07779293,1,injection,0.0
25-Apr-19,9:58:15,53.9374625,1,injection,4.0
25-Apr-19,9:58:15,14.49765421,1,injection,0.0
25-Apr-19,9:58:15,87.06383362,1,injection,0.0
25-Apr-19,9:58:16,49.58503679,1,injection,1.0
25-Apr-19,9:58:16,87.07779293,1,injection,0.0
25-Apr-19,9:58:17,54.76530007,1,injection,1.0
25-Apr-19,9:58:17,73.17175836,1,injection,0.0
25-Apr-19,9:58:20,53.9374625,1,injection,3.0
25-Apr-19,9:58:20,14.49765421,1,injection,0.0
25-Apr-19,9:58:20,87.06383362,1,injection,0.0
25-Apr-19,9:58:21,45.86664211,1,injection,1.0
25-Apr-19,9:58:21,87.07779293,1,injection,0.0
25-Apr-19,9:58:22,54.76530007,1,injection,1.0
25-Apr-19,9:58:22,75.69604221,1,injection,0.0
25-Apr-19,9:58:25,53.9374625,1,injection,3.0
25-Apr-19,9:58:25,9.995363525,1,injection,0.0
25-Apr-19,9:58:25,87.06383362,1,injection,0.0
25-Apr-19,9:58:26,45.86664211,1,injection,1.0
25-Apr-19,9:58:26,87.07779293,1,injection,0.0
25-Apr-19,9:58:27,54.76530007,1,injection,1.0
25-Apr-19,9:58:27,75.69604221,1,injection,0.0
25-Apr-19,9:58:30,53.9374625,1,injection,3.0
25-Apr-19,9:58:30,9.117155477,1,injection,0.0
25-Apr-19,9:58:30,91.38882031,1,injection,0.0
25-Apr-19,9:58:31,41.46897538,1,injection,1.0
25-Apr-19,9:58:31,87.07779293,1,injection,0.0
25-Apr-19,9:58:32,50.82924387,1,injection,1.0
25-Apr-19,9:58:32,73.75589333,1,injection,0.0
25-Apr-19,9:58:35,53.9374625,1,injection,3.0
25-Apr-19,9:58:35,9.117155477,1,injection,0.0
25-Apr-19,9:58:35,91.38882031,1,injection,0.0
25-Apr-19,9:58:36,41.46897538,1,injection,1.0
25-Apr-19,9:58:36,87.07779293,1,injection,0.0
25-Apr-19,9:58:37,50.82924387,1,injection,1.0
25-Apr-19,9:58:37,73.75589333,1,injection,0.0
25-Apr-19,9:58:40,53.9374625,1,injection,3.0
25-Apr-19,9:58:40,9.117155477,1,injection,0.0
25-Apr-19,9:58:40,91.38882031,1,injection,0.0
25-Apr-19,9:58:42,50.82924387,1,injection,2.0
25-Apr-19,9:58:42,73.75589333,1,injection,0.0
25-Apr-19,9:58:45,58.64680663,1,injection,3.0
25-Apr-19,9:58:45,9.117155477,1,injection,0.0
25-Apr-19,9:58:46,91.38882031,1,injection,1.0
25-Apr-19,9:58:46,41.46897538,1,injection,0.0
25-Apr-19,9:58:46,87.07779293,1,injection,0.0
25-Apr-19,9:58:47,50.82924387,1,injection,1.0
25-Apr-19,9:58:47,73.75589333,1,injection,0.0
25-Apr-19,9:58:50,58.64680663,1,injection,3.0
25-Apr-19,9:58:50,9.117155477,1,injection,0.0
25-Apr-19,9:58:51,86.80611043,1,injection,1.0
25-Apr-19,9:58:51,41.46897538,1,injection,0.0
25-Apr-19,9:58:51,87.07779293,1,injection,0.0
25-Apr-19,9:58:52,50.82924387,1,injection,1.0
25-Apr-19,9:58:52,73.75589333,1,injection,0.0
25-Apr-19,9:58:55,58.64680663,1,injection,3.0
25-Apr-19,9:58:55,9.117155477,1,injection,0.0
25-Apr-19,9:58:56,87.06024563,1,injection,1.0
25-Apr-19,9:58:56,41.46897538,1,injection,0.0
25-Apr-19,9:58:56,87.07779293,1,injection,0.0
25-Apr-19,9:58:57,50.82924387,1,injection,1.0
25-Apr-19,9:58:57,72.09717634,1,injection,0.0
25-Apr-19,9:59:00,58.64680663,1,injection,3.0
25-Apr-19,9:59:00,9.117155477,1,injection,0.0
25-Apr-19,9:59:01,87.06024563,1,injection,1.0
25-Apr-19,9:59:01,41.46897538,1,injection,0.0
25-Apr-19,9:59:01,87.07779293,1,injection,0.0
25-Apr-19,9:59:02,50.82924387,1,injection,1.0
25-Apr-19,9:59:02,72.09717634,1,injection,0.0
25-Apr-19,9:59:05,58.64680663,1,injection,3.0
25-Apr-19,9:59:05,11.49981056,1,injection,0.0
25-Apr-19,9:59:06,84.35897395,1,injection,1.0
25-Apr-19,9:59:06,41.46897538,1,injection,0.0
25-Apr-19,9:59:06,87.07779293,1,injection,0.0
25-Apr-19,9:59:07,50.82924387,1,injection,1.0
25-Apr-19,9:59:07,72.09717634,1,injection,0.0
25-Apr-19,9:59:07,11.65021905,1,injection,0.0
25-Apr-19,9:59:09,55.45026811,1,injection,2.0
25-Apr-19,9:59:10,58.64680663,1,injection,1.0
25-Apr-19,9:59:10,11.49981056,1,injection,0.0
25-Apr-19,9:59:11,89.08532458,1,injection,1.0
25-Apr-19,9:59:11,41.46897538,1,injection,0.0
25-Apr-19,9:59:11,87.07779293,1,injection,0.0
25-Apr-19,9:59:12,50.82924387,1,injection,1.0
