"@timestamp","alert.signature","event_type","mqtt.publish.topic","mqtt.publish.message","src_ip","mqtt.connect.client_id"
"Apr 23, 2025 @ 02:38:53.374","-",mqtt,"iot/sensor/humedad",78,"192.168.1.2","-"
"Apr 23, 2025 @ 02:38:22.359","-",mqtt,"iot/sensor/humedad",77,"192.168.1.2","-"
"Apr 23, 2025 @ 02:38:22.359","-",mqtt,"iot/sensor/humedad",77,"192.168.1.2","-"
"Apr 23, 2025 @ 02:37:50.344","-",mqtt,"iot/sensor/humedad",54,"192.168.1.2","-"
"Apr 23, 2025 @ 02:37:50.343","-",mqtt,"iot/sensor/humedad",54,"192.168.1.2","-"
"Apr 23, 2025 @ 02:36:58.316","-",mqtt,"iot/sensor/humedad",63,"192.168.1.2","-"
"Apr 23, 2025 @ 02:36:58.316","-",mqtt,"iot/sensor/humedad",63,"192.168.1.2","-"
"Apr 23, 2025 @ 02:36:06.292","-",mqtt,"iot/sensor/humedad",70,"192.168.1.2","-"
"Apr 23, 2025 @ 02:36:06.292","-",mqtt,"iot/sensor/humedad",70,"192.168.1.2","-"
"Apr 23, 2025 @ 02:35:11.266","-",mqtt,"iot/sensor/humedad",74,"192.168.1.2","-"
"Apr 23, 2025 @ 02:35:11.266","-",mqtt,"iot/sensor/humedad",74,"192.168.1.2","-"
"Apr 23, 2025 @ 02:34:34.248","-",mqtt,"iot/sensor/humedad",79,"192.168.1.2","-"
"Apr 23, 2025 @ 02:34:34.248","-",mqtt,"iot/sensor/humedad",79,"192.168.1.2","-"
"Apr 23, 2025 @ 02:33:57.230","-",mqtt,"iot/sensor/humedad",60,"192.168.1.2","-"
"Apr 23, 2025 @ 02:33:57.229","-",mqtt,"iot/sensor/humedad",60,"192.168.1.2","-"
"Apr 23, 2025 @ 02:33:19.212","-",mqtt,"iot/sensor/humedad",44,"192.168.1.2","-"
"Apr 23, 2025 @ 02:33:19.211","-",mqtt,"iot/sensor/humedad",44,"192.168.1.2","-"
"Apr 23, 2025 @ 02:32:19.181","-",mqtt,"iot/sensor/humedad",76,"192.168.1.2","-"
"Apr 23, 2025 @ 02:32:19.181","-",mqtt,"iot/sensor/humedad",76,"192.168.1.2","-"
"Apr 23, 2025 @ 02:31:28.155","-",mqtt,"iot/sensor/humedad",51,"192.168.1.2","-"
"Apr 23, 2025 @ 02:31:28.154","-",mqtt,"iot/sensor/humedad",51,"192.168.1.2","-"
"Apr 23, 2025 @ 02:30:37.130","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 23, 2025 @ 02:30:37.130","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 23, 2025 @ 02:29:38.102","-",mqtt,"iot/sensor/humedad",47,"192.168.1.2","-"
"Apr 23, 2025 @ 02:29:38.102","-",mqtt,"iot/sensor/humedad",47,"192.168.1.2","-"
"Apr 23, 2025 @ 02:28:47.077","-",mqtt,"iot/sensor/humedad",50,"192.168.1.2","-"
"Apr 23, 2025 @ 02:28:47.077","-",mqtt,"iot/sensor/humedad",50,"192.168.1.2","-"
"Apr 23, 2025 @ 02:27:48.046","-",mqtt,"iot/sensor/humedad",43,"192.168.1.2","-"
"Apr 23, 2025 @ 02:27:48.045","-",mqtt,"iot/sensor/humedad",43,"192.168.1.2","-"
"Apr 23, 2025 @ 02:27:06.023","-",mqtt,"iot/sensor/humedad",76,"192.168.1.2","-"
"Apr 23, 2025 @ 02:27:06.023","-",mqtt,"iot/sensor/humedad",76,"192.168.1.2","-"
"Apr 23, 2025 @ 02:26:12.997","-",mqtt,"iot/sensor/humedad",53,"192.168.1.2","-"
"Apr 23, 2025 @ 02:26:12.997","-",mqtt,"iot/sensor/humedad",53,"192.168.1.2","-"
"Apr 23, 2025 @ 02:25:25.976","-",mqtt,"iot/sensor/humedad",52,"192.168.1.2","-"
"Apr 23, 2025 @ 02:25:25.976","-",mqtt,"iot/sensor/humedad",52,"192.168.1.2","-"
"Apr 23, 2025 @ 02:24:25.947","-",mqtt,"iot/sensor/humedad",63,"192.168.1.2","-"
"Apr 23, 2025 @ 02:24:25.947","-",mqtt,"iot/sensor/humedad",63,"192.168.1.2","-"
"Apr 23, 2025 @ 02:23:54.931","-",mqtt,"iot/sensor/humedad",60,"192.168.1.2","-"
"Apr 23, 2025 @ 02:23:54.931","-",mqtt,"iot/sensor/humedad",60,"192.168.1.2","-"
"Apr 23, 2025 @ 02:23:09.910","-",mqtt,"iot/sensor/humedad",54,"192.168.1.2","-"
"Apr 23, 2025 @ 02:23:09.910","-",mqtt,"iot/sensor/humedad",54,"192.168.1.2","-"
"Apr 23, 2025 @ 02:22:15.882","-",mqtt,"iot/sensor/humedad",74,"192.168.1.2","-"
"Apr 23, 2025 @ 02:22:15.882","-",mqtt,"iot/sensor/humedad",74,"192.168.1.2","-"
"Apr 23, 2025 @ 02:21:18.854","-",mqtt,"iot/sensor/humedad",65,"192.168.1.2","-"
"Apr 23, 2025 @ 02:21:18.854","-",mqtt,"iot/sensor/humedad",65,"192.168.1.2","-"
"Apr 23, 2025 @ 02:10:50.588","-",mqtt,"iot/sensor/humedad",75,"192.168.1.2","-"
"Apr 23, 2025 @ 02:10:50.588","-",mqtt,"iot/sensor/humedad",75,"192.168.1.2","-"
"Apr 23, 2025 @ 02:10:15.573","-",mqtt,"iot/sensor/humedad",66,"192.168.1.2","-"
"Apr 23, 2025 @ 02:10:15.573","-",mqtt,"iot/sensor/humedad",66,"192.168.1.2","-"
"Apr 23, 2025 @ 02:09:32.552","-",mqtt,"iot/sensor/humedad",62,"192.168.1.2","-"
"Apr 23, 2025 @ 02:09:32.552","-",mqtt,"iot/sensor/humedad",62,"192.168.1.2","-"
"Apr 23, 2025 @ 02:08:40.526","-",mqtt,"iot/sensor/humedad",77,"192.168.1.2","-"
"Apr 23, 2025 @ 02:08:40.526","-",mqtt,"iot/sensor/humedad",77,"192.168.1.2","-"
"Apr 23, 2025 @ 02:08:07.512","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 23, 2025 @ 02:08:07.512","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 23, 2025 @ 02:07:11.484","-",mqtt,"iot/sensor/humedad",68,"192.168.1.2","-"
"Apr 23, 2025 @ 02:07:11.484","-",mqtt,"iot/sensor/humedad",68,"192.168.1.2","-"
"Apr 23, 2025 @ 02:06:18.461","-",mqtt,"iot/sensor/humedad",50,"192.168.1.2","-"
"Apr 23, 2025 @ 02:06:18.461","-",mqtt,"iot/sensor/humedad",50,"192.168.1.2","-"
"Apr 23, 2025 @ 02:05:34.441","-",mqtt,"iot/sensor/humedad",40,"192.168.1.2","-"
"Apr 23, 2025 @ 02:05:34.441","-",mqtt,"iot/sensor/humedad",40,"192.168.1.2","-"
"Apr 23, 2025 @ 02:04:34.413","-",mqtt,"iot/sensor/humedad",77,"192.168.1.2","-"
"Apr 23, 2025 @ 02:04:34.413","-",mqtt,"iot/sensor/humedad",77,"192.168.1.2","-"
"Apr 23, 2025 @ 02:03:54.397","-",mqtt,"iot/sensor/humedad",40,"192.168.1.2","-"
"Apr 23, 2025 @ 02:03:54.397","-",mqtt,"iot/sensor/humedad",40,"192.168.1.2","-"
"Apr 23, 2025 @ 02:03:15.380","-",mqtt,"iot/sensor/humedad",50,"192.168.1.2","-"
"Apr 23, 2025 @ 02:03:15.380","-",mqtt,"iot/sensor/humedad",50,"192.168.1.2","-"
"Apr 23, 2025 @ 02:02:26.358","-",mqtt,"iot/sensor/humedad",62,"192.168.1.2","-"
"Apr 23, 2025 @ 02:02:26.358","-",mqtt,"iot/sensor/humedad",62,"192.168.1.2","-"
"Apr 23, 2025 @ 02:01:46.341","-",mqtt,"iot/sensor/humedad",64,"192.168.1.2","-"
"Apr 23, 2025 @ 02:01:46.341","-",mqtt,"iot/sensor/humedad",64,"192.168.1.2","-"
"Apr 23, 2025 @ 02:00:53.311","-",mqtt,"iot/sensor/humedad",57,"192.168.1.2","-"
"Apr 23, 2025 @ 02:00:53.311","-",mqtt,"iot/sensor/humedad",57,"192.168.1.2","-"
"Apr 23, 2025 @ 02:00:04.287","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 23, 2025 @ 02:00:04.287","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 23, 2025 @ 01:59:26.271","-",mqtt,"iot/sensor/humedad",62,"192.168.1.2","-"
"Apr 23, 2025 @ 01:59:26.271","-",mqtt,"iot/sensor/humedad",62,"192.168.1.2","-"
"Apr 23, 2025 @ 01:58:45.253","-",mqtt,"iot/sensor/humedad",51,"192.168.1.2","-"
"Apr 23, 2025 @ 01:58:45.253","-",mqtt,"iot/sensor/humedad",51,"192.168.1.2","-"
"Apr 23, 2025 @ 01:57:50.228","-",mqtt,"iot/sensor/humedad",76,"192.168.1.2","-"
"Apr 23, 2025 @ 01:57:50.228","-",mqtt,"iot/sensor/humedad",76,"192.168.1.2","-"
"Apr 23, 2025 @ 01:56:57.205","-",mqtt,"iot/sensor/humedad",71,"192.168.1.2","-"
"Apr 23, 2025 @ 01:56:57.205","-",mqtt,"iot/sensor/humedad",71,"192.168.1.2","-"
"Apr 23, 2025 @ 01:55:58.156","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 23, 2025 @ 01:55:58.156","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 23, 2025 @ 01:55:02.132","-",mqtt,"iot/sensor/humedad",75,"192.168.1.2","-"
"Apr 23, 2025 @ 01:55:02.132","-",mqtt,"iot/sensor/humedad",75,"192.168.1.2","-"
"Apr 23, 2025 @ 01:54:25.118","-",mqtt,"iot/sensor/humedad",51,"192.168.1.2","-"
"Apr 23, 2025 @ 01:54:25.118","-",mqtt,"iot/sensor/humedad",51,"192.168.1.2","-"
"Apr 23, 2025 @ 01:53:40.099","-",mqtt,"iot/sensor/humedad",40,"192.168.1.2","-"
"Apr 23, 2025 @ 01:53:40.099","-",mqtt,"iot/sensor/humedad",40,"192.168.1.2","-"
"Apr 23, 2025 @ 01:52:54.081","-",mqtt,"iot/sensor/humedad",75,"192.168.1.2","-"
"Apr 23, 2025 @ 01:52:54.081","-",mqtt,"iot/sensor/humedad",75,"192.168.1.2","-"
"Apr 23, 2025 @ 01:52:14.061","-",mqtt,"iot/sensor/humedad",63,"192.168.1.2","-"
"Apr 23, 2025 @ 01:52:14.061","-",mqtt,"iot/sensor/humedad",63,"192.168.1.2","-"
"Apr 23, 2025 @ 01:51:22.036","-",mqtt,"iot/sensor/humedad",80,"192.168.1.2","-"
"Apr 23, 2025 @ 01:51:22.035","-",mqtt,"iot/sensor/humedad",80,"192.168.1.2","-"
"Apr 23, 2025 @ 01:50:49.021","-",mqtt,"iot/sensor/humedad",54,"192.168.1.2","-"
"Apr 23, 2025 @ 01:50:49.021","-",mqtt,"iot/sensor/humedad",54,"192.168.1.2","-"
"Apr 23, 2025 @ 01:50:06.002","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 23, 2025 @ 01:50:06.002","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 23, 2025 @ 01:49:14.979","-",mqtt,"iot/sensor/humedad",62,"192.168.1.2","-"
"Apr 23, 2025 @ 01:49:14.979","-",mqtt,"iot/sensor/humedad",62,"192.168.1.2","-"
"Apr 23, 2025 @ 01:48:23.955","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 23, 2025 @ 01:48:23.955","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 23, 2025 @ 01:47:43.935","-",mqtt,"iot/sensor/humedad",56,"192.168.1.2","-"
"Apr 23, 2025 @ 01:47:43.934","-",mqtt,"iot/sensor/humedad",56,"192.168.1.2","-"
"Apr 23, 2025 @ 01:46:55.911","-",mqtt,"iot/sensor/humedad",44,"192.168.1.2","-"
"Apr 23, 2025 @ 01:46:55.911","-",mqtt,"iot/sensor/humedad",44,"192.168.1.2","-"
"Apr 23, 2025 @ 01:46:11.889","-",mqtt,"iot/sensor/humedad",45,"192.168.1.2","-"
"Apr 23, 2025 @ 01:46:11.889","-",mqtt,"iot/sensor/humedad",45,"192.168.1.2","-"
"Apr 23, 2025 @ 01:45:25.865","-",mqtt,"iot/sensor/humedad",70,"192.168.1.2","-"
"Apr 23, 2025 @ 01:45:25.865","-",mqtt,"iot/sensor/humedad",70,"192.168.1.2","-"
"Apr 23, 2025 @ 01:44:48.845","-",mqtt,"iot/sensor/humedad",41,"192.168.1.2","-"
"Apr 23, 2025 @ 01:44:48.845","-",mqtt,"iot/sensor/humedad",41,"192.168.1.2","-"
"Apr 23, 2025 @ 01:44:02.821","-",mqtt,"iot/sensor/humedad",78,"192.168.1.2","-"
"Apr 23, 2025 @ 01:44:02.821","-",mqtt,"iot/sensor/humedad",78,"192.168.1.2","-"
"Apr 23, 2025 @ 01:43:28.805","-",mqtt,"iot/sensor/humedad",62,"192.168.1.2","-"
"Apr 23, 2025 @ 01:43:28.805","-",mqtt,"iot/sensor/humedad",62,"192.168.1.2","-"
"Apr 23, 2025 @ 01:42:53.788","-",mqtt,"iot/sensor/humedad",47,"192.168.1.2","-"
"Apr 23, 2025 @ 01:42:53.788","-",mqtt,"iot/sensor/humedad",47,"192.168.1.2","-"
"Apr 23, 2025 @ 01:42:02.764","-",mqtt,"iot/sensor/humedad",68,"192.168.1.2","-"
"Apr 23, 2025 @ 01:42:02.764","-",mqtt,"iot/sensor/humedad",68,"192.168.1.2","-"
"Apr 23, 2025 @ 01:41:07.738","-",mqtt,"iot/sensor/humedad",76,"192.168.1.2","-"
"Apr 23, 2025 @ 01:41:07.737","-",mqtt,"iot/sensor/humedad",76,"192.168.1.2","-"
"Apr 23, 2025 @ 01:40:37.723","-",mqtt,"iot/sensor/humedad",80,"192.168.1.2","-"
"Apr 23, 2025 @ 01:40:37.723","-",mqtt,"iot/sensor/humedad",80,"192.168.1.2","-"
"Apr 23, 2025 @ 01:39:53.702","-",mqtt,"iot/sensor/humedad",63,"192.168.1.2","-"
"Apr 23, 2025 @ 01:39:53.702","-",mqtt,"iot/sensor/humedad",63,"192.168.1.2","-"
"Apr 23, 2025 @ 01:38:55.674","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 23, 2025 @ 01:38:55.674","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 23, 2025 @ 01:38:04.649","-",mqtt,"iot/sensor/humedad",67,"192.168.1.2","-"
"Apr 23, 2025 @ 01:38:04.649","-",mqtt,"iot/sensor/humedad",67,"192.168.1.2","-"
"Apr 23, 2025 @ 01:37:30.634","-",mqtt,"iot/sensor/humedad",70,"192.168.1.2","-"
"Apr 23, 2025 @ 01:37:30.633","-",mqtt,"iot/sensor/humedad",70,"192.168.1.2","-"
"Apr 23, 2025 @ 01:36:41.611","-",mqtt,"iot/sensor/humedad",77,"192.168.1.2","-"
"Apr 23, 2025 @ 01:36:41.610","-",mqtt,"iot/sensor/humedad",77,"192.168.1.2","-"
"Apr 23, 2025 @ 01:36:10.596","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 23, 2025 @ 01:36:10.596","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 23, 2025 @ 01:35:29.577","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 23, 2025 @ 01:35:29.577","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 23, 2025 @ 01:34:29.548","-",mqtt,"iot/sensor/humedad",53,"192.168.1.2","-"
"Apr 23, 2025 @ 01:34:29.548","-",mqtt,"iot/sensor/humedad",53,"192.168.1.2","-"
"Apr 23, 2025 @ 01:33:57.533","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 23, 2025 @ 01:33:57.533","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 23, 2025 @ 01:33:17.514","-",mqtt,"iot/sensor/humedad",73,"192.168.1.2","-"
"Apr 23, 2025 @ 01:33:17.514","-",mqtt,"iot/sensor/humedad",73,"192.168.1.2","-"
"Apr 23, 2025 @ 01:32:17.483","-",mqtt,"iot/sensor/humedad",43,"192.168.1.2","-"
"Apr 23, 2025 @ 01:32:17.483","-",mqtt,"iot/sensor/humedad",43,"192.168.1.2","-"
"Apr 23, 2025 @ 01:31:27.457","-",mqtt,"iot/sensor/humedad",74,"192.168.1.2","-"
"Apr 23, 2025 @ 01:31:27.457","-",mqtt,"iot/sensor/humedad",74,"192.168.1.2","-"
"Apr 23, 2025 @ 01:30:51.440","-",mqtt,"iot/sensor/humedad",51,"192.168.1.2","-"
"Apr 23, 2025 @ 01:30:51.440","-",mqtt,"iot/sensor/humedad",51,"192.168.1.2","-"
"Apr 23, 2025 @ 01:30:02.416","-",mqtt,"iot/sensor/humedad",66,"192.168.1.2","-"
"Apr 23, 2025 @ 01:30:02.416","-",mqtt,"iot/sensor/humedad",66,"192.168.1.2","-"
"Apr 23, 2025 @ 01:29:14.393","-",mqtt,"iot/sensor/humedad",44,"192.168.1.2","-"
"Apr 23, 2025 @ 01:29:14.393","-",mqtt,"iot/sensor/humedad",44,"192.168.1.2","-"
"Apr 23, 2025 @ 01:28:29.372","-",mqtt,"iot/sensor/humedad",59,"192.168.1.2","-"
"Apr 23, 2025 @ 01:28:29.372","-",mqtt,"iot/sensor/humedad",59,"192.168.1.2","-"
"Apr 23, 2025 @ 01:27:54.355","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 23, 2025 @ 01:27:54.355","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 23, 2025 @ 01:27:01.328","-",mqtt,"iot/sensor/humedad",67,"192.168.1.2","-"
"Apr 23, 2025 @ 01:27:01.328","-",mqtt,"iot/sensor/humedad",67,"192.168.1.2","-"
"Apr 23, 2025 @ 01:26:15.305","-",mqtt,"iot/sensor/humedad",62,"192.168.1.2","-"
"Apr 23, 2025 @ 01:26:15.305","-",mqtt,"iot/sensor/humedad",62,"192.168.1.2","-"
"Apr 23, 2025 @ 01:25:35.286","-",mqtt,"iot/sensor/humedad",73,"192.168.1.2","-"
"Apr 23, 2025 @ 01:25:35.286","-",mqtt,"iot/sensor/humedad",73,"192.168.1.2","-"
"Apr 23, 2025 @ 01:24:57.266","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 23, 2025 @ 01:24:57.266","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 23, 2025 @ 01:24:17.248","-",mqtt,"iot/sensor/humedad",73,"192.168.1.2","-"
"Apr 23, 2025 @ 01:24:17.248","-",mqtt,"iot/sensor/humedad",73,"192.168.1.2","-"
"Apr 23, 2025 @ 01:23:23.221","-",mqtt,"iot/sensor/humedad",67,"192.168.1.2","-"
"Apr 23, 2025 @ 01:23:23.221","-",mqtt,"iot/sensor/humedad",67,"192.168.1.2","-"
"Apr 23, 2025 @ 01:22:26.193","-",mqtt,"iot/sensor/humedad",64,"192.168.1.2","-"
"Apr 23, 2025 @ 01:22:26.193","-",mqtt,"iot/sensor/humedad",64,"192.168.1.2","-"
"Apr 23, 2025 @ 01:21:39.172","-",mqtt,"iot/sensor/humedad",72,"192.168.1.2","-"
"Apr 23, 2025 @ 01:21:39.172","-",mqtt,"iot/sensor/humedad",72,"192.168.1.2","-"
"Apr 23, 2025 @ 01:21:08.156","-",mqtt,"iot/sensor/humedad",77,"192.168.1.2","-"
"Apr 23, 2025 @ 01:21:08.156","-",mqtt,"iot/sensor/humedad",77,"192.168.1.2","-"
"Apr 23, 2025 @ 01:20:22.135","-",mqtt,"iot/sensor/humedad",51,"192.168.1.2","-"
"Apr 23, 2025 @ 01:20:22.135","-",mqtt,"iot/sensor/humedad",51,"192.168.1.2","-"
"Apr 23, 2025 @ 01:19:33.112","-",mqtt,"iot/sensor/humedad",60,"192.168.1.2","-"
"Apr 23, 2025 @ 01:19:33.112","-",mqtt,"iot/sensor/humedad",60,"192.168.1.2","-"
"Apr 23, 2025 @ 01:18:54.092","-",mqtt,"iot/sensor/humedad",65,"192.168.1.2","-"
"Apr 23, 2025 @ 01:18:54.092","-",mqtt,"iot/sensor/humedad",65,"192.168.1.2","-"
"Apr 23, 2025 @ 01:18:23.078","-",mqtt,"iot/sensor/humedad",53,"192.168.1.2","-"
"Apr 23, 2025 @ 01:18:23.078","-",mqtt,"iot/sensor/humedad",53,"192.168.1.2","-"
"Apr 23, 2025 @ 01:17:29.050","-",mqtt,"iot/sensor/humedad",72,"192.168.1.2","-"
"Apr 23, 2025 @ 01:17:29.050","-",mqtt,"iot/sensor/humedad",72,"192.168.1.2","-"
"Apr 23, 2025 @ 01:16:32.017","-",mqtt,"iot/sensor/humedad",67,"192.168.1.2","-"
"Apr 23, 2025 @ 01:16:32.017","-",mqtt,"iot/sensor/humedad",67,"192.168.1.2","-"
"Apr 23, 2025 @ 01:15:46.995","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 23, 2025 @ 01:15:46.995","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 23, 2025 @ 01:15:07.975","-",mqtt,"iot/sensor/humedad",71,"192.168.1.2","-"
"Apr 23, 2025 @ 01:15:07.975","-",mqtt,"iot/sensor/humedad",71,"192.168.1.2","-"
"Apr 23, 2025 @ 01:14:21.953","-",mqtt,"iot/sensor/humedad",47,"192.168.1.2","-"
"Apr 23, 2025 @ 01:14:21.953","-",mqtt,"iot/sensor/humedad",47,"192.168.1.2","-"
"Apr 23, 2025 @ 01:13:45.935","-",mqtt,"iot/sensor/humedad",76,"192.168.1.2","-"
"Apr 23, 2025 @ 01:13:45.935","-",mqtt,"iot/sensor/humedad",76,"192.168.1.2","-"
"Apr 23, 2025 @ 01:12:48.908","-",mqtt,"iot/sensor/humedad",66,"192.168.1.2","-"
"Apr 23, 2025 @ 01:12:48.908","-",mqtt,"iot/sensor/humedad",66,"192.168.1.2","-"
"Apr 23, 2025 @ 01:12:03.886","-",mqtt,"iot/sensor/humedad",67,"192.168.1.2","-"
"Apr 23, 2025 @ 01:12:03.886","-",mqtt,"iot/sensor/humedad",67,"192.168.1.2","-"
"Apr 23, 2025 @ 01:11:13.862","-",mqtt,"iot/sensor/humedad",63,"192.168.1.2","-"
"Apr 23, 2025 @ 01:11:13.862","-",mqtt,"iot/sensor/humedad",63,"192.168.1.2","-"
"Apr 23, 2025 @ 01:10:37.844","-",mqtt,"iot/sensor/humedad",53,"192.168.1.2","-"
"Apr 23, 2025 @ 01:10:37.844","-",mqtt,"iot/sensor/humedad",53,"192.168.1.2","-"
"Apr 23, 2025 @ 01:09:41.818","-",mqtt,"iot/sensor/humedad",57,"192.168.1.2","-"
"Apr 23, 2025 @ 01:09:41.818","-",mqtt,"iot/sensor/humedad",57,"192.168.1.2","-"
"Apr 23, 2025 @ 01:09:09.803","-",mqtt,"iot/sensor/humedad",53,"192.168.1.2","-"
"Apr 23, 2025 @ 01:09:09.803","-",mqtt,"iot/sensor/humedad",53,"192.168.1.2","-"
"Apr 23, 2025 @ 01:08:38.790","-",mqtt,"iot/sensor/humedad",66,"192.168.1.2","-"
"Apr 23, 2025 @ 01:08:38.790","-",mqtt,"iot/sensor/humedad",66,"192.168.1.2","-"
"Apr 23, 2025 @ 01:07:51.766","-",mqtt,"iot/sensor/humedad",67,"192.168.1.2","-"
"Apr 23, 2025 @ 01:07:51.766","-",mqtt,"iot/sensor/humedad",67,"192.168.1.2","-"
"Apr 23, 2025 @ 01:06:54.737","-",mqtt,"iot/sensor/humedad",76,"192.168.1.2","-"
"Apr 23, 2025 @ 01:06:54.737","-",mqtt,"iot/sensor/humedad",76,"192.168.1.2","-"
"Apr 23, 2025 @ 01:06:10.715","-",mqtt,"iot/sensor/humedad",62,"192.168.1.2","-"
"Apr 23, 2025 @ 01:06:10.715","-",mqtt,"iot/sensor/humedad",62,"192.168.1.2","-"
"Apr 23, 2025 @ 01:05:23.694","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 23, 2025 @ 01:05:23.694","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 23, 2025 @ 01:04:40.672","-",mqtt,"iot/sensor/humedad",66,"192.168.1.2","-"
"Apr 23, 2025 @ 01:04:40.672","-",mqtt,"iot/sensor/humedad",66,"192.168.1.2","-"
"Apr 23, 2025 @ 01:03:50.648","-",mqtt,"iot/sensor/humedad",45,"192.168.1.2","-"
"Apr 23, 2025 @ 01:03:50.648","-",mqtt,"iot/sensor/humedad",45,"192.168.1.2","-"
"Apr 23, 2025 @ 01:03:08.628","-",mqtt,"iot/sensor/humedad",69,"192.168.1.2","-"
"Apr 23, 2025 @ 01:03:08.628","-",mqtt,"iot/sensor/humedad",69,"192.168.1.2","-"
"Apr 23, 2025 @ 01:02:19.605","-",mqtt,"iot/sensor/humedad",62,"192.168.1.2","-"
"Apr 23, 2025 @ 01:02:19.605","-",mqtt,"iot/sensor/humedad",62,"192.168.1.2","-"
"Apr 23, 2025 @ 01:01:37.584","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 23, 2025 @ 01:01:37.584","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 23, 2025 @ 01:01:06.570","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 23, 2025 @ 01:01:06.569","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 23, 2025 @ 01:00:12.542","-",mqtt,"iot/sensor/humedad",64,"192.168.1.2","-"
"Apr 23, 2025 @ 01:00:12.542","-",mqtt,"iot/sensor/humedad",64,"192.168.1.2","-"
"Apr 23, 2025 @ 00:59:23.499","-",mqtt,"iot/sensor/humedad",56,"192.168.1.2","-"
"Apr 23, 2025 @ 00:59:23.499","-",mqtt,"iot/sensor/humedad",56,"192.168.1.2","-"
"Apr 23, 2025 @ 00:58:38.477","-",mqtt,"iot/sensor/humedad",57,"192.168.1.2","-"
"Apr 23, 2025 @ 00:58:38.477","-",mqtt,"iot/sensor/humedad",57,"192.168.1.2","-"
"Apr 23, 2025 @ 00:58:08.461","-",mqtt,"iot/sensor/humedad",54,"192.168.1.2","-"
"Apr 23, 2025 @ 00:58:08.461","-",mqtt,"iot/sensor/humedad",54,"192.168.1.2","-"
"Apr 23, 2025 @ 00:57:26.441","-",mqtt,"iot/sensor/humedad",66,"192.168.1.2","-"
"Apr 23, 2025 @ 00:57:26.441","-",mqtt,"iot/sensor/humedad",66,"192.168.1.2","-"
"Apr 23, 2025 @ 00:56:29.415","-",mqtt,"iot/sensor/humedad",46,"192.168.1.2","-"
"Apr 23, 2025 @ 00:56:29.415","-",mqtt,"iot/sensor/humedad",46,"192.168.1.2","-"
"Apr 23, 2025 @ 00:55:48.395","-",mqtt,"iot/sensor/humedad",47,"192.168.1.2","-"
"Apr 23, 2025 @ 00:55:48.395","-",mqtt,"iot/sensor/humedad",47,"192.168.1.2","-"
"Apr 23, 2025 @ 00:55:15.379","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 23, 2025 @ 00:55:15.379","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 23, 2025 @ 00:54:43.364","-",mqtt,"iot/sensor/humedad",46,"192.168.1.2","-"
"Apr 23, 2025 @ 00:54:43.363","-",mqtt,"iot/sensor/humedad",46,"192.168.1.2","-"
"Apr 23, 2025 @ 00:54:02.343","-",mqtt,"iot/sensor/humedad",47,"192.168.1.2","-"
"Apr 23, 2025 @ 00:54:02.343","-",mqtt,"iot/sensor/humedad",47,"192.168.1.2","-"
