"@timestamp","alert.signature","event_type","mqtt.publish.topic","mqtt.publish.message"
"Apr 23, 2025 @ 02:24:19.945","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:24:19.945","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:23:31.922","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:23:31.922","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:22:59.904","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:22:59.904","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:22:17.883","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:22:17.883","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:21:18.854","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:21:18.854","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:11:21.601","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:11:21.601","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:10:28.578","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:10:28.578","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:09:35.553","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:09:35.553","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:09:04.538","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:09:04.538","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:08:24.519","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:08:24.519","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:07:49.504","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:07:49.504","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:07:02.481","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:07:02.480","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:06:29.467","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:06:29.466","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:05:48.448","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:05:48.448","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:04:57.422","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:04:57.422","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:04:17.408","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:04:17.408","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:03:19.382","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:03:19.382","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:02:42.364","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:02:42.364","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:02:12.351","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:02:12.351","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:01:40.338","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:01:40.338","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:00:53.311","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:00:53.311","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:00:21.295","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 02:00:21.295","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:59:27.272","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:59:27.272","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:58:40.250","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:58:40.250","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:57:40.223","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:57:40.223","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:56:58.206","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:56:58.206","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:56:12.161","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:56:12.161","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:55:37.147","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:55:37.147","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:54:38.123","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:54:38.123","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:54:00.107","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:54:00.107","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:53:04.085","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:53:04.085","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:52:05.056","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:52:05.056","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:51:06.027","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:51:06.027","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:50:07.003","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:50:07.003","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:49:13.978","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:49:13.978","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:48:16.952","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:48:16.952","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:47:38.932","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:47:38.932","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:46:58.913","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:46:58.912","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:46:27.897","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:46:27.897","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:45:45.877","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:45:45.877","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:45:12.858","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:45:12.858","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:44:28.836","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:44:28.836","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:43:55.818","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:43:55.818","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:43:19.800","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:43:19.800","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:42:20.773","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:42:20.772","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:41:26.747","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:41:26.747","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:40:44.727","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:40:44.727","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:39:46.699","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:39:46.699","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:39:11.682","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:39:11.682","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:38:33.663","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:38:33.663","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:37:35.636","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:37:35.636","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:36:59.619","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:36:59.619","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:36:21.602","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:36:21.602","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:35:35.580","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:35:35.580","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:35:03.564","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:35:03.564","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:34:33.550","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:34:33.550","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:33:47.528","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:33:47.528","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:33:13.511","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:33:13.511","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:32:24.486","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:32:24.486","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:31:54.470","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:31:54.470","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:31:01.445","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:31:01.445","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:30:07.419","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:30:07.419","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:29:30.400","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:29:30.400","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:28:59.386","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:28:59.385","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:28:28.371","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:28:28.371","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:27:50.353","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:27:50.353","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:27:11.333","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:27:11.333","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:26:39.317","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:26:39.317","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:25:41.289","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:25:41.289","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:25:02.269","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:25:02.269","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:24:13.246","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:24:13.246","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:23:29.224","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:23:29.224","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:22:52.206","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:22:52.206","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:22:18.190","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:22:18.190","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:21:30.167","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:21:30.166","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:20:52.150","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:20:52.150","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:20:12.130","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:20:12.130","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:19:31.110","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:19:31.110","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:18:46.089","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:18:46.088","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:17:49.061","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:17:49.060","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:17:06.038","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:17:06.038","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:16:26.013","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:16:26.013","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:15:26.985","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:15:26.985","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:14:50.967","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:14:50.967","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:14:11.948","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:14:11.948","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:13:19.923","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:13:19.922","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:12:39.904","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:12:39.904","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:12:00.884","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:12:00.884","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:11:12.861","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:11:12.861","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:10:20.837","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:10:20.837","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:09:33.814","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:09:33.814","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:08:37.789","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:08:37.789","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:07:46.763","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:07:46.763","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:07:11.747","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:07:11.747","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:06:20.721","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:06:20.721","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:05:23.694","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:05:23.694","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:04:51.678","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:04:51.678","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:04:00.653","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:04:00.653","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:03:11.629","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:03:11.629","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:02:35.612","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:02:35.612","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:01:56.593","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:01:56.593","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:01:09.571","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:01:09.571","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:00:26.549","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 01:00:26.549","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:59:44.510","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:59:44.510","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:59:10.493","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:59:10.493","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:58:27.471","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:58:27.471","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:57:41.449","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:57:41.449","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:56:57.428","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:56:57.427","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:56:03.402","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:56:03.402","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:55:06.374","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:55:06.374","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:54:25.355","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:54:25.355","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:53:43.334","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:53:43.334","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:52:49.307","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:52:49.306","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:51:49.278","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:51:49.278","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:51:13.260","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:51:13.260","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:50:24.238","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:50:24.238","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:49:52.222","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:49:52.222","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:49:13.202","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:49:13.202","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:48:17.177","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:48:17.177","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:47:46.161","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:47:46.161","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:46:53.136","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:46:53.136","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:45:56.106","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:45:56.106","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:45:09.084","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:45:09.084","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:44:16.060","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:44:16.060","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:43:46.045","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:43:46.045","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:43:09.028","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:43:09.028","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:42:15.003","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:42:15.003","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:41:19.979","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:41:19.979","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:40:31.956","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:40:31.956","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:39:47.935","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:39:47.935","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:38:52.909","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:38:52.909","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:38:09.888","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:38:09.888","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:37:19.865","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:37:19.865","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:36:32.843","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:36:32.843","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:35:46.822","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:35:46.822","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:35:11.804","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:35:11.804","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:34:30.785","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:34:30.785","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:33:55.768","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:33:55.768","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:33:24.754","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:33:24.754","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:32:36.730","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:32:36.730","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:31:45.705","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:31:45.705","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:30:58.683","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:30:58.683","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:30:22.667","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:30:22.666","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:29:52.652","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:29:52.652","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:29:18.635","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:29:18.635","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:28:27.611","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:28:27.611","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 23, 2025 @ 00:27:43.590","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:27:43.590","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:26:54.567","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 23, 2025 @ 00:26:54.567","-",mqtt,"iot/sensor/puerta",CERRADO
