date,time,door_state,sphone_signal,label,type,hour,minute,second,delta_time
23-Apr-25,03:37:56,closed,0,0,normal,3,37,56,0.0
23-Apr-25,03:38:50,closed,0,0,normal,3,38,50,54.0
23-Apr-25,03:38:50,closed,0,0,normal,3,38,50,0.0
23-Apr-25,03:39:21,closed,0,0,normal,3,39,21,31.0
23-Apr-25,03:39:21,closed,0,0,normal,3,39,21,0.0
23-Apr-25,03:39:58,closed,0,0,normal,3,39,58,37.0
23-Apr-25,03:39:58,closed,0,0,normal,3,39,58,0.0
23-Apr-25,03:40:34,closed,0,0,normal,3,40,34,36.0
23-Apr-25,03:40:34,closed,0,0,normal,3,40,34,0.0
23-Apr-25,03:41:26,closed,0,0,normal,3,41,26,52.0
23-Apr-25,03:41:26,closed,0,0,normal,3,41,26,0.0
23-Apr-25,03:42:22,closed,0,0,normal,3,42,22,56.0
23-Apr-25,03:42:22,closed,0,0,normal,3,42,22,0.0
23-Apr-25,03:42:58,closed,0,0,normal,3,42,58,36.0
23-Apr-25,03:42:58,closed,0,0,normal,3,42,58,0.0
23-Apr-25,03:43:38,closed,0,0,normal,3,43,38,40.0
23-Apr-25,03:43:38,closed,0,0,normal,3,43,38,0.0
23-Apr-25,03:44:14,closed,0,0,normal,3,44,14,36.0
23-Apr-25,03:44:14,closed,0,0,normal,3,44,14,0.0
23-Apr-25,03:45:01,closed,0,0,normal,3,45,1,47.0
23-Apr-25,03:45:01,closed,0,0,normal,3,45,1,0.0
23-Apr-25,03:46:00,closed,0,0,normal,3,46,0,59.0
23-Apr-25,03:46:00,closed,0,0,normal,3,46,0,0.0
23-Apr-25,03:46:33,closed,0,0,normal,3,46,33,33.0
23-Apr-25,03:46:33,closed,0,0,normal,3,46,33,0.0
23-Apr-25,03:47:26,closed,0,0,normal,3,47,26,53.0
23-Apr-25,03:47:26,closed,0,0,normal,3,47,26,0.0
23-Apr-25,03:48:22,closed,0,0,normal,3,48,22,56.0
23-Apr-25,03:48:22,closed,0,0,normal,3,48,22,0.0
23-Apr-25,03:49:00,closed,0,0,normal,3,49,0,38.0
23-Apr-25,03:49:00,closed,0,0,normal,3,49,0,0.0
23-Apr-25,03:50:00,closed,0,0,normal,3,50,0,60.0
23-Apr-25,03:50:00,closed,0,0,normal,3,50,0,0.0
23-Apr-25,03:50:31,closed,0,0,normal,3,50,31,31.0
23-Apr-25,03:50:31,closed,0,0,normal,3,50,31,0.0
23-Apr-25,03:51:27,closed,0,0,normal,3,51,27,56.0
23-Apr-25,03:51:27,closed,0,0,normal,3,51,27,0.0
23-Apr-25,03:52:25,closed,0,0,normal,3,52,25,58.0
23-Apr-25,03:52:25,closed,0,0,normal,3,52,25,0.0
23-Apr-25,03:53:17,closed,0,0,normal,3,53,17,52.0
23-Apr-25,03:53:17,closed,0,0,normal,3,53,17,0.0
23-Apr-25,03:53:51,closed,0,0,normal,3,53,51,34.0
23-Apr-25,03:53:51,closed,0,0,normal,3,53,51,0.0
23-Apr-25,03:54:27,closed,0,0,normal,3,54,27,36.0
23-Apr-25,03:54:27,closed,0,0,normal,3,54,27,0.0
23-Apr-25,03:55:15,closed,0,0,normal,3,55,15,48.0
23-Apr-25,03:55:15,closed,0,0,normal,3,55,15,0.0
23-Apr-25,03:55:59,closed,0,0,normal,3,55,59,44.0
23-Apr-25,03:55:59,closed,0,0,normal,3,55,59,0.0
23-Apr-25,03:56:48,closed,0,0,normal,3,56,48,49.0
23-Apr-25,03:56:48,closed,0,0,normal,3,56,48,0.0
23-Apr-25,03:57:42,closed,0,0,normal,3,57,42,54.0
23-Apr-25,03:57:42,closed,0,0,normal,3,57,42,0.0
23-Apr-25,03:58:33,closed,0,0,normal,3,58,33,51.0
23-Apr-25,03:58:33,closed,0,0,normal,3,58,33,0.0
23-Apr-25,03:59:28,closed,0,0,normal,3,59,28,55.0
23-Apr-25,03:59:28,closed,0,0,normal,3,59,28,0.0
23-Apr-25,03:59:58,closed,0,0,normal,3,59,58,30.0
23-Apr-25,03:59:58,closed,0,0,normal,3,59,58,0.0
23-Apr-25,04:00:54,closed,0,0,normal,4,0,54,56.0
23-Apr-25,04:00:54,closed,0,0,normal,4,0,54,0.0
23-Apr-25,04:01:45,closed,0,0,normal,4,1,45,51.0
23-Apr-25,04:01:45,closed,0,0,normal,4,1,45,0.0
23-Apr-25,04:02:15,closed,0,0,normal,4,2,15,30.0
23-Apr-25,04:02:15,closed,0,0,normal,4,2,15,0.0
23-Apr-25,04:02:55,closed,0,0,normal,4,2,55,40.0
23-Apr-25,04:02:55,closed,0,0,normal,4,2,55,0.0
23-Apr-25,04:03:46,closed,0,0,normal,4,3,46,51.0
23-Apr-25,04:03:46,closed,0,0,normal,4,3,46,0.0
23-Apr-25,04:04:45,closed,0,0,normal,4,4,45,59.0
23-Apr-25,04:04:45,closed,0,0,normal,4,4,45,0.0
23-Apr-25,04:05:39,closed,0,0,normal,4,5,39,54.0
23-Apr-25,04:05:39,closed,0,0,normal,4,5,39,0.0
23-Apr-25,04:06:27,closed,0,0,normal,4,6,27,48.0
23-Apr-25,04:06:27,closed,0,0,normal,4,6,27,0.0
23-Apr-25,04:07:01,closed,0,0,normal,4,7,1,34.0
23-Apr-25,04:07:01,closed,0,0,normal,4,7,1,0.0
23-Apr-25,04:07:42,closed,0,0,normal,4,7,42,41.0
23-Apr-25,04:07:42,closed,0,0,normal,4,7,42,0.0
23-Apr-25,04:08:39,closed,0,0,normal,4,8,39,57.0
23-Apr-25,04:08:39,closed,0,0,normal,4,8,39,0.0
23-Apr-25,04:09:39,closed,0,0,normal,4,9,39,60.0
23-Apr-25,04:09:39,closed,0,0,normal,4,9,39,0.0
23-Apr-25,04:10:11,closed,0,0,normal,4,10,11,32.0
23-Apr-25,04:10:11,closed,0,0,normal,4,10,11,0.0
23-Apr-25,04:10:41,closed,0,0,normal,4,10,41,30.0
23-Apr-25,04:10:41,closed,0,0,normal,4,10,41,0.0
23-Apr-25,04:11:15,closed,0,0,normal,4,11,15,34.0
23-Apr-25,04:11:15,closed,0,0,normal,4,11,15,0.0
23-Apr-25,04:12:07,closed,0,0,normal,4,12,7,52.0
23-Apr-25,04:12:07,closed,0,0,normal,4,12,7,0.0
23-Apr-25,04:12:53,closed,0,0,normal,4,12,53,46.0
23-Apr-25,04:12:53,closed,0,0,normal,4,12,53,0.0
23-Apr-25,04:13:34,closed,0,0,normal,4,13,34,41.0
23-Apr-25,04:13:34,closed,0,0,normal,4,13,34,0.0
23-Apr-25,04:14:26,closed,0,0,normal,4,14,26,52.0
23-Apr-25,04:14:26,closed,0,0,normal,4,14,26,0.0
23-Apr-25,04:15:23,closed,0,0,normal,4,15,23,57.0
23-Apr-25,04:15:23,closed,0,0,normal,4,15,23,0.0
23-Apr-25,04:15:57,closed,0,0,normal,4,15,57,34.0
23-Apr-25,04:15:57,closed,0,0,normal,4,15,57,0.0
23-Apr-25,04:16:51,closed,0,0,normal,4,16,51,54.0
23-Apr-25,04:16:51,closed,0,0,normal,4,16,51,0.0
23-Apr-25,04:17:25,closed,0,0,normal,4,17,25,34.0
23-Apr-25,04:17:25,closed,0,0,normal,4,17,25,0.0
23-Apr-25,04:18:09,closed,0,0,normal,4,18,9,44.0
23-Apr-25,04:18:09,closed,0,0,normal,4,18,9,0.0
23-Apr-25,04:18:54,closed,0,0,normal,4,18,54,45.0
23-Apr-25,04:18:54,closed,0,0,normal,4,18,54,0.0
23-Apr-25,04:19:26,closed,0,0,normal,4,19,26,32.0
23-Apr-25,04:19:26,closed,0,0,normal,4,19,26,0.0
23-Apr-25,04:20:08,closed,0,0,normal,4,20,8,42.0
23-Apr-25,04:20:08,closed,0,0,normal,4,20,8,0.0
23-Apr-25,04:20:44,closed,0,0,normal,4,20,44,36.0
23-Apr-25,04:20:44,closed,0,0,normal,4,20,44,0.0
23-Apr-25,04:21:28,closed,0,0,normal,4,21,28,44.0
23-Apr-25,04:21:28,closed,0,0,normal,4,21,28,0.0
23-Apr-25,04:22:16,closed,0,0,normal,4,22,16,48.0
23-Apr-25,04:22:16,closed,0,0,normal,4,22,16,0.0
23-Apr-25,04:23:05,closed,0,0,normal,4,23,5,49.0
23-Apr-25,04:23:05,closed,0,0,normal,4,23,5,0.0
23-Apr-25,04:23:36,closed,0,0,normal,4,23,36,31.0
23-Apr-25,04:23:36,closed,0,0,normal,4,23,36,0.0
23-Apr-25,04:24:06,closed,0,0,normal,4,24,6,30.0
23-Apr-25,04:24:06,closed,0,0,normal,4,24,6,0.0
23-Apr-25,04:24:43,closed,0,0,normal,4,24,43,37.0
23-Apr-25,04:24:43,closed,0,0,normal,4,24,43,0.0
23-Apr-25,04:25:43,closed,0,0,normal,4,25,43,60.0
23-Apr-25,04:25:43,closed,0,0,normal,4,25,43,0.0
23-Apr-25,04:26:40,closed,0,0,normal,4,26,40,57.0
23-Apr-25,04:26:40,closed,0,0,normal,4,26,40,0.0
23-Apr-25,04:27:19,closed,0,0,normal,4,27,19,39.0
23-Apr-25,04:27:19,closed,0,0,normal,4,27,19,0.0
23-Apr-25,04:28:00,closed,0,0,normal,4,28,0,41.0
23-Apr-25,04:28:00,closed,0,0,normal,4,28,0,0.0
23-Apr-25,04:28:44,closed,0,0,normal,4,28,44,44.0
23-Apr-25,04:28:44,closed,0,0,normal,4,28,44,0.0
23-Apr-25,04:29:20,closed,0,0,normal,4,29,20,36.0
23-Apr-25,04:29:20,closed,0,0,normal,4,29,20,0.0
23-Apr-25,04:29:59,closed,0,0,normal,4,29,59,39.0
23-Apr-25,04:29:59,closed,0,0,normal,4,29,59,0.0
23-Apr-25,04:30:59,closed,0,0,normal,4,30,59,60.0
23-Apr-25,04:30:59,closed,0,0,normal,4,30,59,0.0
23-Apr-25,04:31:58,closed,0,0,normal,4,31,58,59.0
23-Apr-25,04:31:58,closed,0,0,normal,4,31,58,0.0
23-Apr-25,04:32:38,closed,0,0,normal,4,32,38,40.0
23-Apr-25,04:32:38,closed,0,0,normal,4,32,38,0.0
23-Apr-25,04:33:34,closed,0,0,normal,4,33,34,56.0
23-Apr-25,04:33:34,closed,0,0,normal,4,33,34,0.0
23-Apr-25,04:34:08,closed,0,0,normal,4,34,8,34.0
23-Apr-25,04:34:08,closed,0,0,normal,4,34,8,0.0
23-Apr-25,04:35:04,closed,0,0,normal,4,35,4,56.0
23-Apr-25,04:35:04,closed,0,0,normal,4,35,4,0.0
23-Apr-25,04:35:51,closed,0,0,normal,4,35,51,47.0
23-Apr-25,04:35:51,closed,0,0,normal,4,35,51,0.0
23-Apr-25,04:36:48,closed,0,0,normal,4,36,48,57.0
23-Apr-25,04:36:48,closed,0,0,normal,4,36,48,0.0
23-Apr-25,04:37:43,closed,0,0,normal,4,37,43,55.0
23-Apr-25,04:37:43,closed,0,0,normal,4,37,43,0.0
23-Apr-25,04:38:41,closed,0,0,normal,4,38,41,58.0
23-Apr-25,04:38:41,closed,0,0,normal,4,38,41,0.0
23-Apr-25,04:39:27,closed,0,0,normal,4,39,27,46.0
23-Apr-25,04:39:27,closed,0,0,normal,4,39,27,0.0
23-Apr-25,04:40:18,closed,0,0,normal,4,40,18,51.0
23-Apr-25,04:40:18,closed,0,0,normal,4,40,18,0.0
23-Apr-25,04:41:03,closed,0,0,normal,4,41,3,45.0
23-Apr-25,04:41:03,closed,0,0,normal,4,41,3,0.0
23-Apr-25,04:41:42,closed,0,0,normal,4,41,42,39.0
23-Apr-25,04:41:42,closed,0,0,normal,4,41,42,0.0
23-Apr-25,04:42:29,closed,0,0,normal,4,42,29,47.0
23-Apr-25,04:42:29,closed,0,0,normal,4,42,29,0.0
23-Apr-25,04:43:22,closed,0,0,normal,4,43,22,53.0
23-Apr-25,04:43:22,closed,0,0,normal,4,43,22,0.0
23-Apr-25,04:44:19,closed,0,0,normal,4,44,19,57.0
23-Apr-25,04:44:19,closed,0,0,normal,4,44,19,0.0
23-Apr-25,04:45:02,closed,0,0,normal,4,45,2,43.0
23-Apr-25,04:45:02,closed,0,0,normal,4,45,2,0.0
23-Apr-25,04:45:55,closed,0,0,normal,4,45,55,53.0
23-Apr-25,04:45:55,closed,0,0,normal,4,45,55,0.0
23-Apr-25,04:46:42,closed,0,0,normal,4,46,42,47.0
23-Apr-25,04:46:42,closed,0,0,normal,4,46,42,0.0
23-Apr-25,04:47:39,closed,0,0,normal,4,47,39,57.0
23-Apr-25,04:47:39,closed,0,0,normal,4,47,39,0.0
23-Apr-25,04:48:37,closed,0,0,normal,4,48,37,58.0
23-Apr-25,04:48:37,closed,0,0,normal,4,48,37,0.0
23-Apr-25,04:49:32,closed,0,0,normal,4,49,32,55.0
23-Apr-25,04:49:32,closed,0,0,normal,4,49,32,0.0
23-Apr-25,04:50:20,closed,0,0,normal,4,50,20,48.0
23-Apr-25,04:50:20,closed,0,0,normal,4,50,20,0.0
23-Apr-25,04:51:11,closed,0,0,normal,4,51,11,51.0
23-Apr-25,04:51:11,closed,0,0,normal,4,51,11,0.0
23-Apr-25,04:51:41,closed,0,0,normal,4,51,41,30.0
23-Apr-25,04:51:41,closed,0,0,normal,4,51,41,0.0
23-Apr-25,04:52:27,closed,0,0,normal,4,52,27,46.0
23-Apr-25,04:52:27,closed,0,0,normal,4,52,27,0.0
23-Apr-25,04:53:08,closed,0,0,normal,4,53,8,41.0
23-Apr-25,04:53:08,closed,0,0,normal,4,53,8,0.0
23-Apr-25,04:54:03,closed,0,0,normal,4,54,3,55.0
23-Apr-25,04:54:03,closed,0,0,normal,4,54,3,0.0
23-Apr-25,04:54:38,closed,0,0,normal,4,54,38,35.0
23-Apr-25,04:54:38,closed,0,0,normal,4,54,38,0.0
23-Apr-25,04:55:38,closed,0,0,normal,4,55,38,60.0
23-Apr-25,04:55:38,closed,0,0,normal,4,55,38,0.0
23-Apr-25,04:56:38,closed,0,0,normal,4,56,38,60.0
23-Apr-25,04:56:38,closed,0,0,normal,4,56,38,0.0
23-Apr-25,04:57:10,closed,0,0,normal,4,57,10,32.0
23-Apr-25,04:57:10,closed,0,0,normal,4,57,10,0.0
23-Apr-25,04:57:58,closed,0,0,normal,4,57,58,48.0
23-Apr-25,04:57:58,closed,0,0,normal,4,57,58,0.0
23-Apr-25,04:58:37,closed,0,0,normal,4,58,37,39.0
23-Apr-25,04:58:37,closed,0,0,normal,4,58,37,0.0
23-Apr-25,04:59:24,closed,0,0,normal,4,59,24,47.0
23-Apr-25,04:59:24,closed,0,0,normal,4,59,24,0.0
23-Apr-25,05:00:03,closed,0,0,normal,5,0,3,39.0
23-Apr-25,05:00:03,closed,0,0,normal,5,0,3,0.0
23-Apr-25,05:00:57,closed,0,0,normal,5,0,57,54.0
23-Apr-25,05:00:57,closed,0,0,normal,5,0,57,0.0
23-Apr-25,05:01:37,closed,0,0,normal,5,1,37,40.0
23-Apr-25,05:01:37,closed,0,0,normal,5,1,37,0.0
23-Apr-25,05:02:32,closed,0,0,normal,5,2,32,55.0
23-Apr-25,05:02:32,closed,0,0,normal,5,2,32,0.0
23-Apr-25,05:03:27,closed,0,0,normal,5,3,27,55.0
23-Apr-25,05:03:27,closed,0,0,normal,5,3,27,0.0
23-Apr-25,05:04:25,closed,0,0,normal,5,4,25,58.0
23-Apr-25,05:04:25,closed,0,0,normal,5,4,25,0.0
23-Apr-25,05:05:08,closed,0,0,normal,5,5,8,43.0
23-Apr-25,05:05:08,closed,0,0,normal,5,5,8,0.0
23-Apr-25,05:05:41,closed,0,0,normal,5,5,41,33.0
23-Apr-25,05:05:41,closed,0,0,normal,5,5,41,0.0
23-Apr-25,05:06:11,closed,0,0,normal,5,6,11,30.0
23-Apr-25,05:06:11,closed,0,0,normal,5,6,11,0.0
23-Apr-25,05:06:43,closed,0,0,normal,5,6,43,32.0
23-Apr-25,05:06:43,closed,0,0,normal,5,6,43,0.0
23-Apr-25,05:07:23,closed,0,0,normal,5,7,23,40.0
23-Apr-25,05:07:23,closed,0,0,normal,5,7,23,0.0
23-Apr-25,05:08:12,closed,0,0,normal,5,8,12,49.0
23-Apr-25,05:08:12,closed,0,0,normal,5,8,12,0.0
23-Apr-25,05:09:04,closed,0,0,normal,5,9,4,52.0
23-Apr-25,05:09:04,closed,0,0,normal,5,9,4,0.0
23-Apr-25,05:09:51,closed,0,0,normal,5,9,51,47.0
23-Apr-25,05:09:51,closed,0,0,normal,5,9,51,0.0
23-Apr-25,05:10:24,closed,0,0,normal,5,10,24,33.0
23-Apr-25,05:10:24,closed,0,0,normal,5,10,24,0.0
23-Apr-25,05:11:10,closed,0,0,normal,5,11,10,46.0
23-Apr-25,05:11:10,closed,0,0,normal,5,11,10,0.0
23-Apr-25,05:11:45,closed,0,0,normal,5,11,45,35.0
23-Apr-25,05:11:45,closed,0,0,normal,5,11,45,0.0
23-Apr-25,05:12:17,closed,0,0,normal,5,12,17,32.0
23-Apr-25,05:12:17,closed,0,0,normal,5,12,17,0.0
23-Apr-25,05:12:48,closed,0,0,normal,5,12,48,31.0
23-Apr-25,05:12:48,closed,0,0,normal,5,12,48,0.0
23-Apr-25,05:13:45,closed,0,0,normal,5,13,45,57.0
23-Apr-25,05:13:45,closed,0,0,normal,5,13,45,0.0
23-Apr-25,05:14:34,closed,0,0,normal,5,14,34,49.0
23-Apr-25,05:14:34,closed,0,0,normal,5,14,34,0.0
23-Apr-25,05:15:25,closed,0,0,normal,5,15,25,51.0
23-Apr-25,05:15:25,closed,0,0,normal,5,15,25,0.0
23-Apr-25,05:16:19,closed,0,0,normal,5,16,19,54.0
23-Apr-25,05:16:19,closed,0,0,normal,5,16,19,0.0
23-Apr-25,05:17:05,closed,0,0,normal,5,17,5,46.0
23-Apr-25,05:17:05,closed,0,0,normal,5,17,5,0.0
23-Apr-25,05:18:03,closed,0,0,normal,5,18,3,58.0
23-Apr-25,05:18:03,closed,0,0,normal,5,18,3,0.0
23-Apr-25,05:18:58,closed,0,0,normal,5,18,58,55.0
23-Apr-25,05:18:58,closed,0,0,normal,5,18,58,0.0
23-Apr-25,05:19:41,closed,0,0,normal,5,19,41,43.0
23-Apr-25,05:19:41,closed,0,0,normal,5,19,41,0.0
23-Apr-25,05:20:13,closed,0,0,normal,5,20,13,32.0
23-Apr-25,05:20:13,closed,0,0,normal,5,20,13,0.0
23-Apr-25,05:20:48,closed,0,0,normal,5,20,48,35.0
23-Apr-25,05:20:48,closed,0,0,normal,5,20,48,0.0
23-Apr-25,05:21:21,closed,0,0,normal,5,21,21,33.0
23-Apr-25,05:21:21,closed,0,0,normal,5,21,21,0.0
23-Apr-25,05:21:57,closed,0,0,normal,5,21,57,36.0
23-Apr-25,05:21:57,closed,0,0,normal,5,21,57,0.0
23-Apr-25,05:22:44,closed,0,0,normal,5,22,44,47.0
23-Apr-25,05:22:44,closed,0,0,normal,5,22,44,0.0
23-Apr-25,05:23:15,closed,0,0,normal,5,23,15,31.0
23-Apr-25,05:23:15,closed,0,0,normal,5,23,15,0.0
23-Apr-25,05:23:49,closed,0,0,normal,5,23,49,34.0
23-Apr-25,05:23:49,closed,0,0,normal,5,23,49,0.0
23-Apr-25,05:24:43,closed,0,0,normal,5,24,43,54.0
23-Apr-25,05:24:43,closed,0,0,normal,5,24,43,0.0
23-Apr-25,05:25:28,closed,0,0,normal,5,25,28,45.0
23-Apr-25,05:25:28,closed,0,0,normal,5,25,28,0.0
23-Apr-25,05:26:02,closed,0,0,normal,5,26,2,34.0
23-Apr-25,05:26:02,closed,0,0,normal,5,26,2,0.0
23-Apr-25,05:26:36,closed,0,0,normal,5,26,36,34.0
23-Apr-25,05:26:36,closed,0,0,normal,5,26,36,0.0
23-Apr-25,05:27:30,closed,0,0,normal,5,27,30,54.0
23-Apr-25,05:27:30,closed,0,0,normal,5,27,30,0.0
23-Apr-25,05:28:15,closed,0,0,normal,5,28,15,45.0
23-Apr-25,05:28:15,closed,0,0,normal,5,28,15,0.0
23-Apr-25,05:28:48,closed,0,0,normal,5,28,48,33.0
23-Apr-25,05:28:48,closed,0,0,normal,5,28,48,0.0
23-Apr-25,05:29:22,closed,0,0,normal,5,29,22,34.0
23-Apr-25,05:29:22,closed,0,0,normal,5,29,22,0.0
23-Apr-25,05:29:57,closed,0,0,normal,5,29,57,35.0
23-Apr-25,05:29:57,closed,0,0,normal,5,29,57,0.0
23-Apr-25,05:30:48,closed,0,0,normal,5,30,48,51.0
23-Apr-25,05:30:48,closed,0,0,normal,5,30,48,0.0
23-Apr-25,05:31:31,closed,0,0,normal,5,31,31,43.0
23-Apr-25,05:31:31,closed,0,0,normal,5,31,31,0.0
23-Apr-25,05:32:14,closed,0,0,normal,5,32,14,43.0
23-Apr-25,05:32:14,closed,0,0,normal,5,32,14,0.0
23-Apr-25,05:32:59,closed,0,0,normal,5,32,59,45.0
23-Apr-25,05:32:59,closed,0,0,normal,5,32,59,0.0
23-Apr-25,05:33:42,closed,0,0,normal,5,33,42,43.0
23-Apr-25,05:33:42,closed,0,0,normal,5,33,42,0.0
23-Apr-25,05:34:33,closed,0,0,normal,5,34,33,51.0
23-Apr-25,05:34:33,closed,0,0,normal,5,34,33,0.0
23-Apr-25,05:35:05,closed,0,0,normal,5,35,5,32.0
23-Apr-25,05:35:05,closed,0,0,normal,5,35,5,0.0
23-Apr-25,05:35:37,closed,0,0,normal,5,35,37,32.0
23-Apr-25,05:35:37,closed,0,0,normal,5,35,37,0.0
23-Apr-25,05:36:09,closed,0,0,normal,5,36,9,32.0
23-Apr-25,05:36:09,closed,0,0,normal,5,36,9,0.0
23-Apr-25,05:36:39,closed,0,0,normal,5,36,39,30.0
23-Apr-25,05:36:39,closed,0,0,normal,5,36,39,0.0
23-Apr-25,05:37:17,closed,0,0,normal,5,37,17,38.0
23-Apr-25,05:37:17,closed,0,0,normal,5,37,17,0.0
23-Apr-25,05:38:02,closed,0,0,normal,5,38,2,45.0
23-Apr-25,05:38:02,closed,0,0,normal,5,38,2,0.0
23-Apr-25,05:38:43,closed,0,0,normal,5,38,43,41.0
23-Apr-25,05:38:43,closed,0,0,normal,5,38,43,0.0
23-Apr-25,05:39:41,closed,0,0,normal,5,39,41,58.0
23-Apr-25,05:39:41,closed,0,0,normal,5,39,41,0.0
23-Apr-25,05:40:41,closed,0,0,normal,5,40,41,60.0
23-Apr-25,05:40:41,closed,0,0,normal,5,40,41,0.0
23-Apr-25,05:41:31,closed,0,0,normal,5,41,31,50.0
23-Apr-25,05:41:31,closed,0,0,normal,5,41,31,0.0
23-Apr-25,05:42:27,closed,0,0,normal,5,42,27,56.0
23-Apr-25,05:42:27,closed,0,0,normal,5,42,27,0.0
23-Apr-25,05:43:08,closed,0,0,normal,5,43,8,41.0
23-Apr-25,05:43:08,closed,0,0,normal,5,43,8,0.0
23-Apr-25,05:44:06,closed,0,0,normal,5,44,6,58.0
23-Apr-25,05:44:06,closed,0,0,normal,5,44,6,0.0
23-Apr-25,05:45:00,closed,0,0,normal,5,45,0,54.0
23-Apr-25,05:45:00,closed,0,0,normal,5,45,0,0.0
23-Apr-25,05:45:58,closed,0,0,normal,5,45,58,58.0
23-Apr-25,05:45:58,closed,0,0,normal,5,45,58,0.0
23-Apr-25,05:46:55,closed,0,0,normal,5,46,55,57.0
23-Apr-25,05:46:55,closed,0,0,normal,5,46,55,0.0
23-Apr-25,05:47:25,closed,0,0,normal,5,47,25,30.0
23-Apr-25,05:47:25,closed,0,0,normal,5,47,25,0.0
23-Apr-25,05:48:10,closed,0,0,normal,5,48,10,45.0
23-Apr-25,05:48:10,closed,0,0,normal,5,48,10,0.0
23-Apr-25,05:48:40,closed,0,0,normal,5,48,40,30.0
23-Apr-25,05:48:40,closed,0,0,normal,5,48,40,0.0
23-Apr-25,05:49:12,closed,0,0,normal,5,49,12,32.0
23-Apr-25,05:49:12,closed,0,0,normal,5,49,12,0.0
23-Apr-25,05:50:10,closed,0,0,normal,5,50,10,58.0
23-Apr-25,05:50:10,closed,0,0,normal,5,50,10,0.0
23-Apr-25,05:51:01,closed,0,0,normal,5,51,1,51.0
23-Apr-25,05:51:01,closed,0,0,normal,5,51,1,0.0
23-Apr-25,05:51:49,closed,0,0,normal,5,51,49,48.0
23-Apr-25,05:51:49,closed,0,0,normal,5,51,49,0.0
23-Apr-25,05:52:30,closed,0,0,normal,5,52,30,41.0
23-Apr-25,05:52:30,closed,0,0,normal,5,52,30,0.0
23-Apr-25,05:53:24,closed,0,0,normal,5,53,24,54.0
23-Apr-25,05:53:24,closed,0,0,normal,5,53,24,0.0
23-Apr-25,05:53:54,closed,0,0,normal,5,53,54,30.0
23-Apr-25,05:53:54,closed,0,0,normal,5,53,54,0.0
23-Apr-25,05:54:28,closed,0,0,normal,5,54,28,34.0
23-Apr-25,05:54:28,closed,0,0,normal,5,54,28,0.0
23-Apr-25,05:55:04,closed,0,0,normal,5,55,4,36.0
23-Apr-25,05:55:04,closed,0,0,normal,5,55,4,0.0
23-Apr-25,05:55:43,closed,0,0,normal,5,55,43,39.0
23-Apr-25,05:55:43,closed,0,0,normal,5,55,43,0.0
23-Apr-25,05:56:18,closed,0,0,normal,5,56,18,35.0
23-Apr-25,05:56:18,closed,0,0,normal,5,56,18,0.0
23-Apr-25,05:57:08,closed,0,0,normal,5,57,8,50.0
23-Apr-25,05:57:08,closed,0,0,normal,5,57,8,0.0
23-Apr-25,05:57:51,closed,0,0,normal,5,57,51,43.0
23-Apr-25,05:57:51,closed,0,0,normal,5,57,51,0.0
23-Apr-25,05:58:51,closed,0,0,normal,5,58,51,60.0
23-Apr-25,05:58:51,closed,0,0,normal,5,58,51,0.0
23-Apr-25,05:59:21,closed,0,0,normal,5,59,21,30.0
23-Apr-25,05:59:21,closed,0,0,normal,5,59,21,0.0
23-Apr-25,05:59:55,closed,0,0,normal,5,59,55,34.0
23-Apr-25,05:59:55,closed,0,0,normal,5,59,55,0.0
23-Apr-25,06:00:36,closed,0,0,normal,6,0,36,41.0
23-Apr-25,06:00:36,closed,0,0,normal,6,0,36,0.0
23-Apr-25,06:01:08,closed,0,0,normal,6,1,8,32.0
23-Apr-25,06:01:08,closed,0,0,normal,6,1,8,0.0
23-Apr-25,06:01:42,open,0,0,normal,6,1,42,34.0
23-Apr-25,06:01:42,open,0,0,normal,6,1,42,0.0
23-Apr-25,06:02:24,closed,0,0,normal,6,2,24,42.0
23-Apr-25,06:02:24,closed,0,0,normal,6,2,24,0.0
23-Apr-25,06:03:04,closed,0,0,normal,6,3,4,40.0
23-Apr-25,06:03:04,closed,0,0,normal,6,3,4,0.0
23-Apr-25,06:03:48,open,0,0,normal,6,3,48,44.0
23-Apr-25,06:03:48,open,0,0,normal,6,3,48,0.0
23-Apr-25,06:04:23,open,0,0,normal,6,4,23,35.0
23-Apr-25,06:04:23,open,0,0,normal,6,4,23,0.0
23-Apr-25,06:05:14,open,0,0,normal,6,5,14,51.0
23-Apr-25,06:05:14,open,0,0,normal,6,5,14,0.0
23-Apr-25,06:06:12,closed,0,0,normal,6,6,12,58.0
23-Apr-25,06:06:12,closed,0,0,normal,6,6,12,0.0
23-Apr-25,06:06:51,open,0,0,normal,6,6,51,39.0
23-Apr-25,06:06:51,open,0,0,normal,6,6,51,0.0
23-Apr-25,06:07:29,closed,0,0,normal,6,7,29,38.0
23-Apr-25,06:07:29,closed,0,0,normal,6,7,29,0.0
23-Apr-25,06:08:06,open,0,0,normal,6,8,6,37.0
23-Apr-25,06:08:06,open,0,0,normal,6,8,6,0.0
23-Apr-25,06:09:02,closed,0,0,normal,6,9,2,56.0
23-Apr-25,06:09:02,closed,0,0,normal,6,9,2,0.0
23-Apr-25,06:09:51,closed,0,0,normal,6,9,51,49.0
23-Apr-25,06:09:51,closed,0,0,normal,6,9,51,0.0
23-Apr-25,06:10:35,open,0,0,normal,6,10,35,44.0
23-Apr-25,06:10:35,open,0,0,normal,6,10,35,0.0
