date,time,motion_status,light_status,label,type,delta_time
26-Apr-19,16:34:55,0, off,1,password,3.0
26-Apr-19,16:34:56,0, off,1,password,1.0
26-Apr-19,16:34:56,1, on,1,password,0.0
26-Apr-19,16:34:57,1, on,1,password,1.0
26-Apr-19,16:35:00,1, on,1,password,3.0
26-Apr-19,16:35:01,1, on,1,password,1.0
26-Apr-19,16:35:01,0, off,1,password,0.0
26-Apr-19,16:35:04,0, off,1,password,3.0
26-Apr-19,16:35:06,0, off,1,password,2.0
26-Apr-19,16:35:09,1, on,1,password,3.0
26-Apr-19,16:35:09,0, off,1,password,0.0
26-Apr-19,16:35:11,0, off,1,password,2.0
26-Apr-19,16:35:11,1, on,1,password,0.0
26-Apr-19,16:35:20,0, off,1,password,9.0
26-Apr-19,16:35:21,0, off,1,password,1.0
26-Apr-19,16:35:24,0, off,1,password,3.0
26-Apr-19,16:35:25,1, on,1,password,1.0
26-Apr-19,16:35:26,0, off,1,password,1.0
26-Apr-19,16:35:27,1, on,1,password,1.0
26-Apr-19,16:35:29,0, off,1,password,2.0
26-Apr-19,16:35:31,0, off,1,password,2.0
26-Apr-19,16:35:33,0, off,1,password,2.0
26-Apr-19,16:35:34,1, on,1,password,1.0
26-Apr-19,16:35:35,0, off,1,password,1.0
26-Apr-19,16:35:36,0, off,1,password,1.0
26-Apr-19,16:35:40,1, on,1,password,4.0
26-Apr-19,16:35:41,1, on,1,password,1.0
26-Apr-19,16:35:41,0, off,1,password,0.0
26-Apr-19,16:35:43,0, off,1,password,2.0
26-Apr-19,16:35:44,0, off,1,password,1.0
26-Apr-19,16:35:46,1, on,1,password,2.0
26-Apr-19,16:35:49,1, on,1,password,3.0
26-Apr-19,16:35:51,0, off,1,password,2.0
26-Apr-19,16:35:53,1, on,1,password,2.0
26-Apr-19,16:35:54,0, off,1,password,1.0
26-Apr-19,16:35:56,0, off,1,password,2.0
26-Apr-19,16:35:56,1, on,1,password,0.0
26-Apr-19,16:35:57,0, off,1,password,1.0
26-Apr-19,16:35:59,0, off,1,password,2.0
26-Apr-19,16:36:01,1, on,1,password,2.0
26-Apr-19,16:36:04,0, off,1,password,3.0
26-Apr-19,16:36:06,0, off,1,password,2.0
26-Apr-19,16:36:07,1, on,1,password,1.0
26-Apr-19,16:36:07,0, off,1,password,0.0
26-Apr-19,16:36:09,0, off,1,password,2.0
26-Apr-19,16:36:11,0, off,1,password,2.0
26-Apr-19,16:36:13,0, off,1,password,2.0
26-Apr-19,16:36:19,1, on,1,password,6.0
26-Apr-19,16:36:21,1, on,1,password,2.0
26-Apr-19,16:36:21,0, off,1,password,0.0
26-Apr-19,16:36:24,0, off,1,password,3.0
26-Apr-19,16:36:26,0, off,1,password,2.0
26-Apr-19,16:36:29,1, on,1,password,3.0
26-Apr-19,16:36:31,0, off,1,password,2.0
26-Apr-19,16:36:31,1, on,1,password,0.0
26-Apr-19,16:36:33,1, on,1,password,2.0
26-Apr-19,16:36:36,1, on,1,password,3.0
26-Apr-19,16:36:36,0, off,1,password,0.0
26-Apr-19,16:36:39,0, off,1,password,3.0
26-Apr-19,16:36:41,1, on,1,password,2.0
26-Apr-19,16:36:44,0, off,1,password,3.0
26-Apr-19,16:36:45,0, off,1,password,1.0
26-Apr-19,16:36:46,0, off,1,password,1.0
26-Apr-19,16:36:49,1, on,1,password,3.0
26-Apr-19,16:36:50,1, on,1,password,1.0
26-Apr-19,16:36:50,0, off,1,password,0.0
26-Apr-19,16:36:51,0, off,1,password,1.0
26-Apr-19,16:36:55,1, on,1,password,4.0
26-Apr-19,16:36:56,0, off,1,password,1.0
26-Apr-19,16:36:56,1, on,1,password,0.0
26-Apr-19,16:36:57,0, off,1,password,1.0
26-Apr-19,16:36:59,0, off,1,password,2.0
26-Apr-19,16:37:01,1, on,1,password,2.0
26-Apr-19,16:37:01,0, off,1,password,0.0
26-Apr-19,16:37:06,1, on,1,password,5.0
26-Apr-19,16:37:09,0, off,1,password,3.0
26-Apr-19,16:37:09,1, on,1,password,0.0
26-Apr-19,16:37:11,0, off,1,password,2.0
26-Apr-19,16:37:14,1, on,1,password,3.0
26-Apr-19,16:37:16,1, on,1,password,2.0
26-Apr-19,16:37:20,0, off,1,password,4.0
26-Apr-19,16:37:25,1, on,1,password,5.0
26-Apr-19,16:37:26,0, off,1,password,1.0
26-Apr-19,16:37:27,0, off,1,password,1.0
26-Apr-19,16:37:31,1, on,1,password,4.0
26-Apr-19,16:37:32,0, off,1,password,1.0
26-Apr-19,16:37:33,0, off,1,password,1.0
26-Apr-19,16:37:34,0, off,1,password,1.0
26-Apr-19,16:37:37,0, off,1,password,3.0
26-Apr-19,16:37:39,1, on,1,password,2.0
26-Apr-19,16:37:39,0, off,1,password,0.0
26-Apr-19,16:37:44,1, on,1,password,5.0
26-Apr-19,16:37:44,0, off,1,password,0.0
26-Apr-19,16:37:46,0, off,1,password,2.0
26-Apr-19,16:37:49,0, off,1,password,3.0
26-Apr-19,16:37:49,1, on,1,password,0.0
26-Apr-19,16:37:51,1, on,1,password,2.0
26-Apr-19,16:37:52,0, off,1,password,1.0
26-Apr-19,16:37:54,0, off,1,password,2.0
26-Apr-19,16:37:57,0, off,1,password,3.0
26-Apr-19,16:37:57,1, on,1,password,0.0
26-Apr-19,16:37:59,0, off,1,password,2.0
26-Apr-19,16:38:04,0, off,1,password,5.0
26-Apr-19,16:38:04,1, on,1,password,0.0
26-Apr-19,16:38:07,0, off,1,password,3.0
26-Apr-19,16:38:07,1, on,1,password,0.0
26-Apr-19,16:38:09,0, off,1,password,2.0
26-Apr-19,16:38:20,1, on,1,password,11.0
26-Apr-19,16:38:20,0, off,1,password,0.0
26-Apr-19,16:38:23,0, off,1,password,3.0
26-Apr-19,16:38:25,1, on,1,password,2.0
26-Apr-19,16:38:31,0, off,1,password,6.0
26-Apr-19,16:38:33,0, off,1,password,2.0
26-Apr-19,16:38:33,1, on,1,password,0.0
26-Apr-19,16:38:34,0, off,1,password,1.0
26-Apr-19,16:38:36,1, on,1,password,2.0
26-Apr-19,16:38:36,0, off,1,password,0.0
26-Apr-19,16:38:39,1, on,1,password,3.0
26-Apr-19,16:38:41,1, on,1,password,2.0
26-Apr-19,16:38:43,1, on,1,password,2.0
26-Apr-19,16:38:43,0, off,1,password,0.0
26-Apr-19,16:38:45,0, off,1,password,2.0
26-Apr-19,16:38:50,0, off,1,password,5.0
26-Apr-19,16:38:51,0, off,1,password,1.0
26-Apr-19,16:38:54,0, off,1,password,3.0
26-Apr-19,16:38:55,1, on,1,password,1.0
26-Apr-19,16:38:55,0, off,1,password,0.0
26-Apr-19,16:38:56,1, on,1,password,1.0
26-Apr-19,16:38:59,1, on,1,password,3.0
26-Apr-19,16:38:59,0, off,1,password,0.0
26-Apr-19,16:39:00,1, on,1,password,1.0
26-Apr-19,16:39:04,1, on,1,password,4.0
26-Apr-19,16:39:07,0, off,1,password,3.0
26-Apr-19,16:39:07,1, on,1,password,0.0
26-Apr-19,16:39:17,0, off,1,password,10.0
26-Apr-19,16:39:20,0, off,1,password,3.0
26-Apr-19,16:39:21,0, off,1,password,1.0
26-Apr-19,16:39:23,1, on,1,password,2.0
26-Apr-19,16:39:24,0, off,1,password,1.0
26-Apr-19,16:39:25,1, on,1,password,1.0
26-Apr-19,16:39:26,0, off,1,password,1.0
26-Apr-19,16:39:29,1, on,1,password,3.0
26-Apr-19,16:39:31,0, off,1,password,2.0
26-Apr-19,16:39:35,0, off,1,password,4.0
26-Apr-19,16:39:36,0, off,1,password,1.0
26-Apr-19,16:39:36,1, on,1,password,0.0
26-Apr-19,16:39:39,0, off,1,password,3.0
26-Apr-19,16:39:40,1, on,1,password,1.0
26-Apr-19,16:39:41,1, on,1,password,1.0
26-Apr-19,16:39:43,0, off,1,password,2.0
26-Apr-19,16:39:44,1, on,1,password,1.0
26-Apr-19,16:39:44,0, off,1,password,0.0
26-Apr-19,16:39:47,0, off,1,password,3.0
26-Apr-19,16:39:49,0, off,1,password,2.0
26-Apr-19,16:39:50,0, off,1,password,1.0
26-Apr-19,16:39:52,1, on,1,password,2.0
26-Apr-19,16:39:55,0, off,1,password,3.0
26-Apr-19,16:39:56,0, off,1,password,1.0
26-Apr-19,16:39:59,1, on,1,password,3.0
26-Apr-19,16:40:00,0, off,1,password,1.0
26-Apr-19,16:40:01,1, on,1,password,1.0
26-Apr-19,16:40:01,0, off,1,password,0.0
26-Apr-19,16:40:03,0, off,1,password,2.0
26-Apr-19,16:40:06,0, off,1,password,3.0
26-Apr-19,16:40:09,0, off,1,password,3.0
26-Apr-19,16:40:10,0, off,1,password,1.0
26-Apr-19,16:40:11,0, off,1,password,1.0
26-Apr-19,16:40:16,0, off,1,password,5.0
26-Apr-19,16:40:19,0, off,1,password,3.0
26-Apr-19,16:40:20,1, on,1,password,1.0
26-Apr-19,16:40:21,0, off,1,password,1.0
26-Apr-19,16:40:21,1, on,1,password,0.0
26-Apr-19,16:40:24,1, on,1,password,3.0
26-Apr-19,16:40:26,0, off,1,password,2.0
26-Apr-19,16:40:27,0, off,1,password,1.0
26-Apr-19,16:40:30,0, off,1,password,3.0
26-Apr-19,16:40:31,0, off,1,password,1.0
26-Apr-19,16:40:32,1, on,1,password,1.0
26-Apr-19,16:40:33,0, off,1,password,1.0
26-Apr-19,16:40:35,1, on,1,password,2.0
26-Apr-19,16:40:35,0, off,1,password,0.0
26-Apr-19,16:40:36,1, on,1,password,1.0
26-Apr-19,16:40:40,1, on,1,password,4.0
26-Apr-19,16:40:41,0, off,1,password,1.0
26-Apr-19,16:40:43,0, off,1,password,2.0
26-Apr-19,16:40:43,1, on,1,password,0.0
26-Apr-19,16:40:45,0, off,1,password,2.0
26-Apr-19,16:40:46,0, off,1,password,1.0
26-Apr-19,16:40:47,0, off,1,password,1.0
26-Apr-19,16:40:50,1, on,1,password,3.0
26-Apr-19,16:40:51,0, off,1,password,1.0
26-Apr-19,16:40:52,0, off,1,password,1.0
26-Apr-19,16:40:56,1, on,1,password,4.0
26-Apr-19,16:40:57,1, on,1,password,1.0
26-Apr-19,16:41:00,0, off,1,password,3.0
26-Apr-19,16:41:01,0, off,1,password,1.0
26-Apr-19,16:41:03,0, off,1,password,2.0
26-Apr-19,16:41:05,1, on,1,password,2.0
26-Apr-19,16:41:11,0, off,1,password,6.0
26-Apr-19,16:41:11,1, on,1,password,0.0
26-Apr-19,16:41:13,1, on,1,password,2.0
26-Apr-19,16:41:19,0, off,1,password,6.0
26-Apr-19,16:41:21,0, off,1,password,2.0
26-Apr-19,16:41:24,0, off,1,password,3.0
26-Apr-19,16:41:26,0, off,1,password,2.0
26-Apr-19,16:41:29,1, on,1,password,3.0
26-Apr-19,16:41:31,0, off,1,password,2.0
26-Apr-19,16:41:32,0, off,1,password,1.0
26-Apr-19,16:41:35,0, off,1,password,3.0
26-Apr-19,16:41:36,1, on,1,password,1.0
26-Apr-19,16:41:37,0, off,1,password,1.0
26-Apr-19,16:41:40,1, on,1,password,3.0
26-Apr-19,16:41:43,1, on,1,password,3.0
26-Apr-19,16:41:46,0, off,1,password,3.0
26-Apr-19,16:41:50,0, off,1,password,4.0
26-Apr-19,16:41:51,0, off,1,password,1.0
26-Apr-19,16:41:51,1, on,1,password,0.0
26-Apr-19,16:41:52,0, off,1,password,1.0
26-Apr-19,16:41:55,0, off,1,password,3.0
26-Apr-19,16:41:56,1, on,1,password,1.0
26-Apr-19,16:41:57,0, off,1,password,1.0
26-Apr-19,16:41:57,1, on,1,password,0.0
26-Apr-19,16:42:00,0, off,1,password,3.0
26-Apr-19,16:42:03,0, off,1,password,3.0
26-Apr-19,16:42:05,0, off,1,password,2.0
26-Apr-19,16:42:05,1, on,1,password,0.0
26-Apr-19,16:42:07,0, off,1,password,2.0
26-Apr-19,16:42:10,1, on,1,password,3.0
26-Apr-19,16:42:17,0, off,1,password,7.0
26-Apr-19,16:42:20,0, off,1,password,3.0
26-Apr-19,16:42:21,1, on,1,password,1.0
26-Apr-19,16:42:21,0, off,1,password,0.0
26-Apr-19,16:42:25,1, on,1,password,4.0
26-Apr-19,16:42:26,1, on,1,password,1.0
26-Apr-19,16:42:27,1, on,1,password,1.0
26-Apr-19,16:42:31,0, off,1,password,4.0
26-Apr-19,16:42:33,0, off,1,password,2.0
26-Apr-19,16:42:35,0, off,1,password,2.0
26-Apr-19,16:42:36,1, on,1,password,1.0
26-Apr-19,16:42:37,0, off,1,password,1.0
26-Apr-19,16:42:40,0, off,1,password,3.0
26-Apr-19,16:42:43,1, on,1,password,3.0
26-Apr-19,16:42:44,0, off,1,password,1.0
26-Apr-19,16:42:45,0, off,1,password,1.0
26-Apr-19,16:42:47,0, off,1,password,2.0
26-Apr-19,16:42:49,1, on,1,password,2.0
26-Apr-19,16:42:50,0, off,1,password,1.0
26-Apr-19,16:42:51,0, off,1,password,1.0
26-Apr-19,16:42:52,0, off,1,password,1.0
26-Apr-19,16:42:55,0, off,1,password,3.0
26-Apr-19,16:42:56,1, on,1,password,1.0
26-Apr-19,16:42:57,1, on,1,password,1.0
26-Apr-19,16:43:00,1, on,1,password,3.0
26-Apr-19,16:43:03,0, off,1,password,3.0
26-Apr-19,16:43:03,1, on,1,password,0.0
26-Apr-19,16:43:05,0, off,1,password,2.0
26-Apr-19,16:43:06,0, off,1,password,1.0
26-Apr-19,16:43:10,0, off,1,password,4.0
26-Apr-19,16:43:11,0, off,1,password,1.0
26-Apr-19,16:43:16,0, off,1,password,5.0
26-Apr-19,16:43:21,1, on,1,password,5.0
26-Apr-19,16:43:23,0, off,1,password,2.0
26-Apr-19,16:43:23,1, on,1,password,0.0
26-Apr-19,16:43:27,0, off,1,password,4.0
26-Apr-19,16:43:27,1, on,1,password,0.0
26-Apr-19,16:43:32,0, off,1,password,5.0
26-Apr-19,16:43:35,0, off,1,password,3.0
26-Apr-19,16:43:37,1, on,1,password,2.0
26-Apr-19,16:43:37,0, off,1,password,0.0
26-Apr-19,16:43:40,1, on,1,password,3.0
26-Apr-19,16:43:45,0, off,1,password,5.0
26-Apr-19,16:43:46,0, off,1,password,1.0
26-Apr-19,16:43:47,0, off,1,password,1.0
26-Apr-19,16:43:49,0, off,1,password,2.0
26-Apr-19,16:43:50,0, off,1,password,1.0
26-Apr-19,16:43:51,1, on,1,password,1.0
26-Apr-19,16:43:52,1, on,1,password,1.0
26-Apr-19,16:43:54,1, on,1,password,2.0
26-Apr-19,16:43:55,1, on,1,password,1.0
26-Apr-19,16:43:59,0, off,1,password,4.0
26-Apr-19,16:44:07,1, on,1,password,8.0
26-Apr-19,16:44:09,0, off,1,password,2.0
26-Apr-19,16:44:10,0, off,1,password,1.0
26-Apr-19,16:44:11,0, off,1,password,1.0
26-Apr-19,16:44:15,1, on,1,password,4.0
26-Apr-19,16:44:15,0, off,1,password,0.0
26-Apr-19,16:44:16,1, on,1,password,1.0
26-Apr-19,16:44:20,0, off,1,password,4.0
26-Apr-19,16:44:21,0, off,1,password,1.0
26-Apr-19,16:44:23,0, off,1,password,2.0
26-Apr-19,16:44:25,0, off,1,password,2.0
26-Apr-19,16:44:26,0, off,1,password,1.0
26-Apr-19,16:44:27,0, off,1,password,1.0
26-Apr-19,16:44:30,1, on,1,password,3.0
26-Apr-19,16:44:31,0, off,1,password,1.0
26-Apr-19,16:44:32,1, on,1,password,1.0
26-Apr-19,16:44:33,1, on,1,password,1.0
26-Apr-19,16:44:36,0, off,1,password,3.0
26-Apr-19,16:44:41,0, off,1,password,5.0
26-Apr-19,16:44:43,1, on,1,password,2.0
26-Apr-19,16:44:46,1, on,1,password,3.0
26-Apr-19,16:44:46,0, off,1,password,0.0
26-Apr-19,16:44:47,1, on,1,password,1.0
26-Apr-19,16:44:49,0, off,1,password,2.0
26-Apr-19,16:44:50,0, off,1,password,1.0
26-Apr-19,16:44:51,0, off,1,password,1.0
26-Apr-19,16:44:54,1, on,1,password,3.0
26-Apr-19,16:44:55,0, off,1,password,1.0
26-Apr-19,16:44:55,1, on,1,password,0.0
26-Apr-19,16:44:56,1, on,1,password,1.0
26-Apr-19,16:45:00,1, on,1,password,4.0
26-Apr-19,16:45:01,0, off,1,password,1.0
26-Apr-19,16:45:04,0, off,1,password,3.0
26-Apr-19,16:45:06,0, off,1,password,2.0
26-Apr-19,16:45:07,0, off,1,password,1.0
26-Apr-19,16:45:09,0, off,1,password,2.0
26-Apr-19,16:45:11,1, on,1,password,2.0
26-Apr-19,16:45:21,0, off,1,password,10.0
26-Apr-19,16:45:24,1, on,1,password,3.0
26-Apr-19,16:45:26,1, on,1,password,2.0
26-Apr-19,16:45:27,0, off,1,password,1.0
26-Apr-19,16:45:27,1, on,1,password,0.0
26-Apr-19,16:45:32,1, on,1,password,5.0
26-Apr-19,16:45:33,0, off,1,password,1.0
26-Apr-19,16:45:34,0, off,1,password,1.0
26-Apr-19,16:45:36,0, off,1,password,2.0
26-Apr-19,16:45:39,0, off,1,password,3.0
26-Apr-19,16:45:41,0, off,1,password,2.0
26-Apr-19,16:45:41,1, on,1,password,0.0
26-Apr-19,16:45:44,1, on,1,password,3.0
26-Apr-19,16:45:44,0, off,1,password,0.0
26-Apr-19,16:45:46,0, off,1,password,2.0
26-Apr-19,16:45:47,0, off,1,password,1.0
26-Apr-19,16:45:49,0, off,1,password,2.0
26-Apr-19,16:45:51,1, on,1,password,2.0
26-Apr-19,16:45:52,0, off,1,password,1.0
26-Apr-19,16:45:54,0, off,1,password,2.0
26-Apr-19,16:45:54,1, on,1,password,0.0
26-Apr-19,16:45:57,1, on,1,password,3.0
26-Apr-19,16:45:59,1, on,1,password,2.0
26-Apr-19,16:45:59,0, off,1,password,0.0
26-Apr-19,16:46:00,0, off,1,password,1.0
26-Apr-19,16:46:03,1, on,1,password,3.0
26-Apr-19,16:46:04,1, on,1,password,1.0
26-Apr-19,16:46:05,1, on,1,password,1.0
26-Apr-19,16:46:05,0, off,1,password,0.0
26-Apr-19,16:46:07,0, off,1,password,2.0
26-Apr-19,16:46:10,0, off,1,password,3.0
26-Apr-19,16:46:11,0, off,1,password,1.0
26-Apr-19,16:46:19,1, on,1,password,8.0
26-Apr-19,16:46:20,0, off,1,password,1.0
26-Apr-19,16:46:25,1, on,1,password,5.0
26-Apr-19,16:46:25,0, off,1,password,0.0
26-Apr-19,16:46:27,0, off,1,password,2.0
26-Apr-19,16:46:30,0, off,1,password,3.0
26-Apr-19,16:46:30,1, on,1,password,0.0
26-Apr-19,16:46:31,0, off,1,password,1.0
26-Apr-19,16:46:32,0, off,1,password,1.0
26-Apr-19,16:46:35,1, on,1,password,3.0
26-Apr-19,16:46:36,1, on,1,password,1.0
26-Apr-19,16:46:37,0, off,1,password,1.0
26-Apr-19,16:46:43,1, on,1,password,6.0
26-Apr-19,16:46:44,0, off,1,password,1.0
26-Apr-19,16:46:45,0, off,1,password,1.0
26-Apr-19,16:46:47,0, off,1,password,2.0
26-Apr-19,16:46:47,1, on,1,password,0.0
26-Apr-19,16:46:49,0, off,1,password,2.0
26-Apr-19,16:46:50,0, off,1,password,1.0
26-Apr-19,16:46:52,1, on,1,password,2.0
26-Apr-19,16:46:54,1, on,1,password,2.0
26-Apr-19,16:46:54,0, off,1,password,0.0
26-Apr-19,16:46:55,1, on,1,password,1.0
26-Apr-19,16:46:55,0, off,1,password,0.0
26-Apr-19,16:46:59,1, on,1,password,4.0
26-Apr-19,16:47:00,0, off,1,password,1.0
26-Apr-19,16:47:03,1, on,1,password,3.0
26-Apr-19,16:47:04,0, off,1,password,1.0
26-Apr-19,16:47:05,1, on,1,password,1.0
26-Apr-19,16:47:07,0, off,1,password,2.0
26-Apr-19,16:47:09,0, off,1,password,2.0
26-Apr-19,16:47:09,1, on,1,password,0.0
26-Apr-19,16:47:19,1, on,1,password,10.0
26-Apr-19,16:47:20,1, on,1,password,1.0
26-Apr-19,16:47:21,0, off,1,password,1.0
26-Apr-19,16:47:23,1, on,1,password,2.0
26-Apr-19,16:47:26,0, off,1,password,3.0
26-Apr-19,16:47:27,1, on,1,password,1.0
26-Apr-19,16:47:31,1, on,1,password,4.0
26-Apr-19,16:47:31,0, off,1,password,0.0
26-Apr-19,16:47:34,1, on,1,password,3.0
26-Apr-19,16:47:35,0, off,1,password,1.0
26-Apr-19,16:47:36,0, off,1,password,1.0
26-Apr-19,16:47:40,0, off,1,password,4.0
26-Apr-19,16:47:41,0, off,1,password,1.0
26-Apr-19,16:47:44,0, off,1,password,3.0
26-Apr-19,16:47:45,1, on,1,password,1.0
26-Apr-19,16:47:46,1, on,1,password,1.0
26-Apr-19,16:47:46,0, off,1,password,0.0
26-Apr-19,16:47:49,1, on,1,password,3.0
26-Apr-19,16:47:51,1, on,1,password,2.0
26-Apr-19,16:47:52,0, off,1,password,1.0
26-Apr-19,16:47:54,0, off,1,password,2.0
26-Apr-19,16:47:57,0, off,1,password,3.0
26-Apr-19,16:47:57,1, on,1,password,0.0
26-Apr-19,16:47:59,0, off,1,password,2.0
26-Apr-19,16:48:00,0, off,1,password,1.0
26-Apr-19,16:48:01,0, off,1,password,1.0
26-Apr-19,16:48:04,1, on,1,password,3.0
26-Apr-19,16:48:05,0, off,1,password,1.0
26-Apr-19,16:48:06,1, on,1,password,1.0
26-Apr-19,16:48:07,1, on,1,password,1.0
26-Apr-19,16:48:10,1, on,1,password,3.0
26-Apr-19,16:48:10,0, off,1,password,0.0
26-Apr-19,16:48:19,1, on,1,password,9.0
26-Apr-19,16:48:20,1, on,1,password,1.0
26-Apr-19,16:48:20,0, off,1,password,0.0
26-Apr-19,16:48:23,0, off,1,password,3.0
26-Apr-19,16:48:25,1, on,1,password,2.0
26-Apr-19,16:48:26,0, off,1,password,1.0
26-Apr-19,16:48:27,1, on,1,password,1.0
26-Apr-19,16:48:30,0, off,1,password,3.0
26-Apr-19,16:48:31,1, on,1,password,1.0
26-Apr-19,16:48:32,0, off,1,password,1.0
26-Apr-19,16:48:35,0, off,1,password,3.0
26-Apr-19,16:48:36,0, off,1,password,1.0
26-Apr-19,16:48:37,1, on,1,password,1.0
26-Apr-19,16:48:40,1, on,1,password,3.0
26-Apr-19,16:48:41,1, on,1,password,1.0
26-Apr-19,16:48:41,0, off,1,password,0.0
26-Apr-19,16:48:43,0, off,1,password,2.0
26-Apr-19,16:48:44,0, off,1,password,1.0
26-Apr-19,16:48:46,1, on,1,password,2.0
26-Apr-19,16:48:49,1, on,1,password,3.0
26-Apr-19,16:48:49,0, off,1,password,0.0
26-Apr-19,16:48:53,0, off,1,password,4.0
26-Apr-19,16:48:54,0, off,1,password,1.0
26-Apr-19,16:48:54,1, on,1,password,0.0
26-Apr-19,16:48:55,0, off,1,password,1.0
26-Apr-19,16:48:57,0, off,1,password,2.0
26-Apr-19,16:48:59,1, on,1,password,2.0
26-Apr-19,16:49:03,0, off,1,password,4.0
26-Apr-19,16:49:03,1, on,1,password,0.0
26-Apr-19,16:49:07,0, off,1,password,4.0
26-Apr-19,16:49:11,0, off,1,password,4.0
26-Apr-19,16:49:19,0, off,1,password,8.0
26-Apr-19,16:49:21,1, on,1,password,2.0
26-Apr-19,16:49:21,0, off,1,password,0.0
26-Apr-19,16:49:23,0, off,1,password,2.0
26-Apr-19,16:49:24,0, off,1,password,1.0
26-Apr-19,16:49:25,0, off,1,password,1.0
26-Apr-19,16:49:26,1, on,1,password,1.0
26-Apr-19,16:49:27,0, off,1,password,1.0
26-Apr-19,16:49:29,1, on,1,password,2.0
26-Apr-19,16:49:30,1, on,1,password,1.0
26-Apr-19,16:49:32,0, off,1,password,2.0
26-Apr-19,16:49:34,0, off,1,password,2.0
26-Apr-19,16:49:37,0, off,1,password,3.0
26-Apr-19,16:49:39,1, on,1,password,2.0
26-Apr-19,16:49:40,0, off,1,password,1.0
26-Apr-19,16:49:42,1, on,1,password,2.0
26-Apr-19,16:49:42,0, off,1,password,0.0
26-Apr-19,16:49:45,1, on,1,password,3.0
26-Apr-19,16:49:47,1, on,1,password,2.0
26-Apr-19,16:49:51,1, on,1,password,4.0
26-Apr-19,16:49:53,1, on,1,password,2.0
26-Apr-19,16:49:53,0, off,1,password,0.0
26-Apr-19,16:49:54,0, off,1,password,1.0
26-Apr-19,16:49:58,0, off,1,password,4.0
26-Apr-19,16:49:58,1, on,1,password,0.0
26-Apr-19,16:49:59,1, on,1,password,1.0
26-Apr-19,16:50:03,0, off,1,password,4.0
26-Apr-19,16:50:03,1, on,1,password,0.0
26-Apr-19,16:50:06,0, off,1,password,3.0
26-Apr-19,16:50:11,0, off,1,password,5.0
26-Apr-19,16:50:13,0, off,1,password,2.0
26-Apr-19,16:50:13,1, on,1,password,0.0
26-Apr-19,16:50:17,0, off,1,password,4.0
26-Apr-19,16:50:21,0, off,1,password,4.0
26-Apr-19,16:50:22,1, on,1,password,1.0
26-Apr-19,16:50:23,0, off,1,password,1.0
26-Apr-19,16:50:24,0, off,1,password,1.0
26-Apr-19,16:50:26,1, on,1,password,2.0
26-Apr-19,16:50:29,1, on,1,password,3.0
26-Apr-19,16:50:31,0, off,1,password,2.0
26-Apr-19,16:50:33,1, on,1,password,2.0
26-Apr-19,16:50:36,1, on,1,password,3.0
26-Apr-19,16:50:37,0, off,1,password,1.0
26-Apr-19,16:50:40,0, off,1,password,3.0
26-Apr-19,16:50:44,0, off,1,password,4.0
26-Apr-19,16:50:45,1, on,1,password,1.0
26-Apr-19,16:50:47,0, off,1,password,2.0
26-Apr-19,16:50:49,0, off,1,password,2.0
26-Apr-19,16:50:50,0, off,1,password,1.0
26-Apr-19,16:50:52,1, on,1,password,2.0
26-Apr-19,16:50:52,0, off,1,password,0.0
26-Apr-19,16:50:54,0, off,1,password,2.0
26-Apr-19,16:50:55,1, on,1,password,1.0
26-Apr-19,16:50:57,0, off,1,password,2.0
26-Apr-19,16:50:59,1, on,1,password,2.0
26-Apr-19,16:51:01,0, off,1,password,2.0
26-Apr-19,16:51:02,1, on,1,password,1.0
26-Apr-19,16:51:03,0, off,1,password,1.0
26-Apr-19,16:51:06,0, off,1,password,3.0
26-Apr-19,16:51:06,1, on,1,password,0.0
26-Apr-19,16:51:11,1, on,1,password,5.0
26-Apr-19,16:51:13,0, off,1,password,2.0
26-Apr-19,16:51:20,0, off,1,password,7.0
26-Apr-19,16:51:20,1, on,1,password,0.0
26-Apr-19,16:51:25,1, on,1,password,5.0
26-Apr-19,16:51:26,0, off,1,password,1.0
26-Apr-19,16:51:27,0, off,1,password,1.0
26-Apr-19,16:51:31,1, on,1,password,4.0
26-Apr-19,16:51:31,0, off,1,password,0.0
26-Apr-19,16:51:33,0, off,1,password,2.0
26-Apr-19,16:51:36,0, off,1,password,3.0
26-Apr-19,16:51:37,1, on,1,password,1.0
26-Apr-19,16:51:37,0, off,1,password,0.0
26-Apr-19,16:51:41,0, off,1,password,4.0
26-Apr-19,16:51:42,0, off,1,password,1.0
26-Apr-19,16:51:43,0, off,1,password,1.0
26-Apr-19,16:51:45,0, off,1,password,2.0
26-Apr-19,16:51:46,1, on,1,password,1.0
26-Apr-19,16:51:46,0, off,1,password,0.0
26-Apr-19,16:51:47,1, on,1,password,1.0
26-Apr-19,16:51:50,1, on,1,password,3.0
26-Apr-19,16:51:51,1, on,1,password,1.0
26-Apr-19,16:51:53,0, off,1,password,2.0
26-Apr-19,16:51:54,0, off,1,password,1.0
26-Apr-19,16:51:55,0, off,1,password,1.0
26-Apr-19,16:51:57,0, off,1,password,2.0
26-Apr-19,16:51:59,1, on,1,password,2.0
26-Apr-19,16:52:00,1, on,1,password,1.0
26-Apr-19,16:52:02,1, on,1,password,2.0
26-Apr-19,16:52:02,0, off,1,password,0.0
26-Apr-19,16:52:07,1, on,1,password,5.0
26-Apr-19,16:52:09,0, off,1,password,2.0
26-Apr-19,16:52:14,0, off,1,password,5.0
