"@timestamp","alert.signature","event_type","mqtt.publish.topic","mqtt.publish.message"
"Apr 23, 2025 @ 05:19:08.107","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:19:08.107","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:18:25.087","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:18:25.087","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:17:40.065","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:17:40.065","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:16:57.045","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:16:57.044","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:15:57.014","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:15:57.014","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:14:57.984","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:14:57.984","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:13:57.956","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:13:57.956","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:13:14.935","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:13:14.935","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:12:25.909","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:12:25.909","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:11:39.883","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:11:39.883","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:10:55.861","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:10:55.861","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:10:25.846","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:10:25.846","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:09:54.831","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:09:54.831","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:09:15.812","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:09:15.812","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:08:45.789","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:08:45.789","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:07:45.759","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:07:45.759","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:07:07.742","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:07:07.741","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:06:35.709","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:06:35.709","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:05:44.686","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:05:44.686","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:04:59.664","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:04:59.664","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:04:14.638","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:04:14.638","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:03:22.610","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:03:22.610","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:02:27.581","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:02:27.581","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 05:01:32.556","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:01:32.556","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:00:36.530","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 05:00:36.530","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:59:45.504","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:59:45.504","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:58:57.482","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:58:57.482","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:58:24.466","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:58:24.466","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:57:36.443","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:57:36.443","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:56:47.421","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:56:47.421","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:55:48.386","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:55:48.386","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:54:56.359","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:54:56.358","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:54:21.341","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:54:21.341","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:53:24.314","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:53:24.314","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:52:29.288","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:52:29.288","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:51:42.264","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:51:42.264","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:51:00.243","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:51:00.243","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:50:18.222","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:50:18.222","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:49:24.195","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:49:24.195","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:48:33.171","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:48:33.171","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:47:53.151","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:47:53.151","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:47:23.117","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:47:23.117","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:46:26.089","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:46:26.089","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:45:28.062","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:45:28.062","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:44:56.048","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:44:56.048","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:44:06.024","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:44:06.024","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:43:32.008","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:43:32.008","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:42:54.991","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:42:54.991","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:42:01.965","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:42:01.965","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:41:03.938","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:41:03.938","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:40:20.919","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:40:20.919","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:39:27.896","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:39:27.895","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:38:55.881","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:38:55.881","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:37:57.855","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:37:57.855","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:37:20.838","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:37:20.838","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:36:20.778","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:36:20.777","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:35:37.757","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:35:37.757","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:34:59.738","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:34:59.738","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:34:29.725","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:34:29.725","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:33:59.710","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:33:59.710","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:33:00.681","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:33:00.681","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:32:17.660","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:32:17.660","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:31:43.643","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:31:43.643","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:30:58.622","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:30:58.622","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:30:17.603","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:30:17.603","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:29:18.574","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:29:18.574","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:28:48.559","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:28:48.559","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:27:59.536","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:27:59.536","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:27:15.514","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:27:15.513","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:26:24.489","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:26:24.488","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:25:44.469","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:25:44.469","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:24:49.442","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:24:49.441","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:23:59.417","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:23:59.417","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:23:29.402","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:23:29.402","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:22:57.387","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:22:57.387","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:22:17.320","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:22:17.320","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:21:24.295","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:21:24.295","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:20:35.268","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:20:35.268","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:19:44.241","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:19:44.241","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:18:55.218","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:18:55.217","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:18:25.203","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:18:25.202","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:17:54.188","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:17:54.188","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:17:16.170","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:17:16.170","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:16:19.142","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:16:19.142","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:15:49.129","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:15:49.128","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:15:13.111","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:15:13.111","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:14:36.093","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:14:36.093","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:13:38.065","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:13:38.065","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:12:43.038","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:12:43.037","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:12:11.021","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:12:11.021","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:11:12.992","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:11:12.992","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:10:19.967","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:10:19.966","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:09:24.941","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:09:24.941","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:08:33.915","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:08:33.914","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:07:36.885","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:07:36.884","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:07:00.869","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:07:00.869","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:06:15.849","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:06:15.849","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:05:36.831","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:05:36.831","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:04:43.808","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:04:43.808","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:03:44.782","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:03:44.782","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:02:54.759","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:02:54.759","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:02:17.742","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:02:17.742","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:01:31.720","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:01:31.720","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 04:00:36.696","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 04:00:36.696","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:59:38.670","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:59:38.670","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:58:52.651","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:58:52.651","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:58:22.638","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:58:22.638","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:57:25.612","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:57:25.612","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:56:50.597","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:56:50.597","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:56:14.580","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:56:14.580","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:55:27.558","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:55:27.558","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:54:32.534","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:54:32.534","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:53:49.513","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:53:49.513","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:52:52.487","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:52:52.487","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:52:12.470","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:52:12.470","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:51:13.446","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:51:13.446","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:50:40.431","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:50:40.431","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:49:53.390","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:49:53.390","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:49:18.377","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:49:18.377","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:48:27.356","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:48:27.356","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:47:45.339","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:47:45.339","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:47:08.324","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:47:08.324","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:46:11.300","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:46:11.300","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:45:36.287","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:45:36.287","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:45:03.273","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:45:03.272","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:44:15.252","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:44:15.252","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:43:43.238","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:43:43.238","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:43:08.222","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:43:08.222","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:42:08.196","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:42:08.196","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:41:15.173","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:41:15.172","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:40:28.150","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:40:28.150","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:39:37.122","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:39:37.122","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:39:01.101","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:39:01.101","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:38:24.081","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:38:24.081","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:37:33.062","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:37:33.062","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:36:48.044","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:36:48.044","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:36:18.032","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:36:18.032","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:35:31.014","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:35:31.014","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:34:55.001","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:34:55.001","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:33:55.977","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:33:55.977","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:33:19.962","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:33:19.961","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:32:34.939","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:32:34.939","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:31:34.911","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:31:34.911","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:30:46.888","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:30:46.888","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:30:16.874","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:30:16.873","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:29:24.849","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:29:24.849","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:28:39.828","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:28:39.828","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:27:49.805","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:27:49.805","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:27:11.786","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:27:11.786","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:26:33.768","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:26:33.768","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:25:34.741","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:25:34.741","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:25:03.725","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:25:03.725","-",mqtt,"iot/sensor/movimiento",ON
"Apr 23, 2025 @ 03:24:07.698","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 23, 2025 @ 03:24:07.698","-",mqtt,"iot/sensor/movimiento",OFF
